Experiment: Mar_19_osmo_expt vial 8, Fri Mar 19 17:11:25 2021
0.0055,1632
0.0112,1637
0.0165,1635
0.0222,1629
0.0278,1633
0.0334,1634
0.0388,1632
0.0444,1630
0.05,1634
0.0554,1633
0.061,1632
0.0667,1629
0.0723,1634
0.0776,1634
0.0833,1630
0.0889,1632
0.0943,1637
0.0999,1633
0.1056,1626
0.111,1632
0.1167,1636
0.1223,1633
0.1276,1629
0.1333,1632
0.1389,1634
0.1446,1632
0.1499,1630
0.1555,1634
0.1612,1633
0.1665,1630
0.1722,1630
0.1778,1636
0.1832,1635
0.1888,1629
0.1945,1630
0.1998,1634
0.2055,1633
0.2111,1628
0.2167,1632
0.2221,1636
0.2277,1633
0.2333,1629
0.239,1630
0.2443,1635
0.25,1634
0.2555,1629
0.2611,1629
0.2667,1635
0.2721,1634
0.2777,1627
0.2834,1630
0.289,1636
0.2943,1636
0.3,1628
0.3056,1629
0.311,1634
0.3167,1635
0.3223,1629
0.3276,1631
0.3333,1634
0.3389,1633
0.3445,1629
0.3499,1632
0.3555,1636
0.3611,1634
0.3665,1627
0.3721,1631
0.3778,1636
0.3834,1633
0.389,1630
0.3944,1633
0.4,1634
0.4057,1628
0.411,1629
0.4166,1634
0.4223,1636
0.4276,1632
0.4332,1630
0.4389,1635
0.4445,1635
0.4499,1631
0.4555,1630
0.4612,1634
0.4666,1633
0.4722,1628
0.4778,1630
0.4832,1634
0.4888,1635
0.4945,1629
0.5001,1628
0.5054,1632
0.5111,1636
0.5167,1631
0.5221,1630
0.5278,1633
0.5334,1638
0.5387,1630
0.5444,1627
0.55,1634
0.5556,1635
0.561,1630
0.5666,1630
0.5722,1633
0.5779,1637
0.5832,1630
0.5889,1631
0.5943,1633
0.6,1633
0.6056,1631
0.6112,1631
0.6166,1633
0.6222,1631
0.6279,1629
0.6332,1635
0.6388,1636
0.6445,1631
0.6501,1629
0.6554,1633
0.6611,1635
0.6667,1630
0.6723,1630
0.6777,1634
0.6833,1634
0.6889,1629
0.6945,1631
0.6999,1634
0.7055,1634
0.7111,1630
0.7168,1631
0.7221,1634
0.7278,1634
0.7334,1629
0.739,1630
0.7444,1634
0.75,1635
0.7556,1628
0.7612,1631
0.7666,1636
0.7722,1635
0.7779,1629
0.7832,1630
0.7888,1635
0.7944,1634
0.8001,1629
0.8057,1630
0.8111,1635
0.8167,1633
0.8223,1629
0.8277,1630
0.8333,1636
0.8389,1636
0.8446,1629
0.8499,1630
0.8556,1636
0.8612,1634
0.8666,1631
0.8722,1630
0.8778,1633
0.8835,1635
0.8888,1627
0.8945,1632
0.9001,1636
0.9055,1635
0.911,1631
0.9167,1629
0.9223,1635
0.9277,1637
0.9333,1631
0.9389,1629
0.9443,1634
0.9499,1634
0.9555,1629
0.9612,1628
0.9668,1635
0.9722,1634
0.9778,1627
0.9832,1629
