Experiment: Mar_19_osmo_expt vial 9, Fri Mar 19 17:11:25 2021
0.0055,1623
0.0112,1623
0.0165,1622
0.0222,1625
0.0278,1622
0.0334,1624
0.0388,1625
0.0444,1622
0.05,1625
0.0554,1621
0.061,1623
0.0667,1623
0.0723,1622
0.0776,1625
0.0833,1623
0.0889,1623
0.0943,1625
0.0999,1623
0.1056,1622
0.111,1623
0.1167,1621
0.1223,1625
0.1276,1622
0.1333,1621
0.1389,1625
0.1446,1622
0.1499,1624
0.1555,1623
0.1612,1623
0.1665,1625
0.1722,1621
0.1778,1622
0.1832,1625
0.1888,1619
0.1945,1623
0.1998,1624
0.2055,1622
0.2111,1623
0.2167,1623
0.2221,1623
0.2277,1624
0.2333,1622
0.239,1621
0.2443,1624
0.25,1621
0.2555,1623
0.2611,1623
0.2667,1622
0.2721,1624
0.2777,1624
0.2834,1622
0.289,1623
0.2943,1622
0.3,1622
0.3056,1623
0.311,1621
0.3167,1624
0.3223,1623
0.3276,1623
0.3333,1626
0.3389,1620
0.3445,1623
0.3499,1625
0.3555,1620
0.3611,1622
0.3665,1625
0.3721,1622
0.3778,1625
0.3834,1622
0.389,1624
0.3944,1623
0.4,1623
0.4057,1625
0.411,1624
0.4166,1623
0.4223,1624
0.4276,1623
0.4332,1623
0.4389,1623
0.4445,1619
0.4499,1626
0.4555,1622
0.4612,1623
0.4666,1625
0.4722,1622
0.4778,1622
0.4832,1625
0.4888,1620
0.4945,1626
0.5001,1624
0.5054,1621
0.5111,1624
0.5167,1624
0.5221,1621
0.5278,1624
0.5334,1622
0.5387,1622
0.5444,1625
0.55,1622
0.5556,1621
0.561,1625
0.5666,1623
0.5722,1622
0.5779,1625
0.5832,1623
0.5889,1622
0.5943,1622
0.6,1622
0.6056,1624
0.6112,1623
0.6166,1621
0.6222,1624
0.6279,1623
0.6332,1624
0.6388,1621
0.6445,1621
0.6501,1624
0.6554,1622
0.6611,1624
0.6667,1624
0.6723,1622
0.6777,1623
0.6833,1623
0.6889,1623
0.6945,1623
0.6999,1624
0.7055,1623
0.7111,1625
0.7168,1625
0.7221,1623
0.7278,1621
0.7334,1623
0.739,1623
0.7444,1623
0.75,1624
0.7556,1622
0.7612,1624
0.7666,1622
0.7722,1621
0.7779,1624
0.7832,1624
0.7888,1622
0.7944,1625
0.8001,1622
0.8057,1623
0.8111,1624
0.8167,1622
0.8223,1625
0.8277,1620
0.8333,1623
0.8389,1624
0.8446,1621
0.8499,1623
0.8556,1623
0.8612,1621
0.8666,1624
0.8722,1623
0.8778,1623
0.8835,1625
0.8888,1621
0.8945,1625
0.9001,1623
0.9055,1621
0.911,1625
0.9167,1620
0.9223,1622
0.9277,1625
0.9333,1622
0.9389,1623
0.9443,1624
0.9499,1622
0.9555,1624
0.9612,1621
0.9668,1624
0.9722,1625
0.9778,1621
0.9832,1625
0.9889,1622
0.9945,1622
1.0001,1624
1.0055,1621
1.0112,1623
1.0166,1625
1.0222,1621
1.0278,1624
1.0334,1622
1.0388,1621
1.0444,1624
1.05,1622
1.0554,1622
1.061,1624
1.0667,1622
1.0723,1623
1.0777,1622
1.0833,1623
1.0889,1626
1.0946,1621
1.0999,1624
1.1055,1626
1.1111,1621
1.1168,1625
1.1221,1621
1.1278,1623
1.1334,1626
1.1387,1622
1.1444,1623
1.15,1624
1.1556,1623
1.161,1622
1.1666,1623
1.1722,1622
1.1777,1624
1.1833,1624
1.189,1623
1.1946,1621
1.2,1624
1.2056,1625
1.211,1623
1.2166,1623
1.2223,1623
1.2279,1625
1.2332,1622
1.2388,1623
1.2445,1622
1.2501,1625
1.2555,1623
1.2611,1623
1.2667,1623
1.2723,1624
1.2777,1623
1.2834,1624
1.289,1623
1.2943,1625
1.3,1621
1.3056,1623
1.311,1624
1.3166,1624
1.3223,1624
1.3279,1622
1.3332,1622
