Experiment: Mar_19_osmo_expt vial 15, Fri Mar 19 17:11:25 2021
0.0055,1620
0.0112,1615
0.0165,1614
0.0222,1619
0.0278,1631
0.0334,1641
0.0388,1638
0.0444,1634
0.05,1628
0.0554,1628
0.061,1632
0.0667,1635
0.0723,1631
0.0776,1628
0.0833,1633
0.0889,1635
0.0943,1634
0.0999,1630
0.1056,1631
0.111,1634
0.1167,1632
0.1223,1628
0.1276,1630
0.1333,1635
0.1389,1632
0.1446,1628
0.1499,1632
0.1555,1635
0.1612,1631
0.1665,1626
0.1722,1633
0.1778,1632
0.1832,1631
0.1888,1628
0.1945,1632
0.1998,1635
0.2055,1631
0.2111,1626
0.2167,1631
0.2221,1634
0.2277,1634
0.2333,1628
0.239,1629
0.2443,1634
0.25,1634
0.2555,1629
0.2611,1626
0.2667,1632
0.2721,1635
0.2777,1630
0.2834,1626
0.289,1631
0.2943,1635
0.3,1632
0.3056,1628
0.311,1628
0.3167,1635
0.3223,1635
0.3276,1632
0.3333,1627
0.3389,1631
0.3445,1634
0.3499,1630
0.3555,1629
0.3611,1630
0.3665,1634
0.3721,1633
0.3778,1627
0.3834,1627
0.389,1635
0.3944,1635
0.4,1632
0.4057,1628
0.411,1631
0.4166,1637
0.4223,1633
0.4276,1628
0.4332,1628
0.4389,1633
0.4445,1634
0.4499,1628
0.4555,1629
0.4612,1634
0.4666,1636
0.4722,1630
0.4778,1627
0.4832,1629
0.4888,1635
0.4945,1632
0.5001,1629
0.5054,1631
0.5111,1634
0.5167,1633
0.5221,1628
0.5278,1628
0.5334,1634
0.5387,1632
0.5444,1628
0.55,1632
0.5556,1633
0.561,1630
0.5666,1629
0.5722,1631
0.5779,1632
0.5832,1630
0.5889,1629
0.5943,1633
0.6,1633
0.6056,1630
0.6112,1628
0.6166,1630
0.6222,1633
0.6279,1633
0.6332,1629
0.6388,1630
0.6445,1633
0.6501,1633
0.6554,1627
0.6611,1627
0.6667,1634
0.6723,1635
0.6777,1630
0.6833,1627
0.6889,1632
0.6945,1632
0.6999,1631
0.7055,1629
0.7111,1632
0.7168,1637
0.7221,1630
0.7278,1629
0.7334,1634
0.739,1634
0.7444,1630
0.75,1627
0.7556,1632
0.7612,1635
0.7666,1632
0.7722,1629
0.7779,1632
0.7832,1632
0.7888,1632
0.7944,1628
0.8001,1631
0.8057,1634
0.8111,1630
0.8167,1629
0.8223,1629
0.8277,1635
0.8333,1632
0.8389,1628
0.8446,1629
0.8499,1631
0.8556,1633
0.8612,1628
0.8666,1631
0.8722,1633
0.8778,1630
0.8835,1628
0.8888,1632
0.8945,1633
0.9001,1630
0.9055,1631
0.911,1633
0.9167,1631
0.9223,1629
0.9277,1632
0.9333,1634
0.9389,1632
0.9443,1628
0.9499,1630
0.9555,1635
0.9612,1630
0.9668,1629
0.9722,1631
0.9778,1634
0.9832,1629
0.9889,1629
0.9945,1633
1.0001,1633
1.0055,1630
1.0112,1627
1.0166,1632
1.0222,1636
1.0278,1632
1.0334,1630
1.0388,1627
1.0444,1632
1.05,1635
1.0554,1630
1.061,1627
1.0667,1629
1.0723,1634
1.0777,1633
1.0833,1630
1.0889,1629
1.0946,1633
1.0999,1634
1.1055,1629
1.1111,1629
1.1168,1632
1.1221,1634
1.1278,1629
1.1334,1627
1.1387,1633
1.1444,1634
1.15,1631
1.1556,1627
1.161,1631
1.1666,1632
1.1722,1632
1.1777,1629
1.1833,1629
1.189,1633
1.1946,1635
1.2,1629
1.2056,1629
1.211,1633
1.2166,1636
1.2223,1630
1.2279,1626
1.2332,1631
1.2388,1637
1.2445,1634
1.2501,1630
1.2555,1628
1.2611,1634
1.2667,1634
1.2723,1627
1.2777,1629
1.2834,1632
1.289,1635
1.2943,1631
1.3,1627
1.3056,1631
1.311,1635
1.3166,1631
1.3223,1630
1.3279,1629
1.3332,1635
1.3388,1632
1.3444,1628
1.3501,1629
1.3554,1633
1.3611,1634
1.3666,1631
1.3721,1628
1.3778,1631
1.3834,1635
1.3888,1632
1.3944,1629
1.4,1630
1.4056,1634
1.4113,1634
1.4166,1630
1.4222,1627
1.4279,1631
1.4332,1634
1.4389,1631
1.4445,1629
1.45,1634
1.4557,1636
1.461,1632
1.4666,1628
1.4723,1630
1.4779,1632
1.4832,1633
1.4888,1629
1.4944,1630
1.5,1635
1.5056,1633
1.511,1630
1.5166,1628
1.5222,1632
1.5279,1633
1.5332,1628
1.5388,1629
1.5445,1634
1.5501,1633
1.5557,1629
1.561,1627
1.5667,1632
1.5723,1633
1.5777,1629
1.5833,1629
1.5889,1634
1.5943,1632
1.5999,1629
1.6056,1629
1.6112,1634
1.6166,1634
1.6222,1630
1.6279,1627
1.6332,1632
1.6388,1633
1.6445,1630
1.6501,1627
1.6555,1631
1.6611,1634
1.6666,1632
1.6722,1627
1.6778,1629
1.6835,1635
1.6888,1633
1.6944,1628
1.7001,1629
1.7057,1634
1.711,1634
1.7167,1630
1.7223,1629
1.7276,1631
1.7333,1634
1.7389,1631
1.7445,1629
1.7499,1632
1.7555,1635
1.7612,1634
1.7668,1628
1.7721,1630
1.7778,1633
1.7834,1636
1.789,1628
1.7944,1628
1.8,1634
1.8056,1632
1.811,1628
1.8166,1629
1.8222,1634
1.8279,1634
1.8332,1629
1.8389,1628
1.8445,1631
1.8501,1634
1.8555,1629
1.8611,1627
1.8667,1631
1.8723,1632
1.8777,1634
1.8833,1628
1.8889,1627
1.8943,1634
1.8999,1633
1.9056,1628
1.9112,1628
1.9166,1630
1.9222,1634
1.9279,1631
1.9335,1626
1.9388,1629
1.9444,1635
1.9501,1636
1.9557,1627
1.961,1628
1.9667,1628
1.9723,1635
1.9777,1631
1.9833,1628
1.989,1628
1.9943,1634
2.0,1634
2.0056,1630
2.0111,1629
2.0167,1630
2.0224,1635
2.0277,1632
2.0333,1627
2.0389,1628
2.0446,1635
2.0499,1633
2.0556,1627
2.0612,1630
2.0668,1635
2.0722,1633
2.0778,1627
2.0834,1630
2.0888,1634
2.0944,1632
2.1,1627
2.1056,1630
2.111,1633
2.1166,1631
2.1223,1629
2.1279,1631
2.1333,1635
2.1389,1629
2.1445,1628
2.1501,1632
2.1555,1633
2.1611,1629
2.1667,1628
2.1724,1633
2.1777,1633
2.1833,1630
2.189,1629
2.1943,1631
2.2,1634
2.2056,1628
2.2112,1626
2.2166,1632
2.2222,1636
2.2278,1630
2.2335,1627
2.2388,1629
2.2445,1635
2.2501,1633
2.2554,1628
2.2611,1629
2.2667,1633
2.2723,1636
2.2777,1629
2.2833,1625
2.289,1633
2.2946,1636
2.3,1631
2.3056,1628
2.3112,1629
2.3166,1637
2.3222,1634
2.3278,1629
2.3334,1627
2.3388,1633
2.3444,1635
2.3501,1631
2.3557,1627
2.361,1632
2.3666,1635
2.3722,1633
2.3779,1629
2.3832,1628
2.3888,1634
2.3945,1634
2.4001,1629
2.4055,1629
2.4111,1633
2.4166,1635
2.4222,1630
2.4279,1630
2.4332,1631
2.4389,1635
2.4445,1630
2.4501,1626
2.4555,1629
2.4611,1636
2.4668,1632
2.4721,1630
2.4777,1631
2.4834,1635
2.4888,1633
2.4944,1628
2.5001,1628
2.5057,1634
2.511,1633
2.5166,1628
2.5223,1631
2.5276,1635
2.5333,1631
2.5388,1629
2.5445,1631
2.5501,1634
2.5557,1632
2.5611,1628
2.5667,1630
2.5723,1634
2.5777,1631
2.5834,1628
2.589,1628
2.5943,1635
2.6,1635
2.6056,1630
2.611,1628
2.6167,1632
2.6223,1634
2.6277,1632
2.6333,1628
2.6389,1629
2.6446,1635
2.6499,1631
2.6555,1629
2.6611,1631
2.6668,1633
2.6721,1633
2.6777,1629
2.6833,1634
2.6889,1632
2.6945,1629
2.6999,1629
2.7055,1633
2.7111,1633
2.7168,1628
2.7221,1629
2.7278,1633
2.7334,1633
2.739,1631
2.7444,1627
2.75,1633
2.7555,1633
2.7611,1630
2.7668,1628
2.7721,1633
2.7778,1633
2.7834,1629
2.789,1631
2.7944,1633
2.8,1630
2.8057,1628
2.811,1629
2.8166,1631
2.8223,1632
2.8277,1628
2.8333,1628
2.839,1632
2.8446,1629
2.8499,1628
2.8556,1634
2.8612,1634
2.8665,1629
2.8722,1628
2.8778,1631
2.8834,1635
2.8888,1631
2.8944,1627
2.9,1629
2.9057,1635
2.911,1631
2.9166,1628
2.9222,1629
2.9279,1634
2.9335,1632
2.9388,1629
2.9444,1628
2.9501,1634
2.9557,1633
2.961,1627
2.9667,1629
2.9722,1634
2.9779,1632
2.9832,1629
2.9889,1627
2.9945,1634
3.0,1633
3.0057,1630
3.0111,1629
3.0167,1632
3.0223,1633
3.0279,1631
3.0332,1630
3.0388,1633
3.0445,1631
3.0501,1630
3.0554,1631
3.0611,1634
3.0667,1632
3.0723,1628
3.0777,1633
3.0834,1634
3.089,1629
3.0943,1629
3.1,1635
3.1056,1633
3.1112,1626
3.1166,1632
3.1222,1635
3.1278,1633
3.1335,1630
3.1388,1629
3.1444,1634
3.1501,1634
3.1554,1630
3.1611,1627
3.1667,1632
3.1724,1635
3.1777,1633
3.1834,1629
3.189,1629
3.1944,1635
3.2,1634
3.2056,1630
3.211,1628
3.2166,1632
3.2222,1635
3.2279,1632
3.2335,1627
3.2388,1631
3.2444,1633
3.2501,1634
3.2557,1627
3.2611,1630
3.2667,1634
3.2723,1633
3.2777,1629
3.2833,1627
3.289,1630
3.2946,1635
3.2999,1634
3.3056,1628
3.3112,1630
3.3168,1635
3.3222,1630
3.3278,1629
3.3334,1633
3.339,1633
3.3444,1631
3.35,1627
3.3557,1631
4.0057,1631
4.0111,1634
4.0167,1632
4.0224,1630
4.0278,1629
4.0334,1635
4.039,1633
4.0444,1629
4.05,1628
4.0557,1632
4.0613,1634
4.0667,1629
4.0723,1629
4.0779,1631
4.0835,1635
4.0889,1629
4.0945,1628
4.1002,1634
4.1055,1634
4.1112,1630
4.1168,1626
4.1224,1632
4.1278,1634
4.1334,1631
4.139,1624
4.1447,1629
4.15,1636
4.1556,1633
4.1611,1630
4.1668,1629
4.1724,1635
4.1778,1634
4.1834,1628
4.189,1627
4.1947,1633
4.2,1635
4.2056,1630
4.2113,1628
4.2169,1634
4.2222,1634
4.2278,1627
4.2333,1627
4.239,1633
4.2446,1633
4.25,1632
4.2556,1629
4.2613,1630
4.2669,1636
4.2723,1634
4.2779,1628
4.2835,1630
4.2889,1635
4.2945,1632
4.3002,1628
4.3055,1628
4.3112,1633
4.3168,1634
4.3224,1631
4.3278,1629
4.3334,1632
4.3391,1633
4.3444,1631
4.3501,1626
4.3557,1627
4.3613,1634
4.3667,1634
4.3723,1629
4.3779,1628
4.3833,1633
4.3889,1633
4.3946,1628
4.4002,1627
4.4055,1635
4.4111,1633
4.4167,1630
4.4224,1628
4.4277,1634
4.4333,1634
4.4389,1631
4.4446,1629
4.4502,1630
4.4555,1635
4.4611,1631
4.4667,1629
4.4724,1631
4.4777,1634
4.4834,1632
4.489,1627
4.4945,1630
4.5,1635
4.5057,1632
4.5113,1628
4.5166,1628
4.5223,1632
4.5279,1632
4.5335,1628
4.5389,1630
4.5445,1634
4.5502,1633
4.5558,1627
4.5612,1630
4.5668,1633
4.5722,1634
4.5779,1629
4.5835,1627
4.5889,1635
4.5945,1635
4.6001,1630
4.6058,1629
4.6111,1632
4.6168,1633
4.6224,1631
4.628,1629
4.6334,1634
4.639,1634
4.6445,1630
4.6501,1629
4.6557,1632
4.6611,1632
4.6667,1630
4.6724,1631
4.678,1632
4.6833,1634
4.689,1630
4.6946,1628
4.7002,1633
4.7056,1636
4.7112,1633
4.7169,1627
4.7222,1630
4.7279,1635
4.7335,1633
4.7391,1630
4.7445,1629
4.7501,1633
4.7557,1633
4.7611,1629
4.7667,1629
4.7724,1634
4.7778,1635
4.7834,1628
4.789,1629
4.7946,1634
4.8003,1635
4.8056,1631
4.8112,1626
4.8169,1628
4.8222,1636
4.8279,1632
4.8335,1629
4.8389,1627
4.8445,1636
4.8501,1634
4.8557,1629
4.8611,1627
4.8668,1633
4.8724,1633
4.878,1631
4.8833,1629
4.889,1632
4.8946,1635
4.9,1630
4.9056,1629
4.9111,1632
4.9168,1636
4.9224,1630
4.9278,1629
4.9334,1629
4.939,1633
4.9447,1631
4.95,1627
4.9557,1630
4.9613,1635
4.9667,1633
4.9723,1629
4.9779,1629
4.9833,1633
4.9889,1632
4.9946,1629
5.0002,1629
5.0056,1632
5.0112,1632
5.0168,1628
5.0224,1626
5.0278,1633
5.0334,1635
5.0391,1629
5.0444,1625
5.0501,1632
5.0557,1636
5.0613,1633
5.0667,1627
5.0723,1628
5.0779,1634
5.0836,1635
5.0889,1631
5.0945,1628
5.1002,1632
5.1055,1635
5.1112,1632
5.1169,1628
5.1225,1630
5.1278,1634
5.1335,1635
5.1391,1628
5.1445,1630
5.1501,1634
5.1557,1633
5.1611,1630
5.1667,1629
5.1724,1633
5.1778,1633
5.1834,1630
5.1891,1629
5.1947,1632
5.2,1634
5.2057,1632
5.2113,1627
5.2169,1630
5.2222,1635
5.2279,1634
5.2335,1627
5.2389,1627
5.2445,1633
5.2501,1634
5.2558,1630
5.2611,1628
5.2667,1631
5.2724,1635
5.278,1631
5.2834,1627
5.289,1631
5.2946,1634
5.3,1631
5.3057,1628
5.3113,1632
5.3169,1634
5.3223,1629
5.3279,1628
5.3336,1631
5.3389,1634
5.3445,1630
5.3502,1627
5.3558,1630
5.3611,1636
5.3668,1632
5.3723,1627
5.3779,1631
5.3835,1634
5.3892,1634
5.3945,1627
5.4002,1629
5.4058,1635
5.4112,1634
5.4168,1629
5.4224,1628
5.4278,1633
5.4334,1636
5.4391,1629
5.4445,1628
5.45,1631
5.4556,1636
5.4613,1631
5.4667,1629
5.4723,1630
5.4779,1635
5.4836,1632
5.4889,1628
5.4946,1629
5.5,1634
5.5056,1634
5.5113,1630
5.5167,1627
5.5223,1633
5.528,1634
5.5334,1629
5.539,1630
5.5446,1632
5.55,1632
5.5557,1630
5.5613,1628
5.5667,1632
5.5723,1634
5.578,1631
5.5833,1626
5.589,1633
5.5946,1635
5.6,1629
5.6057,1626
5.6113,1632
5.6167,1635
5.6224,1633
5.628,1629
5.6333,1629
5.6389,1634
5.6446,1635
5.6501,1631
5.6557,1626
5.6613,1631
5.6667,1635
5.6723,1633
5.678,1628
5.6833,1631
5.689,1635
5.6946,1632
5.7001,1626
5.7057,1627
5.7112,1633
5.7168,1633
5.7224,1632
