Experiment: Mar_19_osmo_expt vial 12, Fri Mar 19 17:11:25 2021
0.0055,1628
0.0112,1625
0.0165,1622
0.0222,1620
0.0278,1616
0.0334,1612
0.0388,1612
0.0444,1614
0.05,1613
0.0554,1611
0.061,1614
0.0667,1613
0.0723,1611
0.0776,1612
0.0833,1615
0.0889,1611
0.0943,1611
0.0999,1614
0.1056,1612
0.111,1610
0.1167,1618
0.1223,1613
0.1276,1609
0.1333,1612
0.1389,1615
0.1446,1613
0.1499,1610
0.1555,1612
0.1612,1616
0.1665,1612
0.1722,1610
0.1778,1616
0.1832,1615
0.1888,1609
0.1945,1613
0.1998,1615
0.2055,1613
0.2111,1608
0.2167,1612
0.2221,1616
0.2277,1613
0.2333,1611
0.239,1614
0.2443,1617
0.25,1611
0.2555,1608
0.2611,1614
0.2667,1616
0.2721,1610
0.2777,1610
0.2834,1614
0.289,1614
0.2943,1606
0.3,1609
0.3056,1616
0.311,1610
0.3167,1610
0.3223,1616
0.3276,1613
0.3333,1608
0.3389,1610
0.3445,1615
0.3499,1613
0.3555,1608
0.3611,1611
0.3665,1614
0.3721,1614
0.3778,1612
0.3834,1610
0.389,1616
0.3944,1615
0.4,1610
0.4057,1610
0.411,1616
0.4166,1614
0.4223,1610
0.4276,1610
0.4332,1615
0.4389,1615
0.4445,1609
0.4499,1611
0.4555,1614
0.4612,1613
0.4666,1610
0.4722,1612
0.4778,1616
0.4832,1612
0.4888,1610
0.4945,1611
0.5001,1616
0.5054,1611
0.5111,1611
0.5167,1613
0.5221,1612
0.5278,1610
0.5334,1613
0.5387,1614
0.5444,1612
0.55,1609
0.5556,1615
0.561,1616
0.5666,1612
0.5722,1610
0.5779,1614
0.5832,1616
0.5889,1610
0.5943,1611
0.6,1615
0.6056,1614
0.6112,1610
0.6166,1610
0.6222,1615
0.6279,1611
0.6332,1611
0.6388,1613
0.6445,1615
0.6501,1610
0.6554,1611
0.6611,1613
0.6667,1613
0.6723,1611
0.6777,1614
0.6833,1614
0.6889,1610
0.6945,1610
0.6999,1616
0.7055,1613
0.7111,1608
0.7168,1610
0.7221,1615
0.7278,1614
0.7334,1610
0.739,1610
0.7444,1617
0.75,1612
0.7556,1608
0.7612,1611
0.7666,1615
0.7722,1614
0.7779,1610
0.7832,1610
0.7888,1615
0.7944,1612
0.8001,1610
0.8057,1612
0.8111,1614
0.8167,1612
0.8223,1608
0.8277,1611
0.8333,1616
0.8389,1611
0.8446,1610
0.8499,1613
0.8556,1615
0.8612,1609
0.8666,1613
0.8722,1613
0.8778,1609
0.8835,1613
0.8888,1614
0.8945,1613
0.9001,1610
0.9055,1616
0.911,1613
0.9167,1608
0.9223,1612
0.9277,1614
0.9333,1612
0.9389,1609
0.9443,1613
0.9499,1616
0.9555,1611
0.9612,1611
0.9668,1616
0.9722,1614
0.9778,1609
0.9832,1610
0.9889,1615
0.9945,1614
1.0001,1609
1.0055,1611
1.0112,1616
1.0166,1612
1.0222,1610
1.0278,1614
1.0334,1616
1.0388,1611
1.0444,1611
1.05,1615
1.0554,1614
1.061,1610
1.0667,1610
1.0723,1618
1.0777,1615
1.0833,1609
1.0889,1610
1.0946,1615
1.0999,1611
1.1055,1610
1.1111,1612
1.1168,1614
1.1221,1611
1.1278,1611
1.1334,1614
1.1387,1615
1.1444,1611
1.15,1611
1.1556,1617
1.161,1617
1.1666,1611
1.1722,1611
1.1777,1615
1.1833,1613
1.189,1610
1.1946,1610
1.2,1615
1.2056,1615
1.211,1609
1.2166,1612
1.2223,1615
1.2279,1612
1.2332,1610
1.2388,1613
1.2445,1614
1.2501,1612
1.2555,1611
1.2611,1615
1.2667,1613
1.2723,1610
1.2777,1611
1.2834,1614
1.289,1614
1.2943,1608
1.3,1610
1.3056,1616
1.311,1612
1.3166,1609
1.3223,1612
1.3279,1615
1.3332,1614
1.3388,1609
1.3444,1614
1.3501,1617
1.3554,1614
1.3611,1609
1.3666,1612
1.3721,1617
1.3778,1613
1.3834,1609
1.3888,1612
1.3944,1615
1.4,1612
1.4056,1610
1.4113,1615
1.4166,1613
1.4222,1611
1.4279,1608
1.4332,1613
1.4389,1614
1.4445,1610
1.45,1610
1.4557,1613
1.461,1616
1.4666,1608
1.4723,1611
1.4779,1614
1.4832,1614
1.4888,1609
1.4944,1611
1.5,1617
1.5056,1611
