Experiment: Mar_19_osmo_expt vial 3, Fri Mar 19 17:11:25 2021
0.0055,1637
0.0112,1634
0.0165,1624
0.0222,1622
0.0278,1629
0.0334,1628
0.0388,1623
0.0444,1627
0.05,1628
0.0554,1622
0.061,1624
0.0667,1628
0.0723,1622
0.0776,1624
0.0833,1629
0.0889,1624
0.0943,1628
0.0999,1629
0.1056,1622
0.111,1626
0.1167,1630
0.1223,1625
0.1276,1626
0.1333,1628
0.1389,1626
0.1446,1628
0.1499,1627
0.1555,1623
0.1612,1629
0.1665,1629
0.1722,1624
0.1778,1627
0.1832,1630
0.1888,1622
0.1945,1627
0.1998,1628
0.2055,1622
0.2111,1626
0.2167,1629
0.2221,1623
0.2277,1626
0.2333,1630
0.239,1624
0.2443,1624
0.25,1629
0.2555,1623
0.2611,1627
0.2667,1629
0.2721,1624
0.2777,1625
0.2834,1628
0.289,1621
0.2943,1627
0.3,1627
0.3056,1621
0.311,1629
0.3167,1628
0.3223,1622
0.3276,1626
0.3333,1627
0.3389,1623
0.3445,1628
0.3499,1628
0.3555,1624
0.3611,1627
0.3665,1627
0.3721,1624
0.3778,1628
0.3834,1627
0.389,1623
0.3944,1630
0.4,1626
0.4057,1627
0.411,1628
0.4166,1625
0.4223,1625
0.4276,1631
0.4332,1625
0.4389,1624
0.4445,1628
0.4499,1627
0.4555,1625
0.4612,1630
0.4666,1624
0.4722,1625
0.4778,1629
0.4832,1624
0.4888,1624
0.4945,1629
0.5001,1623
0.5054,1624
0.5111,1630
0.5167,1625
0.5221,1627
0.5278,1629
0.5334,1622
0.5387,1624
0.5444,1629
0.55,1624
0.5556,1627
0.561,1630
0.5666,1624
0.5722,1626
0.5779,1629
0.5832,1626
0.5889,1627
0.5943,1627
0.6,1623
0.6056,1627
0.6112,1628
0.6166,1624
0.6222,1628
0.6279,1628
0.6332,1622
0.6388,1627
0.6445,1628
0.6501,1623
0.6554,1627
0.6611,1627
0.6667,1622
0.6723,1626
0.6777,1628
0.6833,1621
0.6889,1631
0.6945,1626
0.6999,1624
0.7055,1628
0.7111,1624
0.7168,1623
0.7221,1630
0.7278,1624
0.7334,1622
0.739,1630
0.7444,1628
0.75,1622
0.7556,1628
0.7612,1631
0.7666,1622
0.7722,1628
0.7779,1629
0.7832,1624
0.7888,1627
0.7944,1628
0.8001,1624
0.8057,1626
0.8111,1628
0.8167,1623
0.8223,1627
0.8277,1623
0.8333,1627
0.8389,1629
0.8446,1624
0.8499,1628
0.8556,1631
0.8612,1622
0.8666,1628
0.8722,1629
0.8778,1624
0.8835,1627
0.8888,1627
0.8945,1621
0.9001,1631
0.9055,1626
0.911,1623
0.9167,1628
0.9223,1624
0.9277,1626
0.9333,1629
0.9389,1625
0.9443,1624
0.9499,1627
0.9555,1625
0.9612,1625
0.9668,1630
0.9722,1623
0.9778,1625
0.9832,1629
0.9889,1622
0.9945,1624
1.0001,1630
1.0055,1622
1.0112,1626
1.0166,1628
1.0222,1624
1.0278,1625
1.0334,1626
1.0388,1623
1.0444,1626
1.05,1627
1.0554,1620
1.061,1627
1.0667,1627
1.0723,1625
1.0777,1629
1.0833,1626
1.0889,1621
1.0946,1629
1.0999,1627
1.1055,1623
1.1111,1631
1.1168,1625
1.1221,1624
1.1278,1627
1.1334,1627
1.1387,1623
1.1444,1628
1.15,1627
1.1556,1623
1.161,1630
1.1666,1627
1.1722,1622
1.1777,1630
1.1833,1627
1.189,1624
1.1946,1629
1.2,1626
1.2056,1624
1.211,1628
1.2166,1625
1.2223,1623
1.2279,1630
1.2332,1625
1.2388,1623
1.2445,1630
1.2501,1627
1.2555,1625
1.2611,1630
1.2667,1627
1.2723,1624
1.2777,1627
1.2834,1629
1.289,1623
1.2943,1628
1.3,1627
1.3056,1624
1.311,1630
1.3166,1626
1.3223,1624
1.3279,1625
1.3332,1629
1.3388,1622
1.3444,1626
1.3501,1630
1.3554,1624
1.3611,1624
1.3666,1629
1.3721,1623
1.3778,1624
1.3834,1631
1.3888,1627
1.3944,1622
1.4,1628
1.4056,1627
1.4113,1622
1.4166,1628
1.4222,1627
1.4279,1622
1.4332,1629
1.4389,1628
1.4445,1625
1.45,1629
1.4557,1626
1.461,1624
1.4666,1628
1.4723,1626
1.4779,1624
1.4832,1629
1.4888,1625
1.4944,1625
1.5,1628
1.5056,1624
1.511,1628
1.5166,1627
1.5222,1623
1.5279,1628
1.5332,1629
1.5388,1622
1.5445,1628
1.5501,1630
1.5557,1623
1.561,1625
1.5667,1629
1.5723,1624
1.5777,1627
1.5833,1627
1.5889,1623
1.5943,1625
1.5999,1630
1.6056,1623
1.6112,1628
1.6166,1626
1.6222,1625
1.6279,1627
1.6332,1628
1.6388,1623
1.6445,1627
1.6501,1625
1.6555,1623
1.6611,1629
1.6666,1625
1.6722,1623
1.6778,1629
1.6835,1625
1.6888,1623
1.6944,1629
1.7001,1626
1.7057,1622
1.711,1629
1.7167,1628
1.7223,1623
1.7276,1628
1.7333,1627
1.7389,1624
1.7445,1628
1.7499,1629
1.7555,1623
1.7612,1628
1.7668,1630
1.7721,1625
1.7778,1628
1.7834,1628
1.789,1622
1.7944,1629
1.8,1626
1.8056,1623
1.811,1631
1.8166,1626
1.8222,1622
1.8279,1630
1.8332,1626
1.8389,1622
1.8445,1629
1.8501,1627
1.8555,1624
1.8611,1629
1.8667,1628
1.8723,1622
1.8777,1625
1.8833,1629
1.8889,1623
1.8943,1625
1.8999,1630
1.9056,1624
1.9112,1626
1.9166,1630
1.9222,1624
1.9279,1626
1.9335,1627
1.9388,1623
1.9444,1629
1.9501,1626
1.9557,1622
1.961,1628
1.9667,1626
1.9723,1625
1.9777,1632
1.9833,1624
1.989,1626
1.9943,1629
2.0,1622
2.0056,1626
2.0111,1630
2.0167,1623
2.0224,1626
2.0277,1630
2.0333,1622
2.0389,1626
2.0446,1628
2.0499,1623
2.0556,1627
2.0612,1628
2.0668,1622
2.0722,1625
2.0778,1629
2.0834,1624
2.0888,1624
2.0944,1628
2.1,1625
2.1056,1628
2.111,1628
2.1166,1623
2.1223,1629
2.1279,1627
2.1333,1625
2.1389,1628
2.1445,1625
2.1501,1626
2.1555,1630
2.1611,1623
2.1667,1625
2.1724,1631
2.1777,1624
2.1833,1623
2.189,1630
2.1943,1628
2.2,1624
2.2056,1630
2.2112,1624
2.2166,1623
2.2222,1630
2.2278,1626
2.2335,1625
2.2388,1629
2.2445,1626
2.2501,1626
2.2554,1627
2.2611,1623
2.2667,1628
2.2723,1629
2.2777,1623
2.2833,1627
2.289,1629
2.2946,1626
2.3,1627
2.3056,1625
2.3112,1624
2.3166,1626
2.3222,1628
2.3278,1623
2.3334,1628
2.3388,1629
2.3444,1624
2.3501,1628
2.3557,1627
2.361,1623
2.3666,1630
2.3722,1629
2.3779,1624
2.3832,1627
2.3888,1630
2.3945,1624
2.4001,1627
2.4055,1629
2.4111,1623
2.4166,1629
2.4222,1630
2.4279,1622
2.4332,1626
2.4389,1630
2.4445,1624
2.4501,1624
2.4555,1629
2.4611,1623
2.4668,1624
2.4721,1630
2.4777,1625
2.4834,1623
2.4888,1628
2.4944,1626
2.5001,1624
2.5057,1631
2.511,1626
2.5166,1624
2.5223,1628
2.5276,1625
2.5333,1627
2.5388,1629
2.5445,1625
2.5501,1626
2.5557,1626
2.5611,1624
2.5667,1627
2.5723,1630
2.5777,1623
2.5834,1626
2.589,1631
2.5943,1626
2.6,1625
2.6056,1630
2.611,1624
2.6167,1626
2.6223,1629
2.6277,1623
2.6333,1626
2.6389,1628
2.6446,1622
2.6499,1628
2.6555,1627
2.6611,1623
2.6668,1627
2.6721,1627
2.6777,1623
2.6833,1628
2.6889,1625
2.6945,1627
2.6999,1627
2.7055,1623
2.7111,1628
2.7168,1627
2.7221,1624
2.7278,1629
2.7334,1625
2.739,1625
2.7444,1628
2.75,1625
2.7555,1627
2.7611,1627
2.7668,1621
2.7721,1627
2.7778,1628
2.7834,1622
2.789,1627
2.7944,1629
2.8,1621
2.8057,1627
2.811,1629
2.8166,1624
2.8223,1624
2.8277,1631
2.8333,1626
2.839,1623
2.8446,1627
2.8499,1626
2.8556,1625
2.8612,1628
2.8665,1623
2.8722,1624
2.8778,1630
2.8834,1623
2.8888,1625
2.8944,1630
2.9,1625
2.9057,1625
2.911,1629
2.9166,1625
2.9222,1625
2.9279,1630
2.9335,1625
2.9388,1627
2.9444,1629
2.9501,1622
2.9557,1626
2.961,1627
2.9667,1624
2.9722,1629
2.9779,1626
2.9832,1623
2.9889,1630
2.9945,1627
3.0,1622
3.0057,1629
3.0111,1627
3.0167,1621
3.0223,1627
3.0279,1629
3.0332,1623
3.0388,1623
3.0445,1628
3.0501,1624
3.0554,1626
3.0611,1629
3.0667,1623
3.0723,1625
3.0777,1629
3.0834,1623
3.089,1626
3.0943,1627
3.1,1623
3.1056,1627
3.1112,1629
3.1166,1623
3.1222,1630
3.1278,1627
3.1335,1624
3.1388,1629
3.1444,1627
3.1501,1623
3.1554,1628
3.1611,1627
3.1667,1622
3.1724,1627
3.1777,1627
3.1834,1625
3.189,1631
3.1944,1626
3.2,1623
3.2056,1627
3.211,1623
3.2166,1624
3.2222,1628
3.2279,1623
3.2335,1626
3.2388,1628
3.2444,1624
3.2501,1630
3.2557,1630
3.2611,1622
3.2667,1627
3.2723,1628
3.2777,1621
3.2833,1627
3.289,1627
3.2946,1624
3.2999,1629
3.3056,1627
3.3112,1623
3.3168,1628
3.3222,1626
3.3278,1622
3.3334,1629
3.339,1628
3.3444,1621
3.35,1628
3.3557,1625
4.0057,1628
4.0111,1625
4.0167,1623
4.0224,1629
4.0278,1626
4.0334,1621
4.039,1629
4.0444,1629
4.05,1625
4.0557,1628
4.0613,1626
4.0667,1624
4.0723,1626
4.0779,1627
4.0835,1625
4.0889,1627
4.0945,1625
4.1002,1622
4.1055,1628
4.1112,1626
4.1168,1620
4.1224,1629
4.1278,1628
4.1334,1623
4.139,1627
4.1447,1629
4.15,1622
4.1556,1630
4.1611,1629
4.1668,1624
4.1724,1628
4.1778,1626
4.1834,1625
4.189,1630
4.1947,1626
4.2,1623
4.2056,1630
4.2113,1628
4.2169,1622
4.2222,1627
4.2278,1629
4.2333,1621
4.239,1629
4.2446,1628
4.25,1624
4.2556,1626
4.2613,1628
4.2669,1623
4.2723,1627
4.2779,1629
4.2835,1621
4.2889,1627
4.2945,1628
4.3002,1622
4.3055,1627
4.3112,1629
4.3168,1624
4.3224,1628
4.3278,1627
4.3334,1622
4.3391,1627
4.3444,1626
4.3501,1624
4.3557,1629
4.3613,1627
4.3667,1623
4.3723,1630
4.3779,1627
4.3833,1621
4.3889,1628
4.3946,1629
4.4002,1624
4.4055,1629
4.4111,1629
4.4167,1624
4.4224,1627
4.4277,1624
4.4333,1623
4.4389,1630
4.4446,1624
4.4502,1622
4.4555,1628
4.4611,1627
4.4667,1621
4.4724,1629
4.4777,1629
4.4834,1623
4.489,1629
4.4945,1629
4.5,1621
4.5057,1627
4.5113,1630
4.5166,1623
4.5223,1625
4.5279,1628
4.5335,1627
4.5389,1622
4.5445,1628
4.5502,1628
4.5558,1623
4.5612,1629
4.5668,1628
4.5722,1625
4.5779,1627
4.5835,1629
4.5889,1622
4.5945,1627
4.6001,1629
4.6058,1623
4.6111,1625
4.6168,1627
4.6224,1624
4.628,1628
4.6334,1626
4.639,1622
4.6445,1628
4.6501,1629
4.6557,1623
4.6611,1628
4.6667,1627
4.6724,1623
4.678,1629
4.6833,1628
4.689,1623
4.6946,1627
4.7002,1626
4.7056,1625
4.7112,1629
4.7169,1626
4.7222,1623
4.7279,1627
4.7335,1626
4.7391,1623
4.7445,1629
4.7501,1628
4.7557,1621
4.7611,1629
4.7667,1626
4.7724,1625
4.7778,1627
4.7834,1623
4.789,1627
4.7946,1628
4.8003,1622
4.8056,1626
4.8112,1627
4.8169,1622
4.8222,1626
4.8279,1625
4.8335,1622
4.8389,1629
4.8445,1625
4.8501,1623
4.8557,1629
4.8611,1626
4.8668,1625
4.8724,1630
4.878,1625
4.8833,1624
4.889,1629
4.8946,1624
4.9,1624
4.9056,1628
4.9111,1627
4.9168,1622
4.9224,1628
4.9278,1628
4.9334,1620
4.939,1627
4.9447,1629
4.95,1623
4.9557,1627
4.9613,1628
4.9667,1624
4.9723,1626
4.9779,1629
4.9833,1622
4.9889,1627
4.9946,1630
5.0002,1625
5.0056,1626
5.0112,1629
5.0168,1622
5.0224,1626
5.0278,1628
5.0334,1623
5.0391,1630
5.0444,1627
5.0501,1623
5.0557,1627
5.0613,1626
5.0667,1622
5.0723,1627
5.0779,1628
5.0836,1624
5.0889,1629
5.0945,1625
5.1002,1624
5.1055,1630
5.1112,1624
5.1169,1625
5.1225,1628
5.1278,1621
5.1335,1626
5.1391,1629
5.1445,1622
5.1501,1624
5.1557,1629
5.1611,1626
5.1667,1623
5.1724,1630
5.1778,1627
5.1834,1625
5.1891,1629
5.1947,1624
5.2,1624
5.2057,1628
5.2113,1624
5.2169,1623
5.2222,1628
5.2279,1625
5.2335,1624
5.2389,1628
5.2445,1624
5.2501,1623
5.2558,1628
5.2611,1624
5.2667,1624
5.2724,1630
5.278,1624
5.2834,1625
5.289,1629
5.2946,1623
5.3,1627
5.3057,1630
5.3113,1623
5.3169,1626
5.3223,1629
5.3279,1624
5.3336,1623
5.3389,1628
5.3445,1623
5.3502,1625
5.3558,1632
5.3611,1625
5.3668,1622
5.3723,1630
5.3779,1629
5.3835,1622
5.3892,1627
5.3945,1628
5.4002,1621
5.4058,1628
5.4112,1629
5.4168,1623
5.4224,1624
5.4278,1629
5.4334,1625
5.4391,1624
5.4445,1628
5.45,1625
5.4556,1625
5.4613,1628
5.4667,1623
5.4723,1624
5.4779,1627
5.4836,1626
5.4889,1624
5.4946,1629
5.5,1627
5.5056,1625
5.5113,1628
5.5167,1625
5.5223,1625
5.528,1627
5.5334,1621
5.539,1629
5.5446,1630
5.55,1622
5.5557,1628
5.5613,1630
5.5667,1624
5.5723,1627
5.578,1626
5.5833,1622
5.589,1627
5.5946,1627
5.6,1623
5.6057,1629
5.6113,1626
5.6167,1624
5.6224,1631
5.628,1624
5.6333,1622
5.6389,1627
5.6446,1629
5.6501,1622
5.6557,1630
5.6613,1626
5.6667,1624
5.6723,1630
5.678,1626
5.6833,1625
5.689,1630
5.6946,1625
5.7001,1623
5.7057,1629
5.7112,1627
5.7168,1625
5.7224,1629
5.7278,1627
5.7334,1624
5.7391,1631
5.7447,1626
5.75,1624
5.7557,1628
5.7614,1622
5.7667,1626
5.7724,1629
5.778,1623
5.7833,1626
5.789,1627
5.7946,1624
5.8,1626
5.8056,1627
5.8113,1624
5.8168,1628
5.8224,1628
5.8278,1621
5.8334,1629
5.8391,1627
5.8447,1623
5.8501,1628
5.8557,1625
5.8613,1623
5.8667,1628
5.8723,1628
5.878,1622
5.8833,1628
5.889,1626
5.8946,1623
5.9002,1630
5.9056,1627
5.9113,1622
5.9169,1628
5.9222,1625
5.9278,1625
5.9333,1629
5.939,1624
5.9446,1624
5.9502,1628
5.9556,1623
5.9611,1626
5.9668,1630
5.9724,1624
5.9778,1626
5.9835,1631
5.989,1623
5.9946,1624
6.0002,1630
6.0056,1622
6.0112,1626
6.0168,1628
6.0224,1623
6.0278,1627
6.0335,1629
6.0391,1624
6.0445,1625
6.0501,1627
6.0557,1623
6.0613,1625
6.0667,1628
6.0724,1624
6.078,1625
6.0834,1630
6.089,1623
6.0946,1624
6.1,1630
6.1057,1625
6.1113,1627
6.1167,1630
6.1223,1623
6.1279,1626
6.1336,1628
6.139,1623
6.1446,1626
6.15,1628
6.1556,1622
6.1613,1629
6.1669,1628
6.1723,1624
6.1779,1629
6.1836,1626
6.1889,1622
6.1945,1629
6.2002,1624
6.2058,1625
6.2112,1629
6.2169,1625
6.2222,1624
6.2278,1630
6.2335,1624
6.2391,1625
6.2445,1629
6.2501,1624
6.2558,1624
6.2612,1630
6.2668,1623
6.2724,1625
6.2781,1629
6.2835,1625
6.2891,1625
6.2947,1630
6.3001,1622
6.3057,1627
6.3113,1630
6.3167,1624
6.3223,1625
6.328,1627
6.3334,1624
6.339,1627
6.3446,1628
6.35,1623
6.3556,1626
6.3613,1630
6.3669,1622
6.3723,1625
6.3779,1630
6.3836,1622
6.3889,1623
6.3945,1629
6.4002,1626
6.4056,1623
6.4112,1630
6.4169,1623
6.4222,1625
6.4279,1629
6.4336,1621
6.4389,1626
6.4445,1628
6.4502,1621
6.4558,1629
6.4611,1628
6.4668,1629
6.4724,1628
6.4781,1625
6.4834,1623
6.489,1628
6.4947,1624
6.5,1624
6.5057,1629
6.5114,1624
6.5167,1622
6.5223,1630
6.528,1626
6.5333,1624
6.539,1630
6.5446,1625
6.5503,1625
6.5556,1631
6.5613,1624
6.5669,1624
6.5722,1626
6.5779,1625
6.5835,1624
6.5889,1630
6.5946,1625
6.6002,1625
6.6056,1630
6.6112,1622
6.6169,1625
6.6223,1629
6.6279,1624
6.6334,1625
6.639,1629
6.6447,1622
6.65,1624
6.6556,1629
6.6613,1623
6.6667,1626
6.6723,1626
6.678,1622
6.6836,1626
6.6889,1625
6.6946,1624
6.7,1628
6.7056,1625
6.7113,1624
6.7169,1629
6.7223,1624
6.7279,1625
6.7336,1630
6.739,1624
6.7446,1624
6.7502,1628
6.7556,1624
6.7612,1625
6.7669,1630
6.7725,1623
6.7779,1626
6.7836,1627
6.7889,1625
6.7946,1626
6.8002,1628
6.8056,1624
6.8112,1626
6.8169,1628
6.8222,1622
6.8279,1629
6.8335,1628
6.8392,1624
6.8445,1626
6.8501,1627
6.8556,1622
6.8612,1628
6.8668,1627
6.8725,1622
6.8778,1627
6.8834,1628
6.8891,1624
6.8945,1629
6.9001,1628
6.9057,1624
6.9114,1628
6.9167,1627
6.9223,1624
6.928,1628
6.9334,1626
6.9391,1623
6.9447,1629
6.9501,1627
6.9557,1624
6.9613,1630
6.9667,1627
6.9723,1624
6.9779,1630
6.9836,1626
6.9889,1626
6.9946,1630
7.0002,1625
7.0056,1625
7.0113,1629
7.0169,1625
7.0222,1625
7.0279,1629
7.0335,1625
7.0392,1626
7.0445,1630
7.0502,1625
7.0558,1625
7.0611,1630
7.0668,1623
7.0724,1627
7.078,1630
7.0834,1624
7.0891,1624
7.0945,1628
7.1001,1624
7.1057,1627
7.1114,1628
7.1168,1623
7.1224,1625
7.1278,1628
7.1334,1623
7.139,1626
7.1447,1627
7.1503,1621
7.1557,1625
7.1613,1628
7.1667,1621
7.1724,1625
7.178,1630
7.1834,1623
7.189,1622
7.1945,1631
7.2001,1623
7.2057,1623
7.2114,1630
7.2167,1623
7.2223,1624
7.228,1630
7.2334,1626
7.239,1623
7.2446,1630
7.2502,1625
7.2556,1622
7.2612,1630
7.2669,1627
7.2723,1621
7.2779,1630
7.2835,1626
7.2891,1622
7.2945,1628
7.3002,1625
7.3058,1623
