Experiment: Mar_19_osmo_expt vial 6, Fri Mar 19 17:11:25 2021
0.0055,1598
0.0112,1603
0.0165,1611
0.0222,1611
0.0278,1604
0.0334,1600
0.0388,1605
0.0444,1611
0.05,1611
0.0554,1601
0.061,1597
0.0667,1604
0.0723,1612
0.0776,1608
0.0833,1599
0.0889,1602
0.0943,1608
0.0999,1613
0.1056,1607
0.111,1598
0.1167,1601
0.1223,1605
0.1276,1615
0.1333,1607
0.1389,1598
0.1446,1600
0.1499,1607
0.1555,1613
0.1612,1612
0.1665,1601
0.1722,1600
0.1778,1605
0.1832,1613
0.1888,1607
0.1945,1600
0.1998,1601
0.2055,1608
0.2111,1612
0.2167,1604
0.2221,1601
0.2277,1606
0.2333,1611
0.239,1607
0.2443,1601
0.25,1602
0.2555,1610
0.2611,1610
0.2667,1605
0.2721,1600
0.2777,1606
0.2834,1612
0.289,1605
0.2943,1602
0.3,1605
0.3056,1612
0.311,1607
0.3167,1601
0.3223,1603
0.3276,1610
0.3333,1609
0.3389,1605
0.3445,1596
0.3499,1604
0.3555,1611
0.3611,1611
0.3665,1602
0.3721,1601
0.3778,1604
0.3834,1612
0.389,1609
0.3944,1601
0.4,1603
0.4057,1609
0.411,1613
0.4166,1602
0.4223,1602
0.4276,1607
0.4332,1611
0.4389,1605
0.4445,1601
0.4499,1604
0.4555,1611
0.4612,1610
0.4666,1604
0.4722,1597
0.4778,1602
0.4832,1608
0.4888,1610
0.4945,1602
0.5001,1597
0.5054,1605
0.5111,1611
0.5167,1610
0.5221,1600
0.5278,1600
0.5334,1607
0.5387,1612
0.5444,1606
0.55,1600
0.5556,1603
0.561,1610
0.5666,1610
0.5722,1602
0.5779,1599
0.5832,1608
0.5889,1611
0.5943,1610
0.6,1600
0.6056,1602
0.6112,1610
0.6166,1611
0.6222,1606
0.6279,1599
0.6332,1605
0.6388,1611
0.6445,1609
0.6501,1602
0.6554,1600
0.6611,1606
0.6667,1611
0.6723,1610
0.6777,1600
0.6833,1601
0.6889,1606
0.6945,1611
0.6999,1609
0.7055,1602
0.7111,1601
0.7168,1609
0.7221,1611
