Experiment: Mar_19_osmo_expt vial 13, Fri Mar 19 17:11:25 2021
0.0055,1629
0.0112,1624
0.0165,1623
0.0222,1627
0.0278,1630
0.0334,1628
0.0388,1626
0.0444,1626
0.05,1627
0.0554,1628
0.061,1624
0.0667,1624
0.0723,1628
0.0776,1629
0.0833,1624
0.0889,1624
0.0943,1631
0.0999,1629
0.1056,1625
0.111,1624
0.1167,1629
0.1223,1628
0.1276,1623
0.1333,1625
0.1389,1629
0.1446,1630
0.1499,1627
0.1555,1625
0.1612,1627
0.1665,1628
0.1722,1626
0.1778,1622
0.1832,1628
0.1888,1628
0.1945,1625
0.1998,1623
0.2055,1627
0.2111,1629
0.2167,1626
0.2221,1623
0.2277,1626
0.2333,1630
0.239,1628
0.2443,1624
0.25,1626
0.2555,1629
0.2611,1626
0.2667,1624
0.2721,1625
0.2777,1629
0.2834,1628
0.289,1621
0.2943,1626
0.3,1629
0.3056,1627
0.311,1625
0.3167,1625
0.3223,1629
0.3276,1627
0.3333,1625
0.3389,1624
0.3445,1627
0.3499,1626
0.3555,1623
0.3611,1624
0.3665,1630
0.3721,1629
0.3778,1626
0.3834,1622
0.389,1624
0.3944,1630
0.4,1627
0.4057,1623
0.411,1623
0.4166,1628
0.4223,1628
0.4276,1626
0.4332,1622
0.4389,1625
0.4445,1630
0.4499,1626
0.4555,1623
0.4612,1626
0.4666,1627
0.4722,1625
0.4778,1624
0.4832,1628
0.4888,1630
0.4945,1627
0.5001,1624
0.5054,1624
0.5111,1628
0.5167,1626
0.5221,1623
0.5278,1626
0.5334,1628
0.5387,1628
0.5444,1627
0.55,1623
0.5556,1626
0.561,1629
0.5666,1626
0.5722,1623
0.5779,1625
0.5832,1628
0.5889,1627
0.5943,1622
0.6,1627
0.6056,1630
0.6112,1627
0.6166,1625
0.6222,1623
0.6279,1628
0.6332,1627
0.6388,1625
0.6445,1625
0.6501,1629
0.6554,1628
0.6611,1624
0.6667,1624
0.6723,1630
0.6777,1628
0.6833,1623
0.6889,1622
0.6945,1628
0.6999,1627
0.7055,1625
0.7111,1624
0.7168,1628
0.7221,1628
0.7278,1625
0.7334,1623
0.739,1628
0.7444,1627
0.75,1624
0.7556,1625
0.7612,1628
0.7666,1628
0.7722,1626
