Experiment: Mar_16_osmo_expt vial 15, Tue Mar 16 20:56:43 2021
0.0015,1629
0.0064,1637
0.0118,1637
0.0175,1632
0.0229,1626
0.0286,1628
0.034,1634
0.0397,1636
0.0451,1634
0.0508,1625
0.0562,1627
0.0619,1634
0.0673,1637
0.073,1632
0.0784,1624
0.0841,1625
0.0897,1632
0.0951,1636
0.1008,1636
0.1062,1629
0.1119,1627
0.1173,1631
0.123,1635
0.1284,1635
0.1341,1628
0.1395,1624
0.1452,1628
0.1505,1637
0.1562,1635
0.1619,1629
0.1673,1626
0.173,1629
0.1784,1636
0.1841,1637
0.1895,1631
0.1952,1626
0.2006,1629
0.2063,1637
0.2117,1636
0.2173,1632
0.2231,1626
0.2285,1629
0.2342,1635
0.2395,1637
0.2452,1634
0.2506,1627
0.2563,1623
0.2617,1630
0.2673,1638
0.273,1637
0.2784,1630
0.284,1625
0.2897,1628
0.2951,1636
0.3008,1636
0.3062,1633
0.3119,1627
0.3173,1628
0.3229,1633
0.3286,1637
0.334,1634
0.3397,1626
0.3451,1629
0.3507,1633
0.3561,1637
0.3618,1635
0.3673,1627
0.3729,1625
0.3785,1631
0.3839,1637
0.3897,1636
0.3951,1631
0.4007,1626
0.4061,1627
0.4118,1636
0.4172,1637
0.4229,1632
0.4283,1626
0.434,1627
0.4397,1633
0.4451,1637
0.4508,1635
0.4562,1626
0.462,1627
0.4674,1633
0.473,1638
0.4785,1635
0.4841,1627
0.4895,1625
0.4952,1630
0.5007,1636
0.5063,1636
0.5117,1631
0.5174,1625
0.5228,1630
0.5285,1636
0.5342,1638
0.5396,1634
0.5453,1627
0.5507,1624
0.5564,1635
0.5618,1638
0.5675,1633
0.5729,1626
0.5786,1626
0.584,1631
0.5897,1639
0.5951,1636
0.6008,1630
0.6062,1625
0.6119,1629
0.6173,1637
0.623,1636
0.6285,1631
0.6341,1626
0.6395,1630
0.6452,1636
0.6506,1634
0.6563,1628
0.6617,1625
0.6674,1629
0.6728,1636
0.6785,1638
0.684,1631
0.6897,1624
0.6951,1628
0.7007,1636
0.7062,1638
0.7119,1633
0.7173,1629
0.723,1627
0.7286,1634
0.7341,1637
0.7398,1635
0.7451,1629
0.7508,1627
0.7562,1630
0.7619,1636
0.7673,1634
0.773,1630
0.7784,1626
0.7841,1629
0.7895,1636
0.7952,1636
0.8006,1632
0.8063,1625
0.812,1627
0.8174,1634
0.8231,1636
0.8285,1632
0.8341,1625
0.8396,1628
0.8453,1635
0.8507,1634
0.8561,1631
0.8618,1626
0.8675,1627
0.8729,1636
0.8786,1638
0.884,1631
0.8897,1627
0.8951,1629
0.9008,1634
0.9062,1638
0.9119,1633
0.9173,1626
0.923,1627
0.9284,1636
0.9341,1637
0.9395,1631
0.9452,1626
0.9507,1629
0.9564,1636
0.9618,1637
0.9675,1631
0.9729,1624
0.9786,1624
0.984,1633
0.9897,1638
0.9951,1639
1.0008,1627
1.0062,1625
1.0119,1631
1.0173,1638
1.023,1636
1.0284,1629
1.0341,1623
1.0395,1631
1.0452,1637
1.0506,1637
1.0563,1631
1.0618,1627
1.0675,1626
1.0729,1634
1.0786,1639
1.084,1635
1.0897,1627
1.0951,1627
1.1007,1633
1.1062,1639
1.1119,1633
1.1173,1629
1.1229,1627
1.1284,1633
1.134,1633
1.1394,1629
1.1451,1627
1.1508,1634
1.1563,1636
1.1619,1632
1.1673,1627
1.173,1630
1.1784,1635
1.1841,1635
1.1895,1630
1.1952,1627
1.2006,1628
1.2063,1638
1.212,1637
1.2174,1631
1.2231,1628
1.2285,1628
1.2342,1633
1.2396,1638
1.2453,1632
1.2507,1628
1.2564,1628
1.2618,1630
1.2674,1638
1.2728,1635
1.2785,1628
1.284,1625
1.2897,1633
1.2951,1637
1.3007,1636
1.3064,1629
1.3118,1625
1.3175,1631
1.3229,1636
1.3286,1637
1.334,1632
1.3397,1625
1.3451,1629
1.3508,1635
1.3562,1638
1.3619,1633
1.3673,1628
1.373,1626
1.3784,1632
1.3841,1638
1.3895,1636
1.3952,1630
1.4006,1628
1.4063,1630
1.4117,1636
1.4174,1636
1.4228,1631
1.4285,1626
1.4339,1628
1.4396,1636
1.445,1638
1.4507,1633
1.4561,1625
1.4618,1625
1.4672,1632
1.4729,1636
1.4786,1634
1.484,1626
1.4897,1625
1.4951,1630
1.5008,1637
1.5062,1636
1.5119,1629
1.5173,1625
1.523,1630
1.5284,1637
1.5341,1636
1.5395,1628
1.5452,1627
1.5507,1631
1.5564,1636
1.5617,1637
1.5674,1629
1.5729,1625
1.5785,1628
1.584,1635
1.5897,1640
1.5951,1635
1.6008,1627
1.6062,1625
1.6119,1628
1.6173,1636
1.6229,1636
1.6286,1632
1.634,1625
1.6397,1626
1.6451,1633
1.6508,1636
1.6562,1636
1.6619,1628
1.6673,1625
1.673,1633
1.6784,1639
1.6841,1635
1.6895,1630
1.6952,1624
1.7006,1629
1.7061,1635
1.7118,1637
1.7175,1630
1.7229,1626
1.7286,1627
1.7339,1636
1.7396,1636
1.7453,1632
1.7507,1626
1.7564,1627
1.7617,1635
1.7674,1637
1.7731,1631
1.7785,1628
1.7842,1627
1.7895,1634
1.7952,1636
1.8006,1632
1.8063,1626
1.8117,1632
1.8174,1629
1.823,1637
1.8284,1633
1.8341,1626
1.8396,1626
1.8452,1634
1.8506,1636
1.8563,1634
1.8617,1627
1.8674,1627
1.873,1634
1.8784,1635
1.8841,1633
1.8897,1627
1.8951,1626
1.9008,1632
1.9062,1638
1.9119,1632
1.9173,1626
1.923,1625
1.9284,1631
1.9341,1637
1.9397,1634
1.9452,1626
1.9508,1626
1.9563,1631
1.9619,1638
1.9674,1636
1.973,1628
1.9784,1626
1.9841,1631
1.9895,1634
1.9952,1636
2.0007,1628
2.0064,1627
2.0118,1630
2.0173,1638
2.023,1636
2.0286,1627
2.0341,1627
2.0398,1634
2.0452,1635
2.0508,1631
2.0562,1625
2.0619,1629
2.0673,1636
2.073,1635
2.0784,1630
2.0841,1625
2.0895,1629
2.0952,1637
2.1009,1636
2.1063,1631
2.112,1626
2.1174,1626
2.1228,1633
2.1285,1637
2.134,1636
2.1396,1630
2.1453,1624
2.1507,1628
2.1564,1635
2.1618,1637
2.1675,1632
2.1729,1627
2.1786,1627
2.184,1635
2.1897,1636
2.1951,1633
2.2008,1629
2.2062,1625
2.2119,1630
2.2175,1639
2.223,1636
2.2286,1630
2.234,1626
2.2397,1628
2.2451,1634
2.2508,1639
2.2563,1633
2.2619,1626
2.2673,1628
2.273,1634
2.2784,1640
2.2841,1634
2.2898,1626
2.2952,1624
2.3009,1631
2.3063,1640
2.312,1638
2.3174,1632
2.3231,1624
2.3285,1626
2.3342,1633
2.3396,1638
2.3452,1637
2.3506,1630
2.3563,1624
2.3617,1628
2.3674,1635
2.3731,1639
2.3785,1634
2.3842,1626
2.3896,1626
2.3953,1631
2.4007,1637
2.4064,1640
2.4118,1630
2.4175,1624
2.4229,1629
2.4286,1635
2.434,1635
2.4397,1630
2.4451,1627
2.4508,1628
2.4562,1635
