Experiment: Mar_16_osmo_expt vial 9, Tue Mar 16 20:56:43 2021
0.0015,1628
0.0064,1626
0.0118,1623
0.0175,1621
0.0229,1625
0.0286,1623
0.034,1622
0.0397,1625
0.0451,1621
0.0508,1623
0.0562,1622
0.0619,1621
0.0673,1624
0.073,1622
0.0784,1621
0.0841,1627
0.0897,1620
0.0951,1621
0.1008,1625
0.1062,1620
0.1119,1626
0.1173,1625
0.123,1620
0.1284,1624
0.1341,1621
0.1395,1621
0.1452,1625
0.1505,1623
0.1562,1621
0.1619,1626
0.1673,1622
0.173,1622
0.1784,1626
0.1841,1620
0.1895,1624
0.1952,1623
0.2006,1621
0.2063,1626
0.2117,1622
0.2173,1624
0.2231,1623
0.2285,1619
0.2342,1625
0.2395,1624
0.2452,1620
0.2506,1625
0.2563,1623
0.2617,1620
0.2673,1626
0.273,1622
0.2784,1621
0.284,1627
0.2897,1619
0.2951,1623
0.3008,1626
0.3062,1620
0.3119,1622
0.3173,1625
0.3229,1621
0.3286,1621
0.334,1625
0.3397,1621
0.3451,1624
0.3507,1624
0.3561,1622
0.3618,1626
0.3673,1622
0.3729,1621
0.3785,1626
0.3839,1620
0.3897,1623
0.3951,1624
0.4007,1619
0.4061,1624
0.4118,1624
0.4172,1621
0.4229,1626
0.4283,1621
0.434,1622
0.4397,1625
0.4451,1622
0.4508,1622
0.4562,1627
0.462,1621
0.4674,1625
0.473,1626
0.4785,1621
0.4841,1626
0.4895,1621
0.4952,1625
0.5007,1624
0.5063,1623
0.5117,1623
0.5174,1622
0.5228,1622
0.5285,1623
0.5342,1622
0.5396,1626
0.5453,1622
0.5507,1622
0.5564,1625
0.5618,1621
0.5675,1623
0.5729,1622
0.5786,1621
0.584,1626
0.5897,1622
0.5951,1620
0.6008,1625
0.6062,1621
0.6119,1622
0.6173,1625
0.623,1622
0.6285,1624
0.6341,1625
0.6395,1622
0.6452,1624
0.6506,1620
0.6563,1624
0.6617,1624
0.6674,1622
0.6728,1626
0.6785,1621
0.684,1621
0.6897,1624
0.6951,1621
0.7007,1624
0.7062,1623
0.7119,1621
0.7173,1623
0.723,1621
0.7286,1623
0.7341,1626
0.7398,1620
0.7451,1623
0.7508,1625
0.7562,1621
0.7619,1626
0.7673,1624
0.773,1623
0.7784,1626
0.7841,1620
0.7895,1622
0.7952,1624
0.8006,1620
0.8063,1626
0.812,1624
0.8174,1621
0.8231,1626
0.8285,1624
0.8341,1622
0.8396,1623
0.8453,1622
0.8507,1623
0.8561,1624
0.8618,1620
0.8675,1626
0.8729,1624
0.8786,1620
0.884,1625
0.8897,1624
0.8951,1622
0.9008,1624
0.9062,1621
0.9119,1623
0.9173,1624
0.923,1622
0.9284,1625
0.9341,1622
0.9395,1623
0.9452,1624
0.9507,1622
0.9564,1626
0.9618,1624
0.9675,1621
0.9729,1625
0.9786,1622
0.984,1622
0.9897,1623
0.9951,1626
1.0008,1622
1.0062,1626
1.0119,1621
1.0173,1624
1.023,1626
1.0284,1618
1.0341,1623
1.0395,1626
1.0452,1620
1.0506,1625
1.0563,1621
1.0618,1622
1.0675,1626
1.0729,1622
1.0786,1622
1.084,1626
1.0897,1621
1.0951,1624
1.1007,1624
1.1062,1621
1.1119,1625
1.1173,1621
1.1229,1624
1.1284,1624
1.134,1622
1.1394,1623
1.1451,1623
1.1508,1621
1.1563,1625
1.1619,1622
1.1673,1624
1.173,1626
1.1784,1623
1.1841,1626
1.1895,1624
1.1952,1622
1.2006,1626
1.2063,1624
1.212,1620
1.2174,1625
1.2231,1622
1.2285,1621
1.2342,1626
1.2396,1623
1.2453,1622
1.2507,1625
1.2564,1623
1.2618,1623
1.2674,1626
1.2728,1622
1.2785,1626
1.284,1624
1.2897,1621
1.2951,1623
1.3007,1622
1.3064,1621
1.3118,1627
1.3175,1624
1.3229,1620
1.3286,1624
1.334,1623
1.3397,1622
1.3451,1626
1.3508,1623
1.3562,1621
1.3619,1626
1.3673,1622
1.373,1621
1.3784,1627
1.3841,1623
1.3895,1623
1.3952,1623
1.4006,1623
1.4063,1625
1.4117,1623
1.4174,1624
1.4228,1623
1.4285,1622
1.4339,1626
1.4396,1622
1.445,1625
1.4507,1625
1.4561,1620
1.4618,1624
1.4672,1623
1.4729,1619
1.4786,1623
1.484,1623
1.4897,1621
1.4951,1626
1.5008,1624
1.5062,1623
1.5119,1627
1.5173,1619
1.523,1623
1.5284,1624
