Experiment: Mar_16_osmo_expt vial 12, Tue Mar 16 20:56:43 2021
0.0015,1638
0.0064,1636
0.0118,1627
0.0175,1620
0.0229,1609
0.0286,1607
0.034,1614
0.0397,1616
0.0451,1614
0.0508,1609
0.0562,1609
0.0619,1616
0.0673,1614
0.073,1607
0.0784,1612
0.0841,1616
0.0897,1613
0.0951,1610
0.1008,1612
0.1062,1616
0.1119,1614
0.1173,1609
0.123,1611
0.1284,1614
0.1341,1613
0.1395,1608
0.1452,1612
0.1505,1617
0.1562,1612
0.1619,1608
0.1673,1611
0.173,1615
0.1784,1612
0.1841,1607
0.1895,1613
0.1952,1613
0.2006,1612
0.2063,1608
0.2117,1613
0.2173,1616
0.2231,1613
0.2285,1609
0.2342,1614
0.2395,1616
0.2452,1610
0.2506,1607
0.2563,1616
0.2617,1618
0.2673,1612
0.273,1608
0.2784,1613
0.284,1617
0.2897,1613
0.2951,1611
0.3008,1612
0.3062,1616
0.3119,1610
0.3173,1610
0.3229,1614
0.3286,1616
0.334,1612
0.3397,1608
0.3451,1614
0.3507,1616
0.3561,1613
0.3618,1609
0.3673,1610
0.3729,1618
0.3785,1612
0.3839,1609
0.3897,1614
0.3951,1615
0.4007,1611
0.4061,1610
0.4118,1614
0.4172,1616
0.4229,1610
0.4283,1609
0.434,1614
0.4397,1616
0.4451,1611
0.4508,1609
0.4562,1616
0.462,1616
0.4674,1609
0.473,1611
0.4785,1616
0.4841,1615
0.4895,1610
0.4952,1610
0.5007,1616
0.5063,1614
0.5117,1611
0.5174,1610
0.5228,1615
0.5285,1617
0.5342,1609
0.5396,1611
0.5453,1614
0.5507,1612
0.5564,1611
0.5618,1612
0.5675,1614
0.5729,1610
0.5786,1610
0.584,1614
0.5897,1615
0.5951,1612
0.6008,1610
0.6062,1614
0.6119,1615
0.6173,1610
0.623,1610
0.6285,1615
0.6341,1614
0.6395,1609
0.6452,1608
0.6506,1613
0.6563,1614
0.6617,1610
0.6674,1610
0.6728,1614
0.6785,1616
0.684,1610
0.6897,1608
0.6951,1615
0.7007,1617
0.7062,1611
0.7119,1608
0.7173,1615
0.723,1615
0.7286,1610
0.7341,1611
0.7398,1614
0.7451,1615
0.7508,1611
0.7562,1610
0.7619,1616
0.7673,1614
0.773,1608
0.7784,1610
0.7841,1615
0.7895,1615
0.7952,1610
0.8006,1611
0.8063,1616
0.812,1616
0.8174,1608
0.8231,1612
0.8285,1615
0.8341,1613
0.8396,1609
0.8453,1611
0.8507,1611
0.8561,1611
0.8618,1610
0.8675,1614
0.8729,1614
0.8786,1610
0.884,1610
0.8897,1616
0.8951,1616
0.9008,1609
0.9062,1610
0.9119,1614
0.9173,1612
0.923,1609
0.9284,1614
0.9341,1614
0.9395,1609
0.9452,1612
0.9507,1616
0.9564,1612
0.9618,1608
0.9675,1613
0.9729,1614
0.9786,1610
0.984,1610
0.9897,1616
0.9951,1618
1.0008,1609
1.0062,1611
1.0119,1614
1.0173,1614
1.023,1609
1.0284,1611
1.0341,1616
1.0395,1613
1.0452,1611
1.0506,1613
1.0563,1615
1.0618,1611
1.0675,1609
1.0729,1614
1.0786,1616
1.084,1609
1.0897,1611
1.0951,1616
1.1007,1614
1.1062,1610
1.1119,1610
1.1173,1615
1.1229,1614
1.1284,1610
1.134,1608
1.1394,1616
1.1451,1616
1.1508,1607
1.1563,1607
1.1619,1613
1.1673,1615
1.173,1612
1.1784,1608
1.1841,1613
1.1895,1617
1.1952,1613
1.2006,1608
1.2063,1611
1.212,1616
1.2174,1611
