Experiment: Mar_16_osmo_expt vial 5, Tue Mar 16 20:56:43 2021
0.0015,1609
0.0064,1614
0.0118,1616
0.0175,1609
0.0229,1612
0.0286,1614
0.034,1609
0.0397,1612
0.0451,1617
0.0508,1609
0.0562,1613
0.0619,1613
0.0673,1609
0.073,1612
0.0784,1614
0.0841,1610
0.0897,1611
0.0951,1614
0.1008,1609
0.1062,1612
0.1119,1614
0.1173,1609
0.123,1612
0.1284,1616
0.1341,1609
0.1395,1611
0.1452,1615
0.1505,1609
0.1562,1611
0.1619,1614
0.1673,1609
0.173,1611
0.1784,1613
0.1841,1611
0.1895,1614
0.1952,1613
0.2006,1608
0.2063,1615
0.2117,1612
0.2173,1609
0.2231,1616
0.2285,1611
0.2342,1608
0.2395,1613
0.2452,1609
0.2506,1611
0.2563,1613
0.2617,1609
0.2673,1612
0.273,1612
0.2784,1612
0.284,1615
0.2897,1610
0.2951,1613
0.3008,1613
0.3062,1610
0.3119,1612
0.3173,1612
0.3229,1609
0.3286,1614
0.334,1611
0.3397,1612
0.3451,1614
0.3507,1610
0.3561,1614
0.3618,1612
0.3673,1611
0.3729,1612
0.3785,1611
0.3839,1613
0.3897,1612
0.3951,1610
0.4007,1614
0.4061,1612
0.4118,1609
0.4172,1615
0.4229,1611
0.4283,1611
0.434,1613
0.4397,1610
0.4451,1614
0.4508,1613
0.4562,1611
0.462,1615
0.4674,1612
0.473,1613
0.4785,1613
0.4841,1610
0.4895,1615
0.4952,1614
0.5007,1609
0.5063,1613
0.5117,1611
0.5174,1610
0.5228,1613
0.5285,1611
0.5342,1611
0.5396,1615
0.5453,1609
0.5507,1613
0.5564,1614
0.5618,1611
0.5675,1612
0.5729,1615
0.5786,1610
0.584,1610
0.5897,1617
0.5951,1610
0.6008,1612
0.6062,1612
0.6119,1611
0.6173,1615
0.623,1613
0.6285,1611
0.6341,1618
0.6395,1610
0.6452,1613
0.6506,1612
0.6563,1612
0.6617,1613
0.6674,1610
0.6728,1611
0.6785,1613
0.684,1611
0.6897,1612
0.6951,1613
0.7007,1612
0.7062,1613
0.7119,1612
0.7173,1612
0.723,1614
0.7286,1609
0.7341,1612
0.7398,1612
0.7451,1609
0.7508,1613
0.7562,1611
0.7619,1609
0.7673,1616
0.773,1610
0.7784,1609
0.7841,1615
0.7895,1610
0.7952,1616
0.8006,1614
0.8063,1612
0.812,1615
0.8174,1609
0.8231,1614
0.8285,1611
0.8341,1610
0.8396,1615
0.8453,1611
0.8507,1614
0.8561,1616
0.8618,1609
0.8675,1614
0.8729,1613
0.8786,1609
0.884,1614
0.8897,1611
0.8951,1612
0.9008,1611
0.9062,1611
0.9119,1613
0.9173,1612
0.923,1610
0.9284,1615
0.9341,1612
0.9395,1609
0.9452,1615
0.9507,1609
0.9564,1610
0.9618,1615
0.9675,1610
0.9729,1613
0.9786,1612
0.984,1610
0.9897,1614
0.9951,1615
1.0008,1612
1.0062,1613
1.0119,1610
1.0173,1610
1.023,1613
1.0284,1611
1.0341,1611
1.0395,1614
1.0452,1610
1.0506,1614
1.0563,1612
1.0618,1611
1.0675,1613
1.0729,1609
1.0786,1609
1.084,1614
1.0897,1610
1.0951,1615
1.1007,1613
1.1062,1610
1.1119,1616
1.1173,1612
1.1229,1612
1.1284,1614
1.134,1610
1.1394,1614
1.1451,1609
1.1508,1614
1.1563,1614
1.1619,1607
1.1673,1616
1.173,1614
1.1784,1609
1.1841,1616
1.1895,1613
1.1952,1608
1.2006,1614
1.2063,1611
1.212,1611
1.2174,1615
1.2231,1611
1.2285,1612
1.2342,1615
1.2396,1609
1.2453,1613
1.2507,1612
1.2564,1612
1.2618,1611
1.2674,1611
1.2728,1615
