Experiment: Mar_16_osmo_expt vial 14, Tue Mar 16 20:56:43 2021
0.0015,4065
0.0064,4065
0.0118,4062
0.0175,4064
0.0229,4065
0.0286,4064
0.034,4062
0.0397,4065
0.0451,4065
0.0508,4065
0.0562,4063
0.0619,4065
0.0673,4064
0.073,4065
0.0784,4063
0.0841,4066
0.0897,4064
0.0951,4066
0.1008,4065
0.1062,4066
0.1119,4064
0.1173,4065
0.123,4065
0.1284,4063
0.1341,4062
0.1395,4064
0.1452,4064
0.1505,4065
0.1562,4065
0.1619,4063
0.1673,4065
0.173,4065
0.1784,4064
0.1841,4063
0.1895,4065
0.1952,4064
0.2006,4065
0.2063,4066
0.2117,4067
0.2173,4064
0.2231,4063
0.2285,4064
0.2342,4064
0.2395,4065
0.2452,4064
0.2506,4063
0.2563,4064
0.2617,4065
0.2673,4063
0.273,4063
0.2784,4065
0.284,4064
0.2897,4065
0.2951,4066
0.3008,4066
0.3062,4064
0.3119,4063
0.3173,4064
0.3229,4065
0.3286,4064
0.334,4067
0.3397,4062
0.3451,4065
0.3507,4065
0.3561,4065
0.3618,4065
0.3673,4065
0.3729,4062
0.3785,4065
0.3839,4064
0.3897,4063
0.3951,4064
0.4007,4066
0.4061,4065
0.4118,4064
0.4172,4063
0.4229,4064
0.4283,4064
0.434,4065
0.4397,4065
0.4451,4065
0.4508,4066
0.4562,4063
0.462,4064
0.4674,4064
0.473,4065
0.4785,4064
0.4841,4067
0.4895,4065
0.4952,4066
0.5007,4065
0.5063,4063
0.5117,4064
0.5174,4065
0.5228,4064
0.5285,4065
0.5342,4064
0.5396,4064
0.5453,4063
0.5507,4064
0.5564,4065
0.5618,4066
0.5675,4066
0.5729,4065
0.5786,4064
0.584,4064
0.5897,4064
0.5951,4064
0.6008,4065
0.6062,4066
0.6119,4065
0.6173,4065
0.623,4064
0.6285,4065
0.6341,4064
0.6395,4065
0.6452,4067
0.6506,4066
0.6563,4065
0.6617,4064
0.6674,4066
0.6728,4065
0.6785,4064
0.684,4064
0.6897,4063
0.6951,4065
0.7007,4065
0.7062,4065
0.7119,4064
0.7173,4065
0.723,4065
0.7286,4066
0.7341,4066
0.7398,4066
0.7451,4066
0.7508,4067
0.7562,4066
0.7619,4065
0.7673,4062
0.773,4065
0.7784,4064
0.7841,4064
0.7895,4065
0.7952,4065
0.8006,4065
0.8063,4066
0.812,4066
0.8174,4065
0.8231,4064
0.8285,4065
0.8341,4066
0.8396,4064
0.8453,4064
0.8507,4064
0.8561,4065
0.8618,4065
0.8675,4064
0.8729,4065
0.8786,4061
0.884,4063
0.8897,4065
0.8951,4064
0.9008,4065
0.9062,4065
0.9119,4063
0.9173,4064
0.923,4065
0.9284,4065
0.9341,4065
0.9395,4065
0.9452,4064
0.9507,4063
0.9564,4066
0.9618,4066
0.9675,4066
0.9729,4065
0.9786,4064
0.984,4064
0.9897,4063
0.9951,4074
1.0008,4064
1.0062,4065
1.0119,4065
1.0173,4065
1.023,4065
1.0284,4064
1.0341,4063
1.0395,4065
1.0452,4064
1.0506,4064
1.0563,4065
1.0618,4065
1.0675,4063
1.0729,4065
1.0786,4064
1.084,4064
1.0897,4065
1.0951,4066
1.1007,4065
1.1062,4064
1.1119,4065
1.1173,4065
1.1229,4065
1.1284,4066
1.134,4064
1.1394,4065
1.1451,4064
1.1508,4066
1.1563,4065
1.1619,4065
1.1673,4063
1.173,4065
1.1784,4065
1.1841,4067
1.1895,4065
1.1952,4065
1.2006,4065
1.2063,4065
1.212,4065
1.2174,4065
1.2231,4065
1.2285,4065
1.2342,4066
1.2396,4065
1.2453,4063
1.2507,4064
1.2564,4063
1.2618,4065
1.2674,4065
1.2728,4064
1.2785,4063
1.284,4066
1.2897,4065
1.2951,4067
1.3007,4065
1.3064,4063
1.3118,4066
1.3175,4064
1.3229,4065
1.3286,4064
1.334,4063
1.3397,4065
1.3451,4064
1.3508,4066
1.3562,4064
1.3619,4064
1.3673,4064
1.373,4064
1.3784,4064
1.3841,4066
1.3895,4066
1.3952,4065
1.4006,4064
1.4063,4065
1.4117,4067
1.4174,4064
1.4228,4064
1.4285,4065
1.4339,4065
1.4396,4065
1.445,4065
1.4507,4065
1.4561,4065
1.4618,4064
1.4672,4064
1.4729,4066
1.4786,4065
1.484,4065
1.4897,4066
1.4951,4065
1.5008,4065
1.5062,4064
1.5119,4064
1.5173,4066
1.523,4064
1.5284,4063
1.5341,4065
1.5395,4066
1.5452,4066
1.5507,4064
1.5564,4062
1.5617,4065
1.5674,4064
1.5729,4067
1.5785,4066
1.584,4066
1.5897,4065
1.5951,4064
1.6008,4063
1.6062,4065
1.6119,4065
1.6173,4064
1.6229,4064
1.6286,4064
1.634,4064
1.6397,4065
1.6451,4066
1.6508,4066
1.6562,4067
1.6619,4064
1.6673,4064
1.673,4065
1.6784,4064
1.6841,4066
1.6895,4064
1.6952,4064
1.7006,4066
1.7061,4065
1.7118,4065
1.7175,4063
1.7229,4065
1.7286,4065
1.7339,4064
1.7396,4065
1.7453,4065
1.7507,4063
1.7564,4065
1.7617,4065
1.7674,4064
1.7731,4065
1.7785,4063
1.7842,4066
1.7895,4065
1.7952,4064
1.8006,4065
1.8063,4065
1.8117,4074
1.8174,4064
1.823,4065
1.8284,4063
1.8341,4064
1.8396,4064
1.8452,4064
1.8506,4064
1.8563,4066
1.8617,4065
1.8674,4065
1.873,4064
1.8784,4064
1.8841,4064
1.8897,4066
1.8951,4066
1.9008,4065
1.9062,4064
1.9119,4064
1.9173,4066
1.923,4065
1.9284,4065
1.9341,4064
1.9397,4066
1.9452,4063
1.9508,4066
1.9563,4063
1.9619,4066
1.9674,4065
1.973,4064
1.9784,4064
1.9841,4065
1.9895,4064
1.9952,4066
2.0007,4064
2.0064,4066
2.0118,4065
2.0173,4066
2.023,4064
2.0286,4064
2.0341,4064
2.0398,4065
2.0452,4066
2.0508,4065
2.0562,4064
2.0619,4066
2.0673,4064
2.073,4064
2.0784,4065
2.0841,4064
2.0895,4064
2.0952,4065
2.1009,4065
2.1063,4063
2.112,4066
2.1174,4065
2.1228,4064
2.1285,4066
2.134,4066
2.1396,4065
2.1453,4063
2.1507,4064
2.1564,4064
2.1618,4063
2.1675,4065
2.1729,4065
2.1786,4063
2.184,4065
2.1897,4064
2.1951,4064
2.2008,4065
2.2062,4063
2.2119,4066
2.2175,4066
2.223,4065
2.2286,4065
2.234,4065
2.2397,4065
2.2451,4065
2.2508,4065
2.2563,4063
2.2619,4064
2.2673,4065
2.273,4064
2.2784,4064
2.2841,4064
2.2898,4065
2.2952,4063
2.3009,4063
2.3063,4064
2.312,4065
2.3174,4066
2.3231,4063
2.3285,4066
2.3342,4065
2.3396,4064
2.3452,4065
2.3506,4064
2.3563,4066
2.3617,4063
