Experiment: Mar_9_turb3_expt vial 11, Tue Mar  9 17:54:11 2021
0.0019,0.0
0.0076,-0.00018271145629089602
0.013,0.0004454166095930745
0.0187,-0.00039406883348824806
0.0241,0.0015189049899495544
0.0299,0.0
0.0353,-0.0005767918472603384
0.041,0.0007594723906558798
0.0464,-0.00039406883348824806
0.052,0.0003140656100857342
0.0574,0.0007594723906558798
0.0631,-0.0005767918472603384
0.0688,-0.0002627120803824212
0.0742,-0.00013135580255330126
0.0799,0.0003140656100857342
0.0853,-0.0019131877737921243
0.091,-0.0017818127590523147
0.0964,-0.002044563263808641
0.1021,0.001781578645959847
0.1075,-0.001650438219589212
0.1131,-0.0002627120803824212
0.1186,-0.00120496788477098
0.1242,0.0
0.1299,0.001204864539158912
0.1353,-0.00013135580255330126
0.141,0.0002627101792764819
0.1464,0.0003140656100857342
0.1521,-0.000445431241660188
0.1575,-0.00018271145629089602
0.1632,0.0
0.1686,0.00018271413530346337
0.1742,0.0007594723906558798
0.1799,0.00013135532727659438
0.1853,-0.0010222425240362654
0.191,0.0007594723906558798
0.1964,0.0009421803265032835
0.202,-0.0012849747671586087
0.2077,0.0007594723906558798
0.2131,-0.0008908771153892658
0.2188,-0.0002627120803824212
0.2242,-0.00013135580255330126
0.2298,-0.00013135580255330126
0.2353,0.00023408285205395174
0.2409,-0.0011536084079590836
0.2466,-0.0002627120803824212
0.252,0.0009421803265032835
0.2577,-0.00031407111133763266
0.263,-0.0011536084079590836
0.2687,0.0003654309496186059
0.2744,0.00018271413530346337
0.2798,-0.0002627120803824212
0.2855,-0.00039406883348824806
0.2909,0.0007081171827758581
0.2966,-0.00013135580255330126
0.302,-0.00039406883348824806
0.3077,-0.00039406883348824806
0.3131,0.0006281257189204581
0.3187,0.0007594723906558798
0.3241,-0.0005767918472603384
0.3298,0.0006281257189204581
0.3352,-0.00039406883348824806
0.3409,-0.0011536084079590836
0.3466,0.00023408285205395174
0.352,-0.002175939229100976
0.3577,-0.0005767918472603384
0.3631,-0.0008908771153892658
0.3688,0.0006281257189204581
0.3742,0.00018271413530346337
0.3799,-0.00013135580255330126
0.3853,0.0014675468507077127
0.391,-0.000445431241660188
0.3964,0.0007594723906558798
0.4021,-0.0002627120803824212
0.4077,0.0004454166095930745
0.4131,0.0006281257189204581
0.4188,5.136218524359748e-05
0.4242,0.001781578645959847
0.4299,-0.00039406883348824806
0.4354,0.0005767671338219316
0.441,0.0008394667564521896
0.4464,-0.00018271145629089602
0.4521,-5.135227652086627e-05
0.4575,0.0008108375072612972
0.4632,0.00018271413530346337
0.4689,-0.000445431241660188
0.4743,0.00018271413530346337
0.4799,-0.00018271145629089602
0.4853,0.0005767671338219316
0.491,-0.0007081529281363075
0.4964,0.0006281257189204581
0.5021,-0.0005767918472603384
0.5075,-0.00013135580255330126
0.5132,0.00018271413530346337
0.5186,-0.0018618213196175404
0.5243,0.00018271413530346337
0.5299,-0.0010222425240362654
0.5353,-0.000445431241660188
0.541,-0.000445431241660188
0.5464,-0.0002113431407035904
0.5521,0.001204864539158912
0.5575,0.00023408285205395174
0.5632,0.0006281257189204581
0.5686,0.0003140656100857342
0.5743,-0.0005767918472603384
0.5797,-0.0005254260618707818
0.5854,-0.0005254260618707818
0.5911,-0.0014163416016339525
0.5965,-0.0006054046941965652
0.6021,-0.0012849747671586087
0.6075,-0.0015990785198498614
0.6132,-0.0002627120803824212
0.6186,0.0006281257189204581
0.6243,-0.00039406883348824806
0.6297,-0.0009708765157174781
0.6354,-0.00199319343241644
0.641,-0.0016276938020078902
0.6465,-0.0018618213196175404
0.6521,0.00018271413530346337
0.6575,-0.0002627120803824212
0.6632,0.00018271413530346337
0.6686,0.0006281257189204581
0.6743,-0.00013135580255330126
0.6797,5.136218524359748e-05
0.6854,0.0004967785719074413
0.6908,-0.0008395144842889835
0.6965,5.136218524359748e-05
0.7022,-0.0007081529281363075
0.7076,-0.0002627120803824212
0.7133,-0.0009708765157174781
0.7187,-7.999024009119893e-05
0.7243,-0.0002627120803824212
0.7297,-0.0007081529281363075
0.7354,-0.0008395144842889835
0.7408,0.0007594723906558798
0.7465,-0.0017304496820953474
0.7519,-0.0009708765157174781
0.7576,-0.0009708765157174781
0.7633,-0.0011536084079590836
0.7687,-0.0011022390224226797
0.7743,5.136218524359748e-05
0.7797,-0.002175939229100976
0.7854,-0.0008395144842889835
0.7908,-0.0026214434081763827
0.7965,-0.0016790766964129844
0.8022,-0.001547708911385115
0.8076,-0.0011022390224226797
0.8132,-0.002438692585514879
0.8186,-0.0008395144842889835
0.8243,-0.0009708765157174781
0.83,5.136218524359748e-05
0.8354,-0.0012849747671586087
0.841,-0.0014163416016339525
0.8464,-0.0002113431407035904
0.8521,-0.0005254260618707818
0.8575,0.0015189049899495544
0.8632,-0.0002113431407035904
0.8686,-0.0006567837655291342
0.8743,-0.0008395144842889835
0.88,-0.001547708911385115
0.8854,-0.0010222425240362654
0.8911,-0.002438692585514879
0.8965,-0.0011536084079590836
0.9022,-0.003329734787918426
0.9076,-0.0009708765157174781
0.9132,-0.0002627120803824212
0.9186,-0.0005254260618707818
0.9243,-0.0011022390224226797
0.93,-0.0011022390224226797
0.9354,-0.0018618213196175404
0.9411,0.00041680619787687334
0.9465,-0.00013135580255330126
0.9521,-0.0012849747671586087
0.9575,-0.0014163416016339525
0.9632,-0.0009708765157174781
0.9686,-0.00013135580255330126
0.9743,-0.0005254260618707818
0.98,-0.0002627120803824212
0.9854,0.0003654309496186059
0.9911,-0.0014163416016339525
0.9965,-0.00230731566966913
1.0022,0.0004454166095930745
1.0075,-0.0009708765157174781
1.0133,-0.0010222425240362654
1.0186,-0.00039406883348824806
1.0243,-0.00199319343241644
1.03,-0.0008395144842889835
1.0354,0.00018271413530346337
1.0411,-0.0007881419444633053
1.0465,-0.0015990785198498614
1.0522,-0.0010222425240362654
1.0576,-0.0019131877737921243
1.0633,-0.002044563263808641
1.0687,-0.0018618213196175404
1.0744,-0.0010222425240362654
1.0798,-0.0024900626398371983
1.0854,-0.0011536084079590836
1.0911,-0.0009708765157174781
1.0965,-0.0014163416016339525
1.1022,-0.00230731566966913
1.1076,-0.0010222425240362654
1.1133,-0.0014163416016339525
1.1187,-0.0012849747671586087
1.1244,-0.0006567837655291342
1.1298,-0.0006567837655291342
1.1355,-0.0005254260618707818
