Experiment: Mar_9_turb3_expt vial 13, Tue Mar  9 17:54:11 2021
0.0019,0.0
0.0076,0.0006650440174393868
0.013,0.00045623062671007464
0.0187,0.00020883857908937653
0.0241,0.001529101812166589
0.0299,0.000883486322974969
0.0353,0.00021848030073501334
0.041,0.00043694820656614564
0.0464,9.642731410020033e-06
0.052,0.0010730007945275455
0.0574,0.0006457636168243353
0.0631,0.0008738468335175442
0.0688,-9.642532133868897e-06
0.0742,0.00022812222165691232
0.0799,0.00043694820656614564
0.0853,-0.0004273534337950746
0.091,9.642731410020033e-06
0.0964,-0.00046592964768277234
0.1021,0.00020883857908937653
0.1075,-0.0006555152716274382
0.1131,0.00044658931699992355
0.1186,9.642731410020033e-06
0.1242,0.00043694820656614564
0.1299,0.0004273072954086299
0.1353,-0.00041770888213232826
0.141,2.8928792058957598e-05
0.1464,0.00023776434185518447
0.1521,0.00023776434185518447
0.1575,0.00020883857908937653
0.1632,0.000893126011708878
0.1686,9.642731410020033e-06
0.1742,0.0004273072954086299
0.1799,0.00043694820656614564
0.1853,-9.642532133868897e-06
0.191,-9.642532133868897e-06
0.1964,-0.0006362247466021875
0.202,0.00023776434185518447
0.2077,0.00024740666132960776
0.2131,0.00044658931699992355
0.2188,0.00045623062671007464
0.2242,-2.8926998572709195e-05
0.2298,-0.00021849269563878337
0.2353,0.0008352908684499116
0.2409,0.00021848030073501334
0.2466,0.00043694820656614564
0.252,0.0008738468335175442
0.2577,0.00020883857908937653
0.263,-0.00024742212567574473
0.2687,0.0006457636168243353
0.2744,0.0008642075433362706
0.2798,0.00043694820656614564
0.2855,0.00043694820656614564
0.2909,0.0006650440174393868
0.2966,0.00022812222165691232
0.302,0.00044658931699992355
0.3077,-0.00046592964768277234
0.3131,0.00022812222165691232
0.3187,0.0006554037174937299
0.3241,0.00020883857908937653
0.3298,0.000883486322974969
0.3352,0.00020883857908937653
0.3409,-0.0002281360382606623
0.3466,-1.9284864991475636e-05
0.352,-0.0013111420973883625
0.3577,-0.0008740451519773096
0.3631,0.0
0.3688,-0.0002377791816063901
0.3742,0.0008642075433362706
0.3799,0.0006457636168243353
0.3853,0.001111555111852791
0.391,1.9285662096413247e-05
0.3964,0.00044658931699992355
0.4021,0.00043694820656614564
0.4077,0.00044658931699992355
0.4131,0.0004273072954086299
0.4188,0.0006361237154312027
0.4242,-0.00021849269563878337
0.4299,0.0
0.4354,-0.0004273534337950746
0.441,0.0002666918981072408
0.4464,0.0006939661129340413
0.4521,0.00046587213569637687
0.4575,0.0010730007945275455
0.4632,-0.0004466419392913368
0.4689,-0.00020884915374064228
0.4743,0.00023776434185518447
0.4799,0.00024740666132960776
0.4853,0.0006650440174393868
0.491,-0.00045628589312529666
0.4964,0.0011019162336070032
0.5021,-1.9284864991475636e-05
0.5075,-0.00041770888213232826
0.5132,0.00020883857908937653
0.5186,-0.0002281360382606623
0.5243,0.0004273072954086299
0.5299,-0.00021849269563878337
0.5353,0.00021848030073501334
0.541,0.0006650440174393868
0.5464,0.0006554037174937299
0.5521,0.0008545684524311481
0.5575,0.00019919705671989085
0.5632,0.00043694820656614564
0.5686,0.00022812222165691232
0.5743,0.0004273072954086299
0.5797,-9.642532133868897e-06
0.5854,0.00041766658352726527
0.5911,-3.8568932877680595e-05
0.5965,0.0003694660132650407
0.6021,-0.0002377791816063901
0.6075,-9.642532133868897e-06
0.6132,0.0006264840133143323
0.6186,0.0004273072954086299
0.6243,0.0006361237154312027
0.6297,-0.0008836909260636627
0.6354,-0.0006651602352256702
0.641,-0.0002281360382606623
0.6465,-0.0002377791816063901
0.6521,0.0006361237154312027
0.6575,0.00022812222165691232
0.6632,0.00019919705671989085
0.6686,0.0008642075433362706
0.6743,0.0006264840133143323
0.6797,-0.00024742212567574473
0.6854,-1.9284864991475636e-05
0.6908,0.00018955573362677836
0.6965,0.0004273072954086299
0.7022,-1.9284864991475636e-05
0.7076,0.0004273072954086299
0.7133,0.00019919705671989085
0.7187,-0.0002377791816063901
0.7243,-0.0004466419392913368
0.7297,-0.0006844495645932369
0.7354,0.00019919705671989085
0.7408,0.00020883857908937653
0.7465,0.00019919705671989085
0.7519,-1.9284864991475636e-05
0.7576,-0.0002377791816063901
0.7633,-3.8568932877680595e-05
0.7687,-0.00021849269563878337
