Experiment: Mar_9_turb3_expt vial 0, Tue Mar  9 17:54:12 2021
0.0019,103
0.0076,105
0.013,105
0.0187,102
0.0241,104
0.0299,104
0.0353,103
0.041,101
0.0464,104
0.052,102
0.0574,104
0.0631,103
0.0688,103
0.0742,102
0.0799,102
0.0853,97
0.091,99
0.0964,98
0.1021,105
0.1075,99
0.1131,102
0.1186,102
0.1242,103
0.1299,101
0.1353,102
0.141,105
0.1464,103
0.1521,102
0.1575,100
0.1632,101
0.1686,103
0.1742,103
0.1799,104
0.1853,102
0.191,103
0.1964,100
0.202,101
0.2077,100
0.2131,101
0.2188,101
0.2242,104
0.2298,101
0.2353,105
0.2409,102
0.2466,102
0.252,107
0.2577,106
0.263,104
0.2687,101
0.2744,102
0.2798,103
0.2855,101
0.2909,103
0.2966,102
0.302,101
0.3077,102
0.3131,102
0.3187,104
0.3241,100
0.3298,104
0.3352,102
0.3409,101
0.3466,104
0.352,96
0.3577,99
0.3631,102
0.3688,103
0.3742,103
0.3799,101
0.3853,101
0.391,102
0.3964,105
0.4021,105
0.4077,104
0.4131,102
0.4188,102
0.4242,103
0.4299,102
0.4354,99
0.441,103
0.4464,101
0.4521,102
0.4575,104
0.4632,103
0.4689,103
0.4743,102
0.4799,105
0.4853,102
0.491,104
0.4964,102
0.5021,102
0.5075,101
0.5132,102
0.5186,103
0.5243,99
0.5299,89
0.5353,104
0.541,101
0.5464,104
0.5521,104
0.5575,102
0.5632,101
0.5686,106
0.5743,104
0.5797,102
0.5854,101
0.5911,102
0.5965,104
0.6021,103
0.6075,99
0.6132,106
0.6186,101
0.6243,100
0.6297,102
0.6354,100
0.641,99
0.6465,102
0.6521,105
0.6575,101
0.6632,102
0.6686,108
0.6743,103
0.6797,102
0.6854,100
0.6908,100
0.6965,100
0.7022,102
0.7076,100
0.7133,102
0.7187,100
0.7243,101
0.7297,101
0.7354,101
0.7408,102
0.7465,100
0.7519,102
0.7576,98
0.7633,100
0.7687,102
0.7743,104
0.7797,100
0.7854,98
0.7908,100
0.7965,103
0.8022,100
0.8076,101
0.8132,104
0.8186,102
0.8243,102
0.83,102
0.8354,101
0.841,100
0.8464,102
0.8521,100
0.8575,105
0.8632,100
0.8686,102
0.8743,98
0.88,99
0.8854,96
0.8911,100
0.8965,100
0.9022,100
0.9076,105
0.9132,101
0.9186,104
0.9243,104
0.93,102
0.9354,100
0.9411,100
0.9465,103
0.9521,103
0.9575,103
0.9632,104
0.9686,102
0.9743,101
0.98,101
0.9854,102
0.9911,101
0.9965,99
1.0022,102
1.0075,102
1.0133,104
1.0186,100
1.0243,99
1.03,100
1.0354,100
1.0411,102
1.0465,99
1.0522,98
1.0576,97
1.0633,96
1.0687,98
1.0744,100
