Experiment: Mar_9_turb3_expt vial 14, Tue Mar  9 17:54:12 2021
0.0019,32689
0.0076,32686
0.013,32689
0.0187,32687
0.0241,32692
0.0299,32692
0.0353,32686
0.041,32688
0.0464,32687
0.052,32690
0.0574,32692
0.0631,32688
0.0688,32688
0.0742,32688
0.0799,32688
0.0853,32684
0.091,32682
0.0964,32684
0.1021,32689
0.1075,32685
0.1131,32689
0.1186,32687
0.1242,32686
0.1299,32688
0.1353,32685
0.141,32689
0.1464,32688
0.1521,32687
0.1575,32685
0.1632,32689
0.1686,32686
0.1742,32689
0.1799,32684
0.1853,32683
0.191,32684
0.1964,32683
0.202,32684
0.2077,32688
0.2131,32686
0.2188,32684
0.2242,32684
0.2298,32683
0.2353,32686
0.2409,32689
0.2466,32687
0.252,32688
0.2577,32685
0.263,32682
0.2687,32685
0.2744,32686
0.2798,32686
0.2855,32684
0.2909,32685
0.2966,32684
0.302,32683
0.3077,32682
0.3131,32686
0.3187,32685
0.3241,32682
0.3298,32688
0.3352,32686
0.3409,32683
0.3466,32685
0.352,32679
0.3577,32684
0.3631,32684
0.3688,32686
0.3742,32689
0.3799,32686
0.3853,32687
0.391,32687
0.3964,32687
0.4021,32682
0.4077,32684
0.4131,32685
0.4188,32688
0.4242,32686
0.4299,32683
0.4354,32684
0.441,32686
0.4464,32685
0.4521,32690
0.4575,32684
0.4632,32684
0.4689,32682
0.4743,32683
0.4799,32686
0.4853,32685
0.491,32684
0.4964,32687
0.5021,32686
0.5075,32687
0.5132,32685
0.5186,32687
0.5243,32684
0.5299,32684
0.5353,32687
0.541,32686
0.5464,32685
0.5521,32687
0.5575,32683
0.5632,32686
0.5686,32684
0.5743,32685
0.5797,32686
0.5854,32685
0.5911,32682
0.5965,32683
0.6021,32686
0.6075,32682
0.6132,32686
0.6186,32685
0.6243,32685
0.6297,32683
0.6354,32682
0.641,32681
0.6465,32684
0.6521,32688
0.6575,32686
0.6632,32687
0.6686,32690
0.6743,32687
0.6797,32685
0.6854,32685
0.6908,32684
0.6965,32685
0.7022,32685
0.7076,32688
0.7133,32683
0.7187,32684
0.7243,32681
0.7297,32683
0.7354,32681
0.7408,32686
0.7465,32682
0.7519,32685
0.7576,32686
0.7633,32686
0.7687,32684
0.7743,32684
0.7797,32681
0.7854,32683
0.7908,32683
0.7965,32685
0.8022,32685
0.8076,32682
0.8132,32686
0.8186,32682
0.8243,32685
0.83,32684
0.8354,32684
0.841,32682
0.8464,32683
0.8521,32685
0.8575,32686
0.8632,32686
0.8686,32685
0.8743,32681
0.88,32682
0.8854,32679
0.8911,32680
0.8965,32683
0.9022,32677
0.9076,32687
0.9132,32685
0.9186,32685
0.9243,32685
0.93,32687
0.9354,32684
0.9411,32688
0.9465,32685
0.9521,32681
0.9575,32687
0.9632,32683
0.9686,32685
0.9743,32684
0.98,32683
0.9854,32687
0.9911,32687
0.9965,32684
1.0022,32686
1.0075,32682
1.0133,32690
