Experiment: Mar_9_turb3_expt vial 5, Tue Mar  9 17:54:12 2021
0.0019,28186
0.0076,28194
0.013,28220
0.0187,28170
0.0241,28217
0.0299,28201
0.0353,28217
0.041,28217
0.0464,28212
0.052,28217
0.0574,28218
0.0631,28212
0.0688,28212
0.0742,28224
0.0799,28226
0.0853,28212
0.091,28216
0.0964,28215
0.1021,28215
0.1075,28214
0.1131,28207
0.1186,28201
0.1242,28209
0.1299,28215
0.1353,28217
0.141,28214
0.1464,28210
0.1521,28219
0.1575,28222
0.1632,28211
0.1686,28217
0.1742,28217
0.1799,28216
0.1853,28195
0.191,28191
0.1964,28208
0.202,28211
0.2077,28206
0.2131,28210
0.2188,28205
0.2242,28218
0.2298,28219
0.2353,28208
0.2409,28214
0.2466,28203
0.252,28219
0.2577,28209
0.263,28206
0.2687,28213
0.2744,28208
0.2798,28198
0.2855,28207
0.2909,28203
0.2966,28211
0.302,28213
0.3077,28202
0.3131,28209
0.3187,28215
0.3241,28210
0.3298,28216
0.3352,28223
0.3409,28223
0.3466,28224
0.352,28213
0.3577,28223
0.3631,28230
0.3688,28225
0.3742,28236
0.3799,28228
0.3853,28216
0.391,28217
0.3964,28218
0.4021,28221
0.4077,28225
0.4131,28221
0.4188,28229
0.4242,28222
0.4299,28215
0.4354,28223
0.441,28222
0.4464,28212
0.4521,28231
0.4575,28232
0.4632,28222
0.4689,28228
0.4743,28225
0.4799,28230
0.4853,28225
0.491,28220
0.4964,28226
0.5021,28221
0.5075,28223
0.5132,28232
0.5186,28241
0.5243,28219
0.5299,28225
0.5353,28228
0.541,28219
0.5464,28228
0.5521,28224
0.5575,28226
0.5632,28225
0.5686,28214
0.5743,28220
0.5797,28226
0.5854,28221
0.5911,28226
0.5965,28232
0.6021,28231
0.6075,28238
0.6132,28240
0.6186,28239
0.6243,28236
0.6297,28247
0.6354,28238
0.641,28252
0.6465,28237
0.6521,28242
0.6575,28241
0.6632,28256
0.6686,28251
0.6743,28245
0.6797,28247
0.6854,28244
0.6908,28245
0.6965,28241
0.7022,28250
0.7076,28238
0.7133,28233
0.7187,28240
0.7243,28241
0.7297,28231
0.7354,28233
0.7408,28234
0.7465,28235
0.7519,28239
0.7576,28238
0.7633,28231
0.7687,28247
0.7743,28245
0.7797,28251
0.7854,28249
0.7908,28256
0.7965,28262
0.8022,28256
0.8076,28250
0.8132,28263
0.8186,28262
0.8243,28255
0.83,28262
0.8354,28256
0.841,28254
0.8464,28257
0.8521,28263
0.8575,28261
0.8632,28263
0.8686,28260
0.8743,28264
0.88,28260
0.8854,28258
0.8911,28254
0.8965,28263
0.9022,28251
0.9076,28268
0.9132,28258
0.9186,28246
0.9243,28257
0.93,28261
0.9354,28253
0.9411,28263
0.9465,28255
0.9521,28263
0.9575,28254
0.9632,28256
0.9686,28250
0.9743,28261
0.98,28260
0.9854,28256
0.9911,28253
0.9965,28262
1.0022,28264
1.0075,28258
1.0133,28258
1.0186,28262
1.0243,28265
1.03,28263
1.0354,28258
1.0411,28265
1.0465,28258
1.0522,28259
1.0576,28263
1.0633,28258
1.0687,28257
1.0744,28267
1.0798,28267
1.0854,28239
1.0911,28254
1.0965,28261
1.1022,28252
1.1076,28254
1.1133,28260
1.1187,28254
1.1244,28264
1.1298,28265
1.1355,28270
1.1409,28264
1.1466,28271
1.152,28269
1.1576,28275
1.1633,28278
1.1687,28271
1.1744,28270
1.1798,28269
1.1855,28264
1.1909,28256
1.1965,28258
1.2019,28254
1.2076,28254
1.2133,28251
1.2187,28246
1.2241,28242
1.2298,28250
1.2355,28252
1.2409,28240
1.2466,28250
1.252,28241
1.2577,28235
1.2631,28238
1.2687,28237
1.2741,28232
1.2798,28231
1.2855,28218
1.2909,28235
1.2966,28233
1.302,28234
1.3077,28226
1.3131,28218
1.3188,28219
1.3242,28227
1.3298,28227
1.3355,28216
1.341,28213
1.3466,28225
1.352,28225
1.3577,28223
1.3631,28213
1.3688,28228
1.3742,28229
1.3799,28219
1.3853,28229
1.391,28229
1.3966,28227
1.402,28224
1.4077,28222
1.4131,28232
1.4188,28228
1.4242,28226
1.4299,28225
1.4353,28222
1.441,28229
1.4467,28230
1.4521,28231
1.4575,28226
1.4632,28227
1.4689,28220
1.4743,28230
1.48,28222
1.4854,28227
1.4911,28218
1.4965,28226
1.5021,28226
1.5076,28223
1.5133,28224
1.5186,28218
1.5243,28221
1.5298,28229
1.5354,28231
1.5411,28226
1.5465,28227
1.5522,28220
1.5576,28219
1.5633,28220
1.5687,28225
1.5744,28215
1.5798,28216
1.5855,28226
1.5909,28217
1.5966,28231
1.602,28231
1.6077,28231
1.6131,28226
1.6188,28217
1.6242,28220
1.6299,28219
1.6356,28214
1.641,28208
1.6467,28214
1.6521,28209
1.6578,28215
1.6632,28212
1.6688,28212
1.6742,28214
1.6799,28214
1.6853,28218
1.691,28225
1.6964,28215
1.7021,28226
1.7078,28218
1.7132,28217
1.7189,28229
1.7242,28225
1.7299,28231
1.7353,28229
1.741,28237
1.7464,28234
1.7521,28240
1.7577,28236
1.7632,28239
1.7688,28234
1.7742,28241
1.7799,28247
1.7856,28238
1.791,28237
1.7967,28248
1.8021,28253
1.8077,28242
1.8131,28242
1.8188,28245
1.8242,28237
1.8299,28242
1.8355,28253
1.8409,28243
1.8466,28248
1.852,28253
1.8577,28256
1.8631,28244
1.8688,28259
1.8742,28254
1.8799,28252
1.8853,28244
1.891,28244
1.8967,28241
1.9021,28248
1.9078,28237
1.9132,28233
1.9189,28236
1.9243,28230
1.9299,28219
1.9354,28233
1.9411,28241
1.9465,28229
1.9521,28224
1.9575,28226
1.9632,28214
1.9689,28221
1.9743,28214
1.98,28219
1.9854,28208
1.9911,28211
1.9965,28216
2.0022,28220
2.0076,28226
2.0133,28224
2.0187,28227
2.0244,28231
2.0298,28235
2.0355,28227
2.0409,28227
2.0466,28225
2.052,28229
2.0577,28216
2.0631,28228
2.0688,28235
2.0742,28227
2.0799,28227
2.0853,28217
2.091,28234
2.0964,28223
2.1021,28214
2.1075,28233
2.1132,28223
2.1189,28218
2.1243,28221
2.13,28222
2.1354,28211
2.1411,28216
2.1465,28225
2.1522,28214
2.1576,28220
2.1633,28224
2.1687,28221
2.1744,28208
2.1798,28207
2.1855,28208
2.1909,28214
2.1966,28217
2.202,28200
2.2077,28215
2.2131,28218
2.2188,28192
2.2245,28197
2.2299,28209
2.2356,28205
2.241,28195
2.2467,28200
2.2521,28212
2.2578,28209
2.2632,28198
2.2689,28194
2.2743,28202
2.28,28194
2.2854,28203
2.2911,28199
2.2965,28202
2.3022,28203
2.3076,28209
2.3132,28201
2.3186,28213
2.3243,28212
2.33,28210
2.3354,28203
2.3411,28189
2.3465,28206
2.3522,28207
2.3576,28221
2.3633,28181
2.3687,28194
2.3744,28214
2.3798,28206
2.3855,28201
2.3909,28200
2.3966,28210
2.4022,28207
2.4076,28201
2.4133,28201
2.4187,28190
2.4244,28205
2.4298,28206
2.4355,28194
2.4409,28220
2.4466,28202
2.452,28203
2.4577,28210
2.4631,28212
2.4688,28212
2.4745,28203
2.4799,28217
2.4853,28207
2.491,28206
2.4967,28193
2.5021,28204
2.5075,28208
2.5132,28211
2.5189,28194
2.5244,28191
2.53,28201
2.5354,28191
2.5411,28201
2.5465,28191
2.5522,28200
2.5576,28202
2.5633,28187
2.5687,28208
2.5744,28198
2.5798,28208
2.5855,28198
2.5909,28204
2.5966,28211
2.602,28206
2.6077,28198
2.6134,28196
2.6188,28203
2.6245,28205
2.6299,28195
2.6356,28200
2.641,28202
2.6467,28193
2.6521,28194
2.6578,28190
2.6632,28189
2.6689,28195
2.6743,28191
2.68,28192
2.6854,28192
2.6911,28185
2.6965,28185
2.7022,28203
2.7076,28203
2.7133,28197
2.7187,28192
2.7244,28212
2.7298,28202
2.7355,28199
2.7409,28192
2.7466,28200
2.752,28189
2.7577,28182
2.7634,28191
2.7688,28181
2.7745,28179
2.7799,28170
2.7856,28163
2.791,28180
2.7967,28181
2.8021,28188
2.8078,28193
2.8132,28190
2.8189,28183
2.8243,28187
2.83,28176
2.8354,28192
2.8411,28195
2.8465,28190
2.8522,28186
2.8576,28189
2.8633,28182
2.8687,28203
2.8744,28196
2.88,28195
2.8855,28181
2.8911,28179
2.8965,28186
2.9022,28185
2.9076,28193
2.9133,28182
2.9187,28181
2.9244,28178
2.9298,28190
2.9355,28195
2.9409,28196
2.9466,28203
2.9522,28204
2.9576,28179
2.9633,28189
2.9687,28174
2.9745,28191
2.9799,28173
2.9855,28165
2.991,28190
2.9966,28184
3.0021,28172
3.0077,28181
3.0131,28174
3.0188,28178
3.0242,28181
3.0299,28185
3.0356,28181
3.041,28171
3.0467,28182
3.0521,28174
3.0578,28184
3.0632,28162
3.0689,28175
3.0743,28155
3.08,28161
3.0854,28151
3.091,28163
3.0965,28158
3.1021,28156
3.1075,28158
3.1132,28158
3.1189,28154
3.1243,28154
3.13,28155
3.1354,28157
3.1411,28133
3.1465,28162
3.1521,28153
3.1576,28160
3.1632,28150
3.1686,28160
3.1743,28149
3.18,28157
3.1854,28155
3.1911,28147
3.1965,28149
3.2022,28146
3.2076,28162
3.2133,28137
3.2187,28139
3.2244,28146
3.2298,28157
3.2355,28135
3.2409,28149
3.2466,28137
3.252,28133
3.2577,28129
3.2634,28148
3.2688,28139
3.2745,28139
3.2799,28141
3.2855,28119
3.2909,28149
3.2966,28126
3.302,28111
