Experiment: Mar_9_turb3_expt vial 1, Tue Mar  9 17:54:12 2021
0.0019,28618
0.0076,28614
0.013,28624
0.0187,28623
0.0241,28622
0.0299,28623
0.0353,28616
0.041,28624
0.0464,28637
0.052,28642
0.0574,28642
0.0631,28637
0.0688,28630
0.0742,28630
0.0799,28631
0.0853,28625
0.091,28634
0.0964,28628
0.1021,28629
0.1075,28628
0.1131,28630
0.1186,28636
0.1242,28631
0.1299,28628
0.1353,28634
0.141,28631
0.1464,28632
0.1521,28630
0.1575,28630
0.1632,28627
0.1686,28622
0.1742,28626
0.1799,28629
0.1853,28632
0.191,28627
0.1964,28630
0.202,28635
0.2077,28625
0.2131,28625
0.2188,28622
0.2242,28632
0.2298,28635
0.2353,28629
0.2409,28634
0.2466,28625
0.252,28632
0.2577,28629
0.263,28635
0.2687,28632
0.2744,28619
0.2798,28623
0.2855,28628
0.2909,28623
0.2966,28627
0.302,28630
0.3077,28624
0.3131,28623
0.3187,28624
0.3241,28626
0.3298,28629
0.3352,28621
0.3409,28623
0.3466,28617
0.352,28613
0.3577,28608
0.3631,28613
0.3688,28610
0.3742,28619
0.3799,28612
0.3853,28607
0.391,28610
0.3964,28612
0.4021,28616
0.4077,28617
0.4131,28612
0.4188,28611
0.4242,28617
0.4299,28612
0.4354,28614
0.441,28609
0.4464,28610
0.4521,28610
0.4575,28618
0.4632,28611
0.4689,28616
0.4743,28614
0.4799,28612
0.4853,28615
0.491,28614
0.4964,28614
0.5021,28612
0.5075,28619
0.5132,28618
0.5186,28615
0.5243,28616
0.5299,28617
0.5353,28616
0.541,28612
0.5464,28619
0.5521,28611
0.5575,28613
0.5632,28605
0.5686,28599
0.5743,28608
0.5797,28611
0.5854,28609
0.5911,28604
0.5965,28599
0.6021,28593
0.6075,28590
0.6132,28601
0.6186,28605
0.6243,28603
0.6297,28610
0.6354,28605
0.641,28612
0.6465,28609
0.6521,28606
0.6575,28611
0.6632,28611
0.6686,28614
0.6743,28609
0.6797,28611
0.6854,28613
0.6908,28607
0.6965,28613
0.7022,28612
0.7076,28612
0.7133,28607
0.7187,28606
0.7243,28611
0.7297,28606
0.7354,28610
0.7408,28605
0.7465,28597
0.7519,28597
0.7576,28604
0.7633,28603
0.7687,28607
0.7743,28609
0.7797,28609
0.7854,28609
0.7908,28611
0.7965,28615
0.8022,28610
0.8076,28610
0.8132,28618
0.8186,28616
0.8243,28614
0.83,28614
0.8354,28607
0.841,28613
0.8464,28619
0.8521,28611
