Experiment: Mar_9_turb3_expt vial 13, Tue Mar  9 17:54:12 2021
0.0019,101
0.0076,104
0.013,103
0.0187,102
0.0241,108
0.0299,105
0.0353,102
0.041,103
0.0464,101
0.052,106
0.0574,104
0.0631,105
0.0688,101
0.0742,102
0.0799,103
0.0853,99
0.091,101
0.0964,99
0.1021,102
0.1075,98
0.1131,103
0.1186,101
0.1242,103
0.1299,103
0.1353,99
0.141,101
0.1464,102
0.1521,102
0.1575,102
0.1632,105
0.1686,101
0.1742,103
0.1799,103
0.1853,101
0.191,101
0.1964,98
0.202,102
0.2077,102
0.2131,103
0.2188,103
0.2242,101
0.2298,100
0.2353,105
0.2409,102
0.2466,103
0.252,105
0.2577,102
0.263,100
0.2687,104
0.2744,105
0.2798,103
0.2855,103
0.2909,104
0.2966,102
0.302,103
0.3077,99
0.3131,102
0.3187,104
0.3241,102
0.3298,105
0.3352,102
0.3409,100
0.3466,101
0.352,95
0.3577,97
0.3631,101
0.3688,100
0.3742,105
0.3799,104
0.3853,106
0.391,101
0.3964,103
0.4021,103
0.4077,103
0.4131,103
0.4188,104
0.4242,100
0.4299,101
0.4354,99
0.441,102
0.4464,104
0.4521,103
0.4575,106
0.4632,99
0.4689,100
0.4743,102
0.4799,102
0.4853,104
0.491,99
0.4964,106
0.5021,101
0.5075,99
0.5132,102
0.5186,100
0.5243,103
0.5299,100
0.5353,102
0.541,104
0.5464,104
0.5521,105
0.5575,102
0.5632,103
0.5686,102
0.5743,103
0.5797,101
0.5854,103
0.5911,101
0.5965,103
0.6021,100
0.6075,101
0.6132,104
0.6186,103
0.6243,104
0.6297,97
0.6354,98
0.641,100
0.6465,100
0.6521,104
0.6575,102
0.6632,102
0.6686,105
0.6743,104
0.6797,100
0.6854,101
0.6908,102
0.6965,103
0.7022,101
0.7076,103
0.7133,102
0.7187,100
0.7243,99
0.7297,98
0.7354,102
0.7408,102
0.7465,102
0.7519,101
0.7576,100
0.7633,101
0.7687,100
0.7743,99
0.7797,98
0.7854,98
0.7908,100
0.7965,99
0.8022,104
0.8076,99
0.8132,100
0.8186,101
0.8243,100
0.83,101
0.8354,99
0.841,102
0.8464,101
0.8521,102
0.8575,100
0.8632,102
0.8686,103
0.8743,99
0.88,97
0.8854,105
0.8911,101
0.8965,101
0.9022,95
0.9076,104
0.9132,98
0.9186,101
0.9243,105
0.93,103
0.9354,101
0.9411,103
0.9465,102
0.9521,100
0.9575,104
0.9632,100
0.9686,102
0.9743,100
0.98,101
0.9854,102
0.9911,102
0.9965,100
1.0022,102
1.0075,104
1.0133,100
1.0186,101
