Experiment: Mar_9_turb3_expt vial 10, Tue Mar  9 17:54:12 2021
0.0019,32767
0.0076,32766
0.013,32770
0.0187,32769
0.0241,32771
0.0299,32770
0.0353,32769
0.041,32767
0.0464,32771
0.052,32770
0.0574,32771
0.0631,32771
0.0688,32766
0.0742,32769
0.0799,32770
0.0853,32764
0.091,32767
0.0964,32766
0.1021,32772
0.1075,32770
0.1131,32771
0.1186,32767
0.1242,32772
0.1299,32769
0.1353,32766
0.141,32766
0.1464,32770
0.1521,32767
0.1575,32767
0.1632,32770
0.1686,32770
0.1742,32773
0.1799,32767
0.1853,32766
0.191,32767
0.1964,32765
0.202,32766
0.2077,32767
0.2131,32765
0.2188,32766
0.2242,32766
0.2298,32766
0.2353,32770
0.2409,32768
0.2466,32767
0.252,32767
0.2577,32769
0.263,32765
0.2687,32769
0.2744,32767
0.2798,32768
0.2855,32766
0.2909,32768
0.2966,32768
0.302,32768
0.3077,32767
0.3131,32766
0.3187,32769
0.3241,32770
0.3298,32769
0.3352,32768
0.3409,32766
0.3466,32768
0.352,32763
0.3577,32765
0.3631,32760
0.3688,32765
0.3742,32769
0.3799,32767
0.3853,32769
0.391,32769
0.3964,32769
0.4021,32765
0.4077,32768
0.4131,32770
0.4188,32767
0.4242,32770
0.4299,32768
0.4354,32769
0.441,32766
0.4464,32767
0.4521,32766
0.4575,32767
0.4632,32765
0.4689,32766
0.4743,32765
0.4799,32768
0.4853,32769
0.491,32766
0.4964,32768
0.5021,32765
0.5075,32765
0.5132,32768
0.5186,32769
0.5243,32768
0.5299,32764
0.5353,32766
0.541,32766
0.5464,32767
0.5521,32769
0.5575,32768
0.5632,32768
0.5686,32770
0.5743,32768
0.5797,32766
0.5854,32768
0.5911,32763
0.5965,32767
0.6021,32767
0.6075,32767
0.6132,32768
0.6186,32770
0.6243,32767
0.6297,32764
0.6354,32763
0.641,32763
0.6465,32766
0.6521,32770
0.6575,32767
0.6632,32765
0.6686,32769
0.6743,32768
0.6797,32766
0.6854,32769
0.6908,32765
0.6965,32764
0.7022,32767
0.7076,32768
0.7133,32764
0.7187,32764
0.7243,32765
0.7297,32765
0.7354,32764
0.7408,32771
0.7465,32762
0.7519,32767
0.7576,32763
0.7633,32766
0.7687,32764
0.7743,32766
0.7797,32766
0.7854,32764
0.7908,32764
0.7965,32769
0.8022,32767
0.8076,32767
0.8132,32763
0.8186,32769
0.8243,32766
0.83,32768
0.8354,32763
0.841,32768
0.8464,32766
0.8521,32765
0.8575,32768
0.8632,32768
0.8686,32763
0.8743,32761
0.88,32762
0.8854,32761
0.8911,32764
0.8965,32764
0.9022,32761
0.9076,32766
0.9132,32767
0.9186,32767
0.9243,32765
0.93,32764
0.9354,32766
0.9411,32768
0.9465,32768
0.9521,32765
0.9575,32766
0.9632,32767
0.9686,32765
0.9743,32768
0.98,32769
0.9854,32767
0.9911,32764
0.9965,32765
1.0022,32767
1.0075,32764
1.0133,32765
1.0186,32767
1.0243,32762
1.03,32764
1.0354,32769
1.0411,32767
1.0465,32764
1.0522,32764
1.0576,32763
1.0633,32759
1.0687,32762
1.0744,32767
1.0798,32762
1.0854,32765
1.0911,32763
1.0965,32762
1.1022,32765
1.1076,32764
1.1133,32765
1.1187,32765
1.1244,32768
1.1298,32767
1.1355,32770
1.1409,32766
1.1466,32767
1.152,32767
1.1576,32767
1.1633,32762
1.1687,32765
1.1744,32763
1.1798,32762
1.1855,32763
1.1909,32765
1.1965,32763
1.2019,32765
1.2076,32762
1.2133,32767
1.2187,32765
1.2241,32767
1.2298,32765
1.2355,32769
1.2409,32765
1.2466,32768
1.252,32768
1.2577,32768
1.2631,32768
1.2687,32762
1.2741,32763
1.2798,32766
1.2855,32767
1.2909,32765
1.2966,32765
1.302,32768
1.3077,32766
1.3131,32766
1.3188,32764
1.3242,32763
1.3298,32763
1.3355,32765
1.341,32767
1.3466,32766
1.352,32766
1.3577,32766
1.3631,32766
1.3688,32763
1.3742,32769
1.3799,32767
1.3853,32766
1.391,32765
1.3966,32764
1.402,32766
1.4077,32767
1.4131,32767
1.4188,32763
1.4242,32764
1.4299,32765
1.4353,32768
1.441,32767
1.4467,32766
1.4521,32769
1.4575,32764
1.4632,32769
1.4689,32767
1.4743,32769
1.48,32762
1.4854,32766
1.4911,32769
1.4965,32767
1.5021,32771
1.5076,32765
1.5133,32763
1.5186,32769
1.5243,32768
1.5298,32763
1.5354,32764
1.5411,32767
1.5465,32767
1.5522,32764
1.5576,32765
1.5633,32765
1.5687,32765
1.5744,32763
1.5798,32763
1.5855,32769
1.5909,32766
1.5966,32765
1.602,32766
1.6077,32768
1.6131,32766
1.6188,32767
