Experiment: Mar_9_turb3_expt vial 9, Tue Mar  9 17:54:12 2021
0.0019,102
0.0076,100
0.013,103
0.0187,102
0.0241,106
0.0299,102
0.0353,101
0.041,103
0.0464,100
0.052,106
0.0574,105
0.0631,102
0.0688,97
0.0742,104
0.0799,102
0.0853,98
0.091,99
0.0964,100
0.1021,102
0.1075,100
0.1131,103
0.1186,100
0.1242,103
0.1299,104
0.1353,98
0.141,101
0.1464,104
0.1521,103
0.1575,102
0.1632,104
0.1686,103
0.1742,102
0.1799,104
0.1853,102
0.191,100
0.1964,103
0.202,101
0.2077,102
0.2131,100
0.2188,102
0.2242,99
0.2298,102
0.2353,104
0.2409,102
0.2466,102
0.252,101
0.2577,103
0.263,103
0.2687,100
0.2744,101
0.2798,101
0.2855,101
0.2909,100
0.2966,103
0.302,103
0.3077,101
0.3131,102
0.3187,104
0.3241,102
0.3298,100
0.3352,105
0.3409,104
0.3466,104
0.352,98
0.3577,99
0.3631,99
0.3688,101
0.3742,102
0.3799,99
0.3853,106
0.391,101
0.3964,105
0.4021,101
0.4077,102
0.4131,104
0.4188,103
0.4242,103
0.4299,102
0.4354,102
0.441,101
0.4464,102
0.4521,103
0.4575,104
0.4632,103
0.4689,101
0.4743,99
0.4799,103
0.4853,104
0.491,105
0.4964,104
0.5021,101
0.5075,102
0.5132,101
0.5186,102
0.5243,105
0.5299,103
0.5353,98
0.541,100
0.5464,101
0.5521,105
0.5575,105
0.5632,102
0.5686,104
0.5743,101
0.5797,101
0.5854,101
0.5911,99
0.5965,100
0.6021,100
0.6075,100
0.6132,102
0.6186,102
0.6243,106
0.6297,102
0.6354,98
0.641,99
0.6465,101
0.6521,104
0.6575,103
0.6632,103
0.6686,105
0.6743,99
0.6797,102
0.6854,107
0.6908,102
0.6965,101
0.7022,101
0.7076,101
0.7133,101
0.7187,103
0.7243,99
0.7297,102
0.7354,98
0.7408,104
0.7465,100
0.7519,101
0.7576,99
0.7633,98
0.7687,100
0.7743,100
0.7797,89
0.7854,100
0.7908,99
0.7965,103
0.8022,101
0.8076,102
0.8132,102
0.8186,106
0.8243,100
0.83,100
0.8354,101
0.841,102
0.8464,101
0.8521,102
0.8575,106
0.8632,105
0.8686,105
0.8743,102
0.88,98
0.8854,100
0.8911,101
0.8965,98
0.9022,98
0.9076,100
0.9132,102
0.9186,100
0.9243,101
0.93,99
0.9354,100
0.9411,104
0.9465,103
0.9521,105
0.9575,99
0.9632,102
0.9686,103
