Experiment: Mar_9_turb3_expt vial 6, Tue Mar  9 17:54:12 2021
0.0019,104
0.0076,102
0.013,103
0.0187,105
0.0241,104
0.0299,103
0.0353,102
0.041,104
0.0464,101
0.052,105
0.0574,106
0.0631,101
0.0688,105
0.0742,102
0.0799,104
0.0853,100
0.091,99
0.0964,101
0.1021,105
0.1075,100
0.1131,102
0.1186,101
0.1242,106
0.1299,101
0.1353,100
0.141,100
0.1464,100
0.1521,102
0.1575,100
0.1632,102
0.1686,103
0.1742,101
0.1799,101
0.1853,103
0.191,100
0.1964,99
0.202,102
0.2077,102
0.2131,103
0.2188,101
0.2242,101
0.2298,101
0.2353,105
0.2409,104
0.2466,101
0.252,104
0.2577,102
0.263,101
0.2687,104
0.2744,104
0.2798,103
0.2855,102
0.2909,102
0.2966,101
0.302,102
0.3077,102
0.3131,103
0.3187,103
0.3241,102
0.3298,104
0.3352,106
0.3409,104
0.3466,99
0.352,96
0.3577,100
0.3631,100
0.3688,101
0.3742,101
0.3799,103
0.3853,104
0.391,102
0.3964,101
0.4021,105
0.4077,103
0.4131,102
0.4188,104
0.4242,104
0.4299,107
0.4354,103
0.441,101
0.4464,100
0.4521,105
0.4575,102
0.4632,102
0.4689,99
0.4743,98
0.4799,104
0.4853,102
0.491,100
0.4964,103
0.5021,101
0.5075,103
0.5132,102
0.5186,104
0.5243,104
0.5299,101
0.5353,99
0.541,102
0.5464,104
0.5521,105
0.5575,105
0.5632,103
0.5686,102
0.5743,102
0.5797,102
0.5854,99
0.5911,100
0.5965,105
0.6021,101
0.6075,103
0.6132,104
0.6186,102
0.6243,104
0.6297,103
0.6354,97
0.641,102
0.6465,100
0.6521,103
0.6575,101
0.6632,101
0.6686,102
0.6743,106
0.6797,103
0.6854,102
0.6908,101
0.6965,102
0.7022,101
0.7076,101
0.7133,105
0.7187,100
0.7243,102
0.7297,100
0.7354,99
0.7408,100
0.7465,101
0.7519,101
0.7576,101
0.7633,100
0.7687,100
0.7743,101
0.7797,100
0.7854,100
0.7908,98
0.7965,103
0.8022,101
0.8076,101
0.8132,97
0.8186,99
0.8243,101
0.83,104
0.8354,98
0.841,101
0.8464,104
0.8521,103
0.8575,105
0.8632,105
0.8686,101
0.8743,101
0.88,102
0.8854,101
0.8911,102
0.8965,98
0.9022,98
0.9076,100
0.9132,101
0.9186,104
0.9243,101
0.93,100
0.9354,103
0.9411,100
0.9465,103
0.9521,102
0.9575,103
0.9632,102
0.9686,103
0.9743,101
0.98,104
0.9854,104
0.9911,103
0.9965,101
1.0022,105
1.0075,101
1.0133,101
1.0186,100
1.0243,97
1.03,101
1.0354,103
1.0411,102
1.0465,100
1.0522,100
1.0576,95
1.0633,97
1.0687,100
1.0744,102
1.0798,99
1.0854,101
1.0911,102
1.0965,101
1.1022,98
1.1076,101
1.1133,100
1.1187,101
1.1244,101
1.1298,103
1.1355,106
1.1409,103
1.1466,102
1.152,103
1.1576,103
1.1633,99
1.1687,99
1.1744,99
1.1798,99
1.1855,101
1.1909,99
1.1965,101
1.2019,100
1.2076,100
1.2133,98
1.2187,100
1.2241,102
1.2298,102
1.2355,105
1.2409,107
1.2466,99
1.252,103
1.2577,107
1.2631,106
1.2687,100
1.2741,102
1.2798,102
1.2855,105
1.2909,101
1.2966,103
1.302,102
1.3077,104
1.3131,104
1.3188,99
1.3242,101
1.3298,104
1.3355,102
1.341,101
1.3466,103
1.352,103
1.3577,103
1.3631,102
1.3688,100
1.3742,99
1.3799,103
1.3853,106
1.391,103
1.3966,104
1.402,103
1.4077,105
1.4131,107
1.4188,100
1.4242,101
1.4299,102
1.4353,103
1.441,100
1.4467,104
1.4521,105
1.4575,100
1.4632,105
1.4689,102
1.4743,103
1.48,100
1.4854,106
1.4911,105
1.4965,102
1.5021,102
1.5076,105
1.5133,100
1.5186,103
1.5243,100
1.5298,99
1.5354,102
1.5411,101
1.5465,100
1.5522,103
1.5576,105
1.5633,101
1.5687,100
1.5744,98
1.5798,101
1.5855,104
1.5909,103
1.5966,103
1.602,101
1.6077,103
1.6131,103
1.6188,104
1.6242,101
1.6299,103
1.6356,101
1.641,99
1.6467,102
1.6521,103
1.6578,98
1.6632,104
1.6688,104
1.6742,104
1.6799,104
1.6853,103
1.691,106
1.6964,103
1.7021,104
1.7078,102
1.7132,103
1.7189,105
1.7242,104
1.7299,102
1.7353,104
1.741,105
1.7464,106
1.7521,103
1.7577,103
1.7632,106
1.7688,104
1.7742,102
1.7799,101
1.7856,102
1.791,102
1.7967,101
1.8021,102
1.8077,97
1.8131,97
1.8188,101
1.8242,100
1.8299,101
1.8355,98
1.8409,100
1.8466,101
1.852,101
1.8577,100
1.8631,99
1.8688,100
1.8742,105
1.8799,105
1.8853,102
1.891,104
1.8967,105
1.9021,103
1.9078,103
1.9132,104
1.9189,101
1.9243,101
1.9299,100
1.9354,103
1.9411,107
1.9465,100
1.9521,98
1.9575,104
1.9632,102
1.9689,100
1.9743,99
1.98,103
1.9854,102
1.9911,103
1.9965,102
2.0022,99
2.0076,104
2.0133,103
2.0187,103
2.0244,105
2.0298,106
2.0355,100
2.0409,100
2.0466,101
2.052,103
2.0577,99
2.0631,102
2.0688,100
2.0742,99
2.0799,96
2.0853,101
2.091,101
2.0964,100
2.1021,102
2.1075,102
2.1132,102
2.1189,103
2.1243,106
2.13,100
2.1354,100
2.1411,102
2.1465,100
2.1522,101
2.1576,103
2.1633,103
2.1687,100
2.1744,103
2.1798,104
2.1855,102
2.1909,101
2.1966,103
2.202,100
2.2077,101
2.2131,101
2.2188,96
2.2245,102
2.2299,102
2.2356,102
2.241,99
2.2467,103
2.2521,103
2.2578,103
2.2632,103
2.2689,100
2.2743,99
2.28,98
2.2854,96
2.2911,98
2.2965,105
2.3022,101
2.3076,103
2.3132,102
2.3186,104
2.3243,111
2.33,102
2.3354,104
2.3411,102
2.3465,101
2.3522,102
2.3576,101
2.3633,100
2.3687,102
2.3744,104
2.3798,102
2.3855,103
2.3909,103
2.3966,104
2.4022,99
2.4076,106
2.4133,101
2.4187,99
2.4244,102
2.4298,104
2.4355,100
2.4409,101
2.4466,100
2.452,101
2.4577,102
2.4631,100
2.4688,101
2.4745,103
2.4799,102
2.4853,101
2.491,100
2.4967,103
2.5021,100
2.5075,101
2.5132,107
2.5189,103
2.5244,103
2.53,104
2.5354,103
2.5411,103
2.5465,104
2.5522,105
2.5576,104
2.5633,104
2.5687,102
2.5744,100
2.5798,99
2.5855,100
2.5909,106
2.5966,103
2.602,101
2.6077,101
2.6134,102
2.6188,100
2.6245,102
2.6299,102
2.6356,102
2.641,103
2.6467,102
2.6521,103
2.6578,102
2.6632,103
2.6689,105
2.6743,108
2.68,105
2.6854,104
2.6911,103
2.6965,104
2.7022,103
2.7076,101
2.7133,101
2.7187,106
2.7244,101
2.7298,101
2.7355,101
2.7409,100
2.7466,101
2.752,101
2.7577,102
2.7634,102
2.7688,100
2.7745,98
2.7799,95
2.7856,97
2.791,99
2.7967,102
2.8021,103
2.8078,102
2.8132,103
2.8189,99
2.8243,100
2.83,103
2.8354,101
2.8411,104
2.8465,103
2.8522,102
2.8576,102
2.8633,105
2.8687,103
2.8744,100
2.88,102
2.8855,102
2.8911,100
2.8965,102
2.9022,103
2.9076,101
2.9133,99
2.9187,99
2.9244,105
2.9298,103
2.9355,103
2.9409,100
2.9466,104
2.9522,102
2.9576,102
2.9633,101
2.9687,100
2.9745,104
2.9799,100
2.9855,103
2.991,99
2.9966,102
3.0021,98
3.0077,102
3.0131,97
3.0188,102
3.0242,104
3.0299,103
3.0356,101
3.041,101
3.0467,102
3.0521,103
3.0578,103
3.0632,107
3.0689,100
3.0743,102
3.08,99
3.0854,100
3.091,104
3.0965,100
3.1021,100
3.1075,100
3.1132,104
3.1189,103
3.1243,105
3.13,100
3.1354,103
3.1411,101
3.1465,105
3.1521,106
3.1576,99
3.1632,105
3.1686,102
3.1743,102
3.18,101
3.1854,103
3.1911,105
3.1965,99
3.2022,100
3.2076,100
3.2133,98
3.2187,98
3.2244,102
3.2298,103
3.2355,102
3.2409,100
3.2466,101
3.252,100
3.2577,100
3.2634,102
3.2688,103
3.2745,105
3.2799,99
3.2855,100
3.2909,102
3.2966,102
3.302,104
3.3077,102
3.3131,103
3.3188,102
3.3245,103
3.3298,97
3.3355,101
3.3409,102
3.3467,102
3.3521,104
3.3577,104
3.3631,103
3.3688,103
3.3745,101
3.3799,103
3.3855,102
3.3912,102
3.3966,102
3.4023,103
3.4077,108
3.4133,103
3.4187,104
3.4244,104
3.4301,103
3.4355,103
3.4411,99
3.4465,100
3.4522,101
3.4576,102
3.4633,108
3.4687,100
3.4744,102
3.4801,103
3.4855,103
3.4912,104
3.4966,101
3.5022,102
3.5076,99
3.5133,101
3.5188,99
3.5244,101
3.5298,101
3.5355,99
3.5412,99
