Experiment: Mar_9_turb3_expt vial 4, Tue Mar  9 17:54:12 2021
0.0019,105
0.0076,100
0.013,95
0.0187,105
0.0241,106
0.0299,104
0.0353,101
0.041,103
0.0464,103
0.052,107
0.0574,103
0.0631,104
0.0688,103
0.0742,103
0.0799,102
0.0853,100
0.091,100
0.0964,97
0.1021,104
0.1075,100
0.1131,103
0.1186,103
0.1242,104
0.1299,100
0.1353,102
0.141,100
0.1464,100
0.1521,102
0.1575,99
0.1632,102
0.1686,103
0.1742,102
0.1799,100
0.1853,103
0.191,104
0.1964,99
0.202,101
0.2077,99
0.2131,102
0.2188,103
0.2242,102
0.2298,101
0.2353,101
0.2409,102
0.2466,104
0.252,107
0.2577,104
0.263,102
0.2687,103
0.2744,104
0.2798,103
0.2855,103
0.2909,103
0.2966,106
0.302,101
0.3077,103
0.3131,104
0.3187,101
0.3241,103
0.3298,102
0.3352,104
0.3409,105
0.3466,101
0.352,97
0.3577,100
0.3631,101
0.3688,104
0.3742,104
0.3799,102
0.3853,102
0.391,102
0.3964,102
0.4021,103
0.4077,103
0.4131,104
0.4188,105
0.4242,105
0.4299,102
0.4354,101
0.441,100
0.4464,105
0.4521,101
0.4575,105
0.4632,104
0.4689,101
0.4743,103
0.4799,104
0.4853,103
0.491,104
0.4964,103
0.5021,102
0.5075,104
0.5132,102
0.5186,106
0.5243,102
0.5299,101
0.5353,101
0.541,103
0.5464,103
0.5521,105
0.5575,102
0.5632,102
0.5686,104
0.5743,103
0.5797,99
0.5854,103
0.5911,102
0.5965,104
0.6021,102
0.6075,102
0.6132,103
0.6186,103
0.6243,105
0.6297,103
0.6354,97
0.641,99
0.6465,103
0.6521,104
0.6575,103
0.6632,103
0.6686,105
0.6743,104
0.6797,102
0.6854,103
0.6908,103
0.6965,104
0.7022,101
0.7076,104
0.7133,103
0.7187,103
0.7243,99
0.7297,98
0.7354,100
0.7408,100
0.7465,102
0.7519,102
0.7576,101
0.7633,102
0.7687,100
0.7743,99
0.7797,99
0.7854,100
0.7908,101
0.7965,104
0.8022,103
0.8076,100
0.8132,102
0.8186,104
0.8243,105
0.83,102
