Experiment: July_9_negative_cntrl_expt vial 7, Fri Jul  9 17:30:40 2021
0.0025,1623
0.0082,1629
0.0135,1625
0.0192,1619
0.0248,1624
0.0305,1630
0.0358,1624
0.0413,1623
0.047,1630
0.0526,1628
0.0579,1622
0.0636,1622
0.0691,1629
0.0748,1626
0.0804,1620
0.0858,1624
0.0914,1629
0.0969,1626
0.1026,1622
0.1082,1627
0.1136,1633
0.1192,1623
0.1247,1619
0.1304,1627
0.136,1629
0.1414,1623
0.147,1621
0.1526,1630
0.1582,1629
0.1635,1621
0.1692,1625
0.1748,1629
0.1802,1625
0.1858,1620
0.1914,1626
0.1971,1630
0.2024,1623
0.2081,1621
0.2137,1628
0.2191,1626
0.2247,1622
0.2304,1621
0.2358,1632
0.2414,1629
0.2471,1619
0.2524,1621
0.2581,1631
0.2637,1630
0.2691,1623
0.2747,1622
0.2804,1628
0.286,1627
0.2914,1622
0.297,1624
0.3027,1631
0.308,1624
0.3136,1620
0.3193,1627
0.3246,1628
0.3303,1624
0.3359,1619
0.3415,1628
0.3469,1630
0.3526,1623
0.3582,1620
0.3635,1626
0.3692,1630
0.3748,1627
0.3805,1621
0.3858,1624
0.3915,1630
0.3971,1624
0.4025,1619
0.4081,1628
0.4138,1628
0.4192,1623
0.4248,1621
0.4302,1631
0.4358,1626
0.4415,1619
0.4471,1622
0.4525,1630
0.4581,1628
0.4638,1621
0.4691,1624
0.4748,1630
0.4804,1627
0.4858,1620
0.4914,1622
0.4971,1629
0.5024,1628
0.5081,1620
0.5137,1621
0.5193,1629
0.5247,1627
0.5304,1620
0.536,1624
0.5414,1631
0.547,1624
0.5526,1620
0.558,1624
0.5636,1631
0.5693,1623
0.5749,1621
0.5802,1628
0.5859,1629
0.5915,1621
0.5969,1624
0.6025,1629
0.6082,1625
0.6138,1620
0.6191,1625
0.6248,1631
0.6304,1621
0.6358,1621
0.6414,1627
0.6471,1629
0.6527,1621
0.6581,1619
0.6637,1629
0.6694,1627
0.6748,1621
0.6804,1624
0.6858,1629
0.6914,1624
0.697,1622
0.7027,1627
0.708,1626
0.7137,1620
0.7193,1621
0.7247,1629
0.7303,1625
0.7359,1620
0.7416,1628
0.7469,1629
0.7526,1620
0.7582,1622
0.7636,1630
0.7692,1624
0.7748,1622
0.7802,1626
0.7859,1627
0.7915,1622
0.7971,1620
0.8025,1628
0.8081,1627
0.8138,1622
0.8191,1621
0.8248,1629
0.8304,1628
0.8358,1622
0.8414,1622
0.847,1629
0.8527,1625
0.858,1620
0.8637,1624
0.8693,1629
0.8747,1624
0.8803,1623
0.886,1627
0.8913,1627
0.897,1619
0.9026,1627
0.9082,1628
0.9136,1623
0.9192,1623
0.9249,1628
0.9302,1628
0.9359,1622
0.9415,1627
0.9469,1626
0.9525,1622
0.9582,1624
0.9638,1630
0.9692,1623
