Experiment: July_9_negative_cntrl_expt vial 14, Fri Jul  9 17:30:40 2021
0.0025,4066
0.0082,4064
0.0135,4067
0.0192,4065
0.0248,4064
0.0305,4067
0.0358,4066
0.0413,4067
0.047,4064
0.0526,4065
0.0579,4066
0.0636,4067
0.0691,4065
0.0748,4066
0.0804,4065
0.0858,4067
0.0914,4066
0.0969,4065
0.1026,4068
0.1082,4068
0.1136,4077
0.1192,4067
0.1247,4069
0.1304,4064
0.136,4064
0.1414,4067
0.147,4067
0.1526,4064
0.1582,4066
0.1635,4067
0.1692,4066
0.1748,4067
0.1802,4065
0.1858,4066
0.1914,4067
0.1971,4065
0.2024,4064
0.2081,4065
0.2137,4066
0.2191,4066
0.2247,4066
0.2304,4066
0.2358,4067
0.2414,4066
0.2471,4065
0.2524,4066
0.2581,4066
0.2637,4066
0.2691,4068
0.2747,4065
0.2804,4065
0.286,4067
0.2914,4067
0.297,4067
0.3027,4064
0.308,4066
0.3136,4065
0.3193,4066
0.3246,4067
0.3303,4066
0.3359,4066
0.3415,4064
0.3469,4067
0.3526,4066
0.3582,4066
0.3635,4066
0.3692,4066
0.3748,4065
0.3805,4065
0.3858,4066
0.3915,4065
0.3971,4067
0.4025,4067
0.4081,4067
0.4138,4066
0.4192,4065
0.4248,4064
0.4302,4065
0.4358,4066
0.4415,4067
0.4471,4065
0.4525,4066
0.4581,4065
0.4638,4066
0.4691,4067
0.4748,4066
0.4804,4065
0.4858,4066
0.4914,4066
0.4971,4067
0.5024,4067
0.5081,4065
0.5137,4066
0.5193,4067
0.5247,4065
0.5304,4066
0.536,4066
0.5414,4067
0.547,4067
0.5526,4065
0.558,4067
0.5636,4066
0.5693,4067
0.5749,4065
0.5802,4065
0.5859,4064
0.5915,4068
0.5969,4068
0.6025,4066
0.6082,4068
0.6138,4066
0.6191,4066
0.6248,4066
0.6304,4066
0.6358,4066
0.6414,4069
0.6471,4067
0.6527,4066
0.6581,4066
0.6637,4066
0.6694,4065
0.6748,4066
0.6804,4067
0.6858,4066
0.6914,4066
0.697,4067
0.7027,4068
0.708,4067
0.7137,4066
0.7193,4067
0.7247,4067
0.7303,4065
0.7359,4067
0.7416,4066
0.7469,4067
0.7526,4067
0.7582,4066
0.7636,4066
0.7692,4068
0.7748,4068
0.7802,4067
0.7859,4067
0.7915,4067
0.7971,4065
0.8025,4069
0.8081,4068
0.8138,4066
0.8191,4067
0.8248,4067
0.8304,4067
0.8358,4066
0.8414,4067
0.847,4066
0.8527,4068
0.858,4068
0.8637,4068
0.8693,4067
0.8747,4067
0.8803,4067
0.886,4066
0.8913,4067
0.897,4067
0.9026,4066
0.9082,4067
0.9136,4068
0.9192,4067
0.9249,4065
0.9302,4066
0.9359,4066
0.9415,4067
0.9469,4066
0.9525,4068
0.9582,4066
0.9638,4066
0.9692,4067
0.9748,4066
0.9805,4067
0.9858,4068
0.9915,4068
0.9971,4065
1.0025,4066
1.0081,4066
1.0137,4067
1.0191,4067
1.0247,4067
1.0304,4067
1.036,4069
1.0414,4066
1.047,4065
1.0527,4068
1.058,4067
1.0637,4075
1.0693,4067
