Experiment: July_9_negative_cntrl_expt vial 9, Fri Jul  9 17:30:40 2021
0.0025,1608
0.0082,1613
0.0135,1611
0.0192,1617
0.0248,1626
0.0305,1623
0.0358,1620
0.0413,1624
0.047,1625
0.0526,1620
0.0579,1625
0.0636,1622
0.0691,1624
0.0748,1625
0.0804,1621
0.0858,1624
0.0914,1624
0.0969,1622
0.1026,1624
0.1082,1622
0.1136,1628
0.1192,1624
0.1247,1622
0.1304,1626
0.136,1622
0.1414,1623
0.147,1625
0.1526,1621
0.1582,1627
0.1635,1623
0.1692,1621
0.1748,1625
0.1802,1622
0.1858,1623
0.1914,1625
0.1971,1621
0.2024,1623
0.2081,1623
0.2137,1620
0.2191,1624
0.2247,1623
0.2304,1622
0.2358,1625
0.2414,1623
0.2471,1622
0.2524,1626
0.2581,1623
0.2637,1623
0.2691,1624
0.2747,1622
0.2804,1623
0.286,1625
0.2914,1622
0.297,1624
0.3027,1624
0.308,1620
0.3136,1624
0.3193,1622
0.3246,1621
0.3303,1626
0.3359,1620
0.3415,1621
0.3469,1627
0.3526,1621
0.3582,1623
0.3635,1625
0.3692,1622
0.3748,1622
0.3805,1626
0.3858,1621
0.3915,1625
0.3971,1624
0.4025,1623
0.4081,1625
0.4138,1622
0.4192,1624
0.4248,1623
0.4302,1622
0.4358,1623
0.4415,1622
0.4471,1621
0.4525,1623
0.4581,1622
0.4638,1622
0.4691,1621
0.4748,1624
0.4804,1624
0.4858,1622
0.4914,1624
0.4971,1623
0.5024,1621
0.5081,1624
0.5137,1624
0.5193,1622
0.5247,1625
0.5304,1624
0.536,1624
0.5414,1625
0.547,1621
0.5526,1622
0.558,1624
0.5636,1623
0.5693,1625
0.5749,1621
0.5802,1621
0.5859,1626
0.5915,1622
0.5969,1622
0.6025,1625
0.6082,1623
0.6138,1624
0.6191,1624
0.6248,1622
0.6304,1625
0.6358,1625
0.6414,1622
0.6471,1626
0.6527,1622
0.6581,1624
0.6637,1625
0.6694,1621
0.6748,1623
0.6804,1625
0.6858,1622
0.6914,1624
0.697,1624
0.7027,1621
0.708,1625
0.7137,1624
0.7193,1622
0.7247,1624
0.7303,1621
0.7359,1623
0.7416,1623
0.7469,1623
0.7526,1625
0.7582,1622
0.7636,1624
0.7692,1623
0.7748,1624
0.7802,1625
0.7859,1623
0.7915,1625
0.7971,1622
0.8025,1621
0.8081,1623
0.8138,1622
0.8191,1623
0.8248,1624
0.8304,1622
0.8358,1625
0.8414,1622
0.847,1622
0.8527,1625
0.858,1620
0.8637,1621
0.8693,1623
0.8747,1621
0.8803,1625
0.886,1625
0.8913,1620
0.897,1623
0.9026,1624
0.9082,1621
0.9136,1623
0.9192,1622
0.9249,1624
0.9302,1625
0.9359,1621
0.9415,1624
0.9469,1623
0.9525,1622
0.9582,1625
0.9638,1622
0.9692,1622
0.9748,1626
0.9805,1621
0.9858,1623
0.9915,1624
0.9971,1622
1.0025,1624
1.0081,1623
1.0137,1622
1.0191,1626
1.0247,1620
1.0304,1623
1.036,1628
1.0414,1620
1.047,1624
1.0527,1625
1.058,1619
1.0637,1628
1.0693,1623
1.0747,1620
1.0803,1625
1.086,1622
1.0913,1623
1.097,1626
1.1026,1622
1.108,1624
1.1136,1625
1.1193,1621
1.1249,1624
1.1303,1624
1.1359,1620
1.1415,1625
1.1469,1621
1.1526,1625
1.1582,1625
1.1635,1619
1.1692,1623
1.1748,1623
1.1805,1620
1.1858,1623
1.1914,1620
1.1971,1621
1.2025,1626
1.2081,1621
1.2137,1623
1.2194,1625
1.2247,1623
1.2304,1625
1.236,1622
1.2414,1621
1.247,1626
1.2526,1622
1.2583,1625
1.2636,1622
1.2693,1624
1.2749,1626
1.2803,1622
1.2859,1623
1.2916,1623
1.2969,1621
1.3026,1623
1.3082,1623
1.3136,1621
1.3192,1625
1.3248,1623
1.3305,1624
1.3358,1624
1.3414,1621
1.3471,1624
1.3525,1622
1.3581,1624
1.3637,1626
1.3691,1620
1.3747,1624
1.3804,1623
1.386,1621
1.3913,1624
1.397,1623
1.4026,1622
1.4082,1626
1.4136,1621
1.4192,1623
1.4249,1625
1.4302,1622
1.4359,1624
1.4415,1625
1.4471,1622
1.4525,1623
1.4581,1628
1.4638,1623
1.4691,1624
1.4748,1623
1.4804,1621
1.486,1623
1.4914,1623
1.4971,1622
1.5024,1625
1.5081,1622
1.5137,1622
1.5194,1625
1.5247,1623
1.5304,1622
1.536,1623
1.5414,1621
1.547,1625
1.5526,1621
1.5583,1624
1.5636,1623
1.5692,1622
1.5748,1624
1.5805,1621
1.5858,1623
1.5914,1625
1.597,1622
1.6027,1623
1.608,1626
1.6136,1621
1.6192,1624
1.6248,1623
1.6305,1621
1.6358,1623
1.6415,1622
1.647,1624
1.6526,1622
1.658,1623
1.6636,1625
1.6693,1621
1.6747,1623
1.6803,1622
1.6859,1621
1.6916,1625
1.6969,1624
1.7026,1621
1.7082,1623
1.7136,1622
1.7192,1624
1.7248,1624
1.7304,1622
1.736,1626
1.7414,1623
1.747,1620
1.7525,1626
1.7581,1624
1.7637,1621
1.7691,1627
1.7747,1624
1.7804,1622
1.7858,1624
1.7915,1622
1.7971,1622
1.8025,1624
1.8081,1621
1.8137,1625
1.8194,1624
1.8247,1620
1.8304,1626
1.836,1621
1.8415,1623
1.847,1625
1.8526,1621
1.8583,1624
1.8636,1623
1.8693,1621
1.8747,1624
1.8803,1622
1.8859,1621
1.8916,1624
1.8969,1623
1.9026,1623
1.9082,1626
1.9138,1620
1.9192,1624
1.9248,1624
1.9304,1621
1.9358,1624
1.9414,1622
1.9471,1620
1.9527,1626
1.9581,1623
1.9637,1623
1.9694,1623
1.9747,1622
1.9803,1624
1.9859,1625
1.9915,1620
1.9969,1624
2.0025,1623
2.0082,1622
2.0136,1625
2.0192,1623
2.0249,1621
2.0303,1626
2.0359,1621
2.0416,1621
2.0469,1625
2.0526,1621
2.0582,1623
2.0636,1623
2.0692,1625
2.0749,1625
2.0805,1623
2.0859,1623
2.0915,1623
2.0969,1622
2.1025,1624
2.1082,1622
2.1138,1623
2.1193,1624
2.1249,1620
2.1303,1623
2.1359,1625
2.1415,1623
2.1472,1626
2.1525,1622
2.1581,1624
2.1638,1624
2.1691,1622
2.1748,1626
2.1805,1622
2.1859,1623
2.1915,1624
2.1969,1623
2.2025,1624
2.2081,1625
2.2138,1621
2.2191,1623
2.2248,1620
2.2304,1624
2.236,1623
2.2414,1622
2.247,1624
2.2527,1622
2.2581,1623
2.2637,1621
2.2693,1624
2.2749,1623
2.2803,1624
2.2859,1625
2.2916,1622
2.297,1624
2.3026,1624
2.3082,1622
2.3136,1624
2.3192,1622
2.3249,1625
2.3305,1622
2.3359,1621
2.3415,1626
2.3472,1622
2.3525,1621
2.3581,1625
2.3638,1623
2.3691,1622
2.3748,1624
2.3804,1622
2.3858,1624
2.3914,1625
2.3971,1620
2.4027,1624
2.4081,1622
2.4137,1620
2.4193,1624
2.4247,1622
2.4303,1622
2.436,1625
2.4416,1623
2.447,1623
2.4526,1625
2.4583,1622
2.4636,1622
2.4693,1625
2.4749,1621
2.4803,1625
2.4859,1622
2.4913,1627
2.497,1623
2.5026,1622
2.5082,1624
2.5136,1623
2.5193,1623
2.5249,1623
2.5303,1624
2.5359,1625
2.5416,1625
2.5469,1620
2.5526,1626
2.5582,1623
2.5636,1623
2.5692,1623
2.5749,1623
2.5805,1624
2.5859,1623
2.5915,1621
2.5971,1625
2.6025,1622
2.6081,1621
2.6138,1626
2.6194,1624
2.6248,1622
2.6304,1626
2.636,1623
2.6414,1621
2.647,1626
2.6527,1621
2.6583,1622
2.6636,1624
2.6693,1620
2.6749,1623
2.6803,1624
2.6859,1620
2.6916,1624
2.6969,1624
2.7026,1623
2.7082,1623
2.7138,1621
2.7192,1624
2.7248,1623
2.7305,1622
2.7359,1624
2.7415,1623
2.7471,1622
2.7525,1625
2.7581,1623
2.7638,1622
2.7691,1624
2.7748,1623
2.7804,1624
2.7861,1625
2.7914,1619
2.7971,1627
2.8027,1623
2.8081,1622
2.8137,1623
2.8194,1621
2.8248,1624
2.8304,1625
2.836,1622
2.8414,1626
2.847,1624
