Experiment: July_9_negative_cntrl_expt vial 13, Fri Jul  9 17:30:40 2021
0.0025,1629
0.0082,1622
0.0135,1619
0.0192,1625
0.0248,1631
0.0305,1633
0.0358,1630
0.0413,1620
0.047,1622
0.0526,1623
0.0579,1632
0.0636,1633
0.0691,1630
0.0748,1623
0.0804,1619
0.0858,1625
0.0914,1630
0.0969,1632
0.1026,1629
0.1082,1622
0.1136,1623
0.1192,1624
0.1247,1631
0.1304,1633
0.136,1628
0.1414,1621
0.147,1621
0.1526,1624
0.1582,1631
0.1635,1630
0.1692,1629
0.1748,1622
0.1802,1621
0.1858,1622
0.1914,1630
0.1971,1634
0.2024,1629
0.2081,1621
0.2137,1618
0.2191,1622
0.2247,1631
0.2304,1631
0.2358,1627
0.2414,1620
0.2471,1620
0.2524,1624
0.2581,1633
0.2637,1633
0.2691,1627
0.2747,1619
0.2804,1619
0.286,1625
0.2914,1632
0.297,1633
0.3027,1627
0.308,1621
0.3136,1621
0.3193,1628
0.3246,1631
0.3303,1629
0.3359,1622
0.3415,1618
0.3469,1623
0.3526,1630
0.3582,1631
0.3635,1627
0.3692,1623
0.3748,1623
0.3805,1624
0.3858,1631
0.3915,1630
0.3971,1626
0.4025,1620
0.4081,1622
0.4138,1625
0.4192,1634
0.4248,1632
0.4302,1625
0.4358,1619
0.4415,1621
0.4471,1629
0.4525,1634
0.4581,1632
0.4638,1627
0.4691,1621
0.4748,1618
0.4804,1627
0.4858,1633
0.4914,1633
0.4971,1627
0.5024,1620
0.5081,1620
0.5137,1625
0.5193,1632
0.5247,1633
0.5304,1628
0.536,1621
0.5414,1623
0.547,1630
0.5526,1633
0.558,1629
0.5636,1624
0.5693,1624
0.5749,1627
0.5802,1634
0.5859,1628
0.5915,1626
0.5969,1621
0.6025,1622
0.6082,1630
0.6138,1634
0.6191,1631
0.6248,1624
0.6304,1619
0.6358,1623
0.6414,1630
0.6471,1634
0.6527,1632
0.6581,1628
0.6637,1619
0.6694,1622
0.6748,1630
0.6804,1633
0.6858,1632
0.6914,1626
0.697,1619
0.7027,1621
0.708,1626
0.7137,1634
0.7193,1634
0.7247,1628
0.7303,1621
0.7359,1622
0.7416,1626
0.7469,1632
0.7526,1634
0.7582,1629
0.7636,1623
0.7692,1620
0.7748,1624
0.7802,1632
0.7859,1631
0.7915,1631
0.7971,1622
0.8025,1621
0.8081,1624
0.8138,1631
0.8191,1633
0.8248,1628
0.8304,1624
0.8358,1621
0.8414,1626
0.847,1632
0.8527,1633
0.858,1627
0.8637,1622
0.8693,1623
0.8747,1626
0.8803,1634
0.886,1631
0.8913,1627
0.897,1620
0.9026,1620
0.9082,1628
0.9136,1631
0.9192,1631
0.9249,1627
0.9302,1621
0.9359,1622
0.9415,1626
0.9469,1632
0.9525,1632
0.9582,1625
0.9638,1621
0.9692,1624
0.9748,1628
0.9805,1630
0.9858,1627
0.9915,1620
0.9971,1620
1.0025,1626
1.0081,1632
1.0137,1633
1.0191,1628
1.0247,1621
1.0304,1620
1.036,1624
1.0414,1631
1.047,1631
1.0527,1629
1.058,1622
1.0637,1624
1.0693,1625
1.0747,1630
1.0803,1632
1.086,1628
1.0913,1620
1.097,1621
1.1026,1625
1.108,1632
1.1136,1632
1.1193,1627
1.1249,1620
1.1303,1622
1.1359,1626
1.1415,1632
1.1469,1632
1.1526,1626
1.1582,1618
1.1635,1621
1.1692,1628
1.1748,1633
1.1805,1629
1.1858,1624
1.1914,1620
1.1971,1622
1.2025,1628
1.2081,1632
1.2137,1629
1.2194,1624
1.2247,1621
1.2304,1621
1.236,1628
1.2414,1632
1.247,1632
1.2526,1627
1.2583,1623
1.2636,1621
1.2693,1626
1.2749,1632
1.2803,1633
1.2859,1626
1.2916,1622
1.2969,1621
1.3026,1629
1.3082,1634
1.3136,1630
1.3192,1621
1.3248,1619
1.3305,1624
1.3358,1632
1.3414,1632
1.3471,1628
1.3525,1621
1.3581,1620
1.3637,1622
1.3691,1630
1.3747,1633
1.3804,1631
1.386,1621
1.3913,1620
1.397,1624
1.4026,1630
1.4082,1634
1.4136,1630
1.4192,1621
1.4249,1620
1.4302,1622
1.4359,1630
1.4415,1633
1.4471,1630
1.4525,1622
1.4581,1625
1.4638,1624
1.4691,1629
1.4748,1633
1.4804,1627
1.486,1623
1.4914,1622
1.4971,1625
1.5024,1630
1.5081,1633
1.5137,1631
1.5194,1623
1.5247,1619
1.5304,1622
1.536,1632
1.5414,1635
1.547,1628
1.5526,1623
1.5583,1620
1.5636,1624
1.5692,1632
1.5748,1633
1.5805,1629
1.5858,1622
1.5914,1622
1.597,1627
1.6027,1633
1.608,1630
1.6136,1628
1.6192,1620
1.6248,1620
1.6305,1628
1.6358,1635
1.6415,1633
1.647,1628
1.6526,1622
1.658,1620
1.6636,1628
1.6693,1633
1.6747,1632
1.6803,1626
1.6859,1621
1.6916,1624
1.6969,1630
1.7026,1633
1.7082,1632
1.7136,1624
1.7192,1623
1.7248,1625
1.7304,1632
1.736,1635
1.7414,1632
1.747,1625
1.7525,1620
1.7581,1621
1.7637,1631
1.7691,1634
1.7747,1633
1.7804,1626
1.7858,1621
1.7915,1622
1.7971,1630
1.8025,1635
1.8081,1631
1.8137,1626
1.8194,1622
1.8247,1624
1.8304,1632
1.836,1635
1.8415,1631
1.847,1625
1.8526,1622
1.8583,1621
1.8636,1629
1.8693,1633
1.8747,1633
1.8803,1628
1.8859,1621
1.8916,1623
1.8969,1629
1.9026,1635
1.9082,1632
1.9138,1625
1.9192,1623
