Experiment: Mar_4_Turb_expt vial 10, Thu Mar  4 17:36:03 2021
0.0012,59572
0.0063,59568
0.0118,59569
0.0175,59569
0.0229,59570
0.0286,59571
0.034,59570
0.0397,59573
0.0451,59572
0.0508,59574
0.0562,59568
0.0619,59570
0.0673,59572
0.073,59570
0.0786,59573
0.084,59570
0.0897,59573
0.0951,59570
0.1007,59571
0.1063,59570
0.112,59573
0.1174,59572
0.1231,59571
0.1285,59572
0.1341,59572
0.1395,59570
0.1452,59577
0.1506,59574
0.1563,59575
0.162,59574
0.1674,59575
0.1729,59574
0.1786,59571
0.184,59571
0.1897,59574
0.1961,59572
0.2007,59571
0.2064,59572
0.2119,59570
0.2174,59573
0.2228,59572
0.2285,59573
0.234,59574
0.2397,59574
0.2452,59576
0.2507,59572
0.2564,59576
0.2618,59578
0.2675,59574
0.2729,59572
0.2786,59576
0.284,59574
0.2897,59573
0.2951,59572
0.3007,59571
0.3064,59577
0.3131,59573
0.3173,59577
0.3238,59576
0.3301,59573
0.3341,59573
0.3398,59574
0.3451,59573
0.3508,59574
0.3562,59575
0.3619,59577
0.3673,59575
0.373,59573
0.3786,59575
0.384,59571
0.3897,59576
0.3951,59573
0.4008,59575
0.4065,59574
0.4119,59574
0.4173,59575
0.423,59576
0.4284,59575
0.4341,59578
0.4395,59573
0.4452,59576
0.4506,59577
0.4563,59577
0.4619,59580
0.4673,59576
0.473,59576
0.4784,59576
0.4841,59577
0.4896,59578
0.4953,59575
0.5007,59575
0.5063,59575
0.5117,59572
0.5174,59575
0.5231,59576
0.5285,59575
0.5342,59570
0.5396,59573
0.5452,59577
0.5506,59576
0.5563,59572
0.5618,59577
0.5675,59577
0.5729,59574
0.5785,59576
0.5839,59576
0.5896,59577
0.5953,59575
0.6007,59575
0.6064,59575
0.6118,59579
0.6175,59576
0.6229,59575
0.6286,59577
0.6342,59574
0.6396,59574
0.6453,59579
0.6507,59577
0.6564,59578
0.6618,59574
0.6675,59576
0.6729,59576
0.6786,59576
0.684,59576
0.6896,59579
0.6953,59575
0.7007,59579
0.7064,59575
0.7118,59576
0.7175,59577
0.7229,59579
0.7286,59576
0.734,59576
0.7397,59574
0.7451,59575
0.7508,59575
0.7562,59573
0.7619,59577
0.7675,59576
0.7729,59574
0.7786,59577
0.784,59577
0.7897,59574
0.7953,59577
0.8007,59576
0.8062,59575
0.8119,59578
0.8173,59578
0.823,59574
0.8287,59575
0.8341,59577
0.8397,59576
0.8451,59578
0.8508,59573
0.8562,59578
0.8619,59577
0.8676,59580
0.873,59574
0.8785,59575
0.8841,59577
0.8896,59574
0.8952,59573
0.9007,59574
0.9063,59574
0.912,59577
0.9174,59577
0.9231,59578
0.9285,59573
0.9342,59571
0.9396,59573
0.9453,59575
0.9507,59576
0.9564,59576
0.9618,59575
0.9675,59576
0.9731,59574
0.9785,59574
0.9842,59578
0.9896,59576
0.9953,59576
1.0064,59579
1.0118,59577
1.0174,59575
1.0231,59576
1.0285,59577
1.0342,59576
1.0396,59579
1.0453,59576
1.0507,59575
1.0564,59575
1.0618,59576
1.0675,59576
1.0729,59576
1.0786,59575
1.084,59573
1.0897,59578
1.0951,59578
1.1008,59574
1.1062,59577
1.1119,59575
1.1176,59574
1.123,59575
1.1287,59576
1.1341,59576
1.1398,59576
1.1451,59579
1.1508,59572
1.1563,59575
1.1619,59575
1.1673,59575
1.173,59572
1.1785,59575
1.1841,59575
1.1896,59574
1.1952,59575
1.2007,59574
1.2064,59572
1.212,59573
1.2174,59573
1.2231,59573
1.2287,59573
1.2341,59575
1.2398,59573
1.2452,59578
1.2509,59575
1.2563,59574
1.2619,59572
1.2674,59575
1.2731,59572
1.2785,59575
1.2842,59575
1.2897,59573
1.2951,59576
1.3008,59573
1.3062,59574
1.3119,59578
1.3176,59577
1.323,59575
1.3284,59576
1.3343,59572
1.3396,59574
1.3452,59575
1.3509,59574
1.3563,59576
1.3618,59576
1.3675,59575
1.3729,59574
1.3786,59576
1.384,59576
1.3896,59576
1.3952,59575
1.4007,59578
1.4064,59575
1.4118,59576
1.4175,59578
1.423,59579
1.4287,59572
1.4341,59581
1.4396,59581
1.4453,59577
1.4509,59579
1.4564,59579
1.4618,59577
1.4674,59579
1.473,59579
1.4785,59576
1.4841,59578
1.4898,59581
1.4952,59577
1.5007,59576
1.5064,59576
1.512,59579
1.5173,59575
1.523,59579
1.5284,59579
1.5341,59575
1.5398,59578
1.5451,59575
1.5508,59578
1.5565,59577
1.5619,59577
1.5674,59575
1.5729,59575
1.5784,59579
1.584,59574
1.5897,59581
1.5952,59580
1.6007,59581
1.6064,59581
1.6118,59583
1.6175,59583
1.6229,59576
1.6285,59580
1.6343,59578
1.6397,59579
1.6453,59577
1.6507,59577
1.6564,59577
1.6618,59576
1.6675,59576
1.6729,59578
1.6786,59576
1.6842,59579
1.6896,59574
1.6953,59577
1.7007,59577
1.7063,59578
1.7119,59579
1.7173,59579
1.723,59579
1.7287,59578
1.7341,59581
1.7398,59580
1.7452,59579
1.7508,59579
1.7562,59579
1.7619,59580
1.7676,59582
1.773,59577
1.7785,59576
1.7842,59579
1.7896,59578
1.7953,59582
1.8007,59577
1.8063,59577
1.812,59574
1.8174,59580
1.8231,59574
1.8285,59575
1.8342,59578
1.8396,59578
1.8453,59576
1.8507,59577
1.8563,59581
1.862,59580
1.8674,59577
1.8731,59579
1.8785,59578
1.8842,59574
1.8896,59574
1.8952,59576
1.9007,59575
1.9064,59579
1.9118,59576
1.9175,59575
1.9231,59574
1.9285,59575
1.9342,59576
1.9396,59572
1.9453,59576
1.9507,59577
1.9564,59573
1.9618,59573
1.9675,59574
1.9729,59578
1.9786,59575
1.9842,59575
1.9896,59577
1.9953,59574
2.0007,59573
23.6681,59565
