Experiment: Mar_4_Turb_expt vial 7, Thu Mar  4 17:36:03 2021
0.0012,167
0.0063,170
0.0118,167
0.0175,170
0.0229,168
0.0286,168
0.034,168
0.0397,168
0.0451,168
0.0508,170
0.0562,170
0.0619,166
0.0673,167
0.073,169
0.0786,169
0.084,171
0.0897,170
0.0951,171
0.1007,172
0.1063,169
0.112,170
0.1174,169
0.1231,168
0.1285,170
0.1341,170
0.1395,171
0.1452,171
0.1506,170
0.1563,171
0.162,170
0.1674,171
0.1729,170
0.1786,169
0.184,171
0.1897,171
0.1961,170
0.2007,170
0.2064,169
0.2119,170
0.2174,171
0.2228,169
0.2285,173
0.234,169
0.2397,172
0.2452,173
0.2507,173
0.2564,171
0.2618,172
0.2675,171
0.2729,171
0.2786,172
0.284,170
0.2897,170
0.2951,168
0.3007,170
0.3064,170
0.3131,169
0.3173,170
0.3238,170
0.3301,170
0.3341,168
0.3398,171
0.3451,172
0.3508,170
0.3562,170
0.3619,167
0.3673,173
0.373,170
0.3786,169
0.384,169
0.3897,172
0.3951,172
0.4008,172
0.4065,170
0.4119,170
0.4173,171
0.423,171
0.4284,171
0.4341,171
0.4395,170
0.4452,170
0.4506,171
0.4563,170
0.4619,172
0.4673,170
0.473,171
0.4784,170
0.4841,171
0.4896,174
0.4953,173
0.5007,171
0.5063,170
0.5117,169
0.5174,170
0.5231,171
0.5285,169
0.5342,169
0.5396,168
0.5452,169
0.5506,173
0.5563,171
0.5618,174
0.5675,173
0.5729,169
0.5785,170
0.5839,173
0.5896,173
0.5953,172
0.6007,171
0.6064,168
0.6118,169
0.6175,170
0.6229,168
0.6286,171
0.6342,170
0.6396,169
0.6453,171
0.6507,171
0.6564,171
0.6618,170
0.6675,169
0.6729,171
0.6786,168
0.684,171
0.6896,171
0.6953,169
0.7007,170
0.7064,167
0.7118,170
0.7175,174
0.7229,170
0.7286,170
0.734,169
0.7397,171
0.7451,170
0.7508,170
0.7562,168
0.7619,170
0.7675,170
0.7729,170
0.7786,171
0.784,169
0.7897,171
0.7953,170
0.8007,168
0.8062,170
0.8119,168
0.8173,171
0.823,170
0.8287,171
0.8341,171
0.8397,171
0.8451,170
0.8508,171
0.8562,171
0.8619,172
0.8676,172
0.873,171
0.8785,171
0.8841,168
0.8896,168
0.8952,171
0.9007,170
0.9063,169
0.912,170
0.9174,170
0.9231,170
0.9285,169
0.9342,170
0.9396,171
0.9453,169
0.9507,174
0.9564,169
0.9618,171
0.9675,170
0.9731,172
0.9785,171
0.9842,171
0.9896,172
0.9953,170
1.0064,173
1.0118,170
1.0174,171
1.0231,173
1.0285,171
1.0342,172
1.0396,169
1.0453,170
1.0507,171
1.0564,171
1.0618,170
1.0675,172
1.0729,171
1.0786,172
1.084,169
1.0897,174
1.0951,171
1.1008,170
1.1062,170
1.1119,172
1.1176,169
1.123,170
1.1287,169
1.1341,172
1.1398,170
1.1451,171
1.1508,169
1.1563,170
1.1619,171
1.1673,168
1.173,167
1.1785,170
1.1841,169
1.1896,171
1.1952,169
1.2007,168
1.2064,172
1.212,167
1.2174,171
1.2231,167
1.2287,169
1.2341,171
1.2398,171
1.2452,172
1.2509,168
1.2563,169
1.2619,170
1.2674,169
1.2731,165
1.2785,170
1.2842,171
1.2897,169
1.2951,170
1.3008,170
1.3062,172
1.3119,174
1.3176,172
1.323,170
1.3284,169
1.3343,169
1.3396,170
1.3452,170
1.3509,171
1.3563,170
1.3618,169
1.3675,170
1.3729,169
1.3786,169
1.384,169
1.3896,170
1.3952,172
1.4007,171
1.4064,171
1.4118,169
1.4175,171
1.423,170
1.4287,170
1.4341,170
1.4396,171
1.4453,169
1.4509,170
1.4564,170
1.4618,170
1.4674,171
1.473,173
1.4785,168
1.4841,169
1.4898,170
1.4952,170
1.5007,168
1.5064,170
1.512,167
1.5173,168
1.523,169
1.5284,172
1.5341,171
1.5398,170
1.5451,169
1.5508,168
1.5565,171
1.5619,170
1.5674,171
1.5729,169
1.5784,170
1.584,172
1.5897,172
1.5952,172
1.6007,172
1.6064,173
1.6118,172
1.6175,172
1.6229,168
1.6285,171
1.6343,173
1.6397,169
1.6453,171
1.6507,169
1.6564,168
1.6618,170
1.6675,168
1.6729,170
1.6786,170
1.6842,169
1.6896,170
1.6953,171
1.7007,168
1.7063,172
1.7119,171
1.7173,173
1.723,172
1.7287,169
1.7341,171
1.7398,171
1.7452,171
1.7508,167
1.7562,171
1.7619,170
1.7676,171
1.773,169
1.7785,169
1.7842,172
1.7896,169
1.7953,169
1.8007,172
1.8063,172
1.812,172
1.8174,168
1.8231,170
1.8285,168
1.8342,171
1.8396,172
1.8453,172
1.8507,169
1.8563,171
1.862,170
1.8674,170
1.8731,172
1.8785,173
1.8842,172
1.8896,171
1.8952,172
1.9007,172
1.9064,171
1.9118,169
1.9175,170
1.9231,173
1.9285,172
1.9342,168
1.9396,172
1.9453,172
1.9507,175
1.9564,173
1.9618,172
1.9675,172
1.9729,173
1.9786,173
1.9842,171
1.9896,171
1.9953,172
2.0007,172
23.6681,168
