Experiment: Mar_4_Turb_expt vial 3, Thu Mar  4 17:36:03 2021
0.0012,55113
0.0063,55133
0.0118,55132
0.0175,55124
0.0229,55122
0.0286,55135
0.034,55131
0.0397,55132
0.0451,55132
0.0508,55124
0.0562,55128
0.0619,55130
0.0673,55133
0.073,53155
0.0786,53230
0.084,53189
0.0897,53179
0.0951,53161
0.1007,53180
0.1063,53149
0.112,53177
0.1174,53183
0.1231,53132
0.1285,53146
0.1341,53143
0.1395,53132
0.1452,53092
0.1506,53138
0.1563,53106
0.162,53141
0.1674,53126
0.1729,53112
0.1786,53098
0.184,53093
0.1897,53091
0.1961,53104
0.2007,53096
0.2064,53085
0.2119,53078
0.2174,53099
0.2228,53049
0.2285,53068
0.234,53036
0.2397,53051
0.2452,53070
0.2507,53057
0.2564,53065
0.2618,53029
0.2675,53043
0.2729,53065
0.2786,53038
0.284,53032
0.2897,53002
0.2951,53015
0.3007,53009
0.3064,53016
0.3131,53002
0.3173,53011
0.3238,52979
0.3301,53008
0.3341,52974
0.3398,52973
0.3451,52968
0.3508,52977
0.3562,52989
0.3619,52949
0.3673,52917
0.373,52936
0.3786,52920
0.384,52918
0.3897,52907
0.3951,52924
0.4008,52927
0.4065,52921
0.4119,52904
0.4173,52920
0.423,52889
0.4284,52896
0.4341,52872
0.4395,52868
0.4452,52866
0.4506,52857
0.4563,52821
0.4619,52829
0.4673,52823
0.473,52830
0.4784,52853
0.4841,52837
0.4896,52830
0.4953,52828
0.5007,52821
0.5063,52827
0.5117,52824
0.5174,52790
0.5231,52829
0.5285,52772
0.5342,52751
0.5396,52733
0.5452,52767
0.5506,52737
0.5563,52757
0.5618,52741
0.5675,52746
0.5729,52754
0.5785,52717
0.5839,52736
0.5896,52714
0.5953,52760
0.6007,52692
0.6064,52695
0.6118,52702
0.6175,52694
0.6229,52690
0.6286,52660
0.6342,52633
0.6396,52671
0.6453,52666
0.6507,52644
0.6564,52614
0.6618,52660
0.6675,52616
0.6729,52599
0.6786,52605
0.684,52616
0.6896,52630
0.6953,52615
0.7007,52564
0.7064,52543
0.7118,52593
0.7175,52573
0.7229,52573
0.7286,52545
0.734,52544
0.7397,52550
0.7451,52554
0.7508,52547
0.7562,52558
0.7619,52499
0.7675,52527
0.7729,52534
0.7786,52534
0.784,52483
0.7897,52481
0.7953,52483
0.8007,52469
0.8062,52444
0.8119,52513
0.8173,52460
0.823,52437
0.8287,52474
0.8341,52424
0.8397,52443
0.8451,52456
0.8508,52392
0.8562,52401
0.8619,52395
0.8676,52383
0.873,52377
0.8785,52385
0.8841,52363
0.8896,52402
0.8952,52361
0.9007,52332
0.9063,52357
0.912,52333
0.9174,52333
0.9231,52309
0.9285,52315
0.9342,52314
0.9396,52310
0.9453,52300
0.9507,52299
0.9564,52285
0.9618,52290
0.9675,52251
0.9731,52259
0.9785,52235
0.9842,52244
0.9896,52232
0.9953,52259
1.0064,52202
1.0118,52214
1.0174,52161
1.0231,52198
1.0285,52162
1.0342,52184
1.0396,52195
1.0453,52130
1.0507,52135
1.0564,52124
1.0618,52143
1.0675,52070
1.0729,52104
1.0786,52080
1.084,52055
1.0897,52056
1.0951,52074
1.1008,52060
1.1062,52077
1.1119,52052
1.1176,52071
1.123,52002
1.1287,52000
1.1341,52046
1.1398,52026
1.1451,52026
1.1508,51992
1.1563,51956
1.1619,51967
1.1673,51952
1.173,51945
