Experiment: Mar_4_Turb_expt vial 8, Thu Mar  4 17:36:03 2021
0.0012,168
0.0063,169
0.0118,167
0.0175,170
0.0229,168
0.0286,168
0.034,167
0.0397,169
0.0451,170
0.0508,171
0.0562,169
0.0619,166
0.0673,170
0.073,167
0.0786,170
0.084,169
0.0897,169
0.0951,169
0.1007,170
0.1063,168
0.112,171
0.1174,171
0.1231,170
0.1285,170
0.1341,170
0.1395,169
0.1452,170
0.1506,171
0.1563,171
0.162,172
0.1674,170
0.1729,169
0.1786,168
0.184,171
0.1897,171
0.1961,171
0.2007,170
0.2064,169
0.2119,171
0.2174,171
0.2228,171
0.2285,172
0.234,171
0.2397,172
0.2452,172
0.2507,172
0.2564,171
0.2618,170
0.2675,172
0.2729,170
0.2786,172
0.284,168
0.2897,173
0.2951,169
0.3007,170
0.3064,171
0.3131,172
0.3173,173
0.3238,171
0.3301,170
0.3341,168
0.3398,172
0.3451,173
0.3508,171
0.3562,172
0.3619,169
0.3673,171
0.373,172
0.3786,172
0.384,170
0.3897,171
0.3951,170
0.4008,170
0.4065,168
0.4119,171
0.4173,172
0.423,171
0.4284,172
0.4341,171
0.4395,170
0.4452,171
0.4506,170
0.4563,169
0.4619,172
0.4673,170
0.473,170
0.4784,170
0.4841,171
0.4896,172
0.4953,173
0.5007,171
0.5063,171
0.5117,170
0.5174,171
0.5231,171
0.5285,172
0.5342,172
0.5396,170
0.5452,170
0.5506,172
0.5563,172
0.5618,174
0.5675,170
0.5729,168
0.5785,171
0.5839,171
0.5896,171
0.5953,170
0.6007,169
0.6064,171
0.6118,168
0.6175,170
0.6229,171
0.6286,170
0.6342,170
0.6396,169
0.6453,172
0.6507,171
0.6564,170
0.6618,171
0.6675,169
0.6729,172
0.6786,171
0.684,170
0.6896,173
0.6953,168
0.7007,172
0.7064,168
0.7118,172
0.7175,173
0.7229,172
0.7286,169
0.734,172
0.7397,170
0.7451,168
0.7508,169
0.7562,169
0.7619,173
0.7675,170
0.7729,169
0.7786,172
0.784,168
0.7897,170
0.7953,172
0.8007,170
0.8062,171
0.8119,169
0.8173,171
0.823,169
0.8287,170
0.8341,170
0.8397,170
0.8451,170
0.8508,172
0.8562,171
0.8619,172
0.8676,170
0.873,171
0.8785,172
0.8841,170
0.8896,169
0.8952,169
0.9007,169
0.9063,171
0.912,170
0.9174,171
0.9231,172
0.9285,171
0.9342,169
0.9396,172
0.9453,169
0.9507,174
0.9564,171
0.9618,171
0.9675,169
0.9731,170
0.9785,172
0.9842,169
0.9896,171
0.9953,171
1.0064,171
1.0118,171
1.0174,169
1.0231,171
1.0285,173
1.0342,170
1.0396,171
1.0453,172
1.0507,171
1.0564,173
1.0618,170
1.0675,173
1.0729,171
1.0786,172
1.084,172
1.0897,174
1.0951,169
1.1008,170
1.1062,169
1.1119,171
1.1176,168
1.123,170
1.1287,170
1.1341,171
1.1398,169
1.1451,169
1.1508,170
1.1563,168
1.1619,170
1.1673,169
1.173,171
1.1785,170
1.1841,170
1.1896,169
1.1952,170
1.2007,169
1.2064,169
1.212,168
1.2174,173
1.2231,167
1.2287,169
1.2341,170
1.2398,170
1.2452,172
1.2509,170
1.2563,170
1.2619,168
1.2674,169
1.2731,168
1.2785,168
1.2842,170
1.2897,170
1.2951,169
1.3008,165
1.3062,172
1.3119,173
1.3176,170
1.323,170
1.3284,169
1.3343,170
1.3396,169
1.3452,168
1.3509,173
1.3563,169
1.3618,171
1.3675,172
1.3729,170
1.3786,169
1.384,169
1.3896,172
1.3952,171
1.4007,170
1.4064,170
1.4118,169
1.4175,171
1.423,171
1.4287,170
1.4341,167
1.4396,169
1.4453,170
1.4509,169
1.4564,168
1.4618,171
1.4674,171
1.473,171
1.4785,170
1.4841,167
1.4898,168
1.4952,168
1.5007,169
1.5064,169
1.512,166
1.5173,169
1.523,172
1.5284,173
1.5341,170
1.5398,171
1.5451,169
1.5508,170
1.5565,172
1.5619,170
1.5674,170
1.5729,168
1.5784,172
1.584,171
1.5897,171
1.5952,172
1.6007,173
1.6064,170
1.6118,171
1.6175,172
1.6229,170
1.6285,172
1.6343,172
1.6397,171
1.6453,171
1.6507,168
1.6564,170
1.6618,169
1.6675,168
1.6729,172
1.6786,168
1.6842,170
1.6896,170
1.6953,171
1.7007,171
1.7063,169
1.7119,171
1.7173,173
1.723,170
1.7287,169
1.7341,172
1.7398,172
1.7452,169
1.7508,167
1.7562,172
1.7619,172
1.7676,171
1.773,172
1.7785,168
1.7842,169
1.7896,170
1.7953,171
1.8007,172
1.8063,171
1.812,171
1.8174,171
1.8231,170
1.8285,169
1.8342,171
1.8396,172
1.8453,171
1.8507,171
1.8563,171
1.862,169
1.8674,171
1.8731,172
1.8785,172
1.8842,171
1.8896,171
1.8952,174
1.9007,172
1.9064,170
1.9118,170
1.9175,171
1.9231,170
1.9285,171
1.9342,171
1.9396,172
1.9453,174
1.9507,173
1.9564,173
1.9618,174
1.9675,171
1.9729,171
1.9786,171
1.9842,171
1.9896,172
1.9953,171
2.0007,170
23.6681,166
