Experiment: Mar_4_Turb_expt vial 2, Thu Mar  4 17:36:03 2021
0.0012,54940
0.0063,54958
0.0118,54954
0.0175,54956
0.0229,54959
0.0286,54960
0.034,54965
0.0397,54952
0.0451,54958
0.0508,54965
0.0562,54957
0.0619,54965
0.0673,53030
0.073,53023
0.0786,53014
0.084,53012
0.0897,53027
0.0951,53020
0.1007,53015
0.1063,52998
0.112,52975
0.1174,52988
0.1231,52962
0.1285,52984
0.1341,52982
0.1395,52981
0.1452,52953
0.1506,52946
0.1563,52939
0.162,52937
0.1674,52948
0.1729,52935
0.1786,52927
0.184,52954
0.1897,52934
0.1961,52943
0.2007,52922
0.2064,52925
0.2119,52920
0.2174,52923
0.2228,52929
0.2285,52876
0.234,52897
0.2397,52894
0.2452,52912
0.2507,52898
0.2564,52874
0.2618,52866
0.2675,52855
0.2729,52890
0.2786,52865
0.284,52856
0.2897,52871
0.2951,52857
0.3007,52862
0.3064,52867
0.3131,52825
0.3173,52845
0.3238,52815
0.3301,52816
0.3341,52790
0.3398,52815
0.3451,52799
0.3508,52774
0.3562,52784
0.3619,52773
0.3673,52798
0.373,52776
0.3786,52763
0.384,52740
0.3897,52746
0.3951,52758
0.4008,52751
0.4065,52725
0.4119,52742
0.4173,52738
0.423,52736
0.4284,52693
0.4341,52748
0.4395,52739
0.4452,52709
0.4506,52708
0.4563,52718
0.4619,52709
0.4673,52670
0.473,52664
0.4784,52686
0.4841,52694
0.4896,52667
0.4953,52666
0.5007,52657
0.5063,52641
0.5117,52643
0.5174,52645
0.5231,52644
0.5285,52627
0.5342,52615
0.5396,52669
0.5452,52625
0.5506,52615
0.5563,52628
0.5618,52613
0.5675,52583
0.5729,52588
0.5785,52540
0.5839,52556
0.5896,52588
0.5953,52597
0.6007,52565
0.6064,52550
0.6118,52534
0.6175,52542
0.6229,52538
0.6286,52534
0.6342,52531
0.6396,52521
0.6453,52509
0.6507,52490
0.6564,52489
0.6618,52505
0.6675,52537
0.6729,52490
0.6786,52470
0.684,52453
0.6896,52461
0.6953,52477
0.7007,52482
0.7064,52431
0.7118,52473
0.7175,52413
0.7229,52440
0.7286,52442
0.734,52410
0.7397,52366
0.7451,52415
0.7508,52373
0.7562,52389
0.7619,52355
0.7675,52386
0.7729,52374
0.7786,52349
0.784,52329
0.7897,52325
0.7953,52317
0.8007,52320
0.8062,52348
0.8119,52329
0.8173,52310
0.823,52308
0.8287,52269
0.8341,52295
0.8397,52324
0.8451,52265
0.8508,52288
0.8562,52252
0.8619,52215
0.8676,52254
0.873,52237
0.8785,52185
0.8841,52185
0.8896,52183
0.8952,52179
0.9007,52177
0.9063,52204
0.912,52174
0.9174,52199
0.9231,52155
0.9285,52160
0.9342,52146
0.9396,52128
0.9453,52111
0.9507,52069
0.9564,52093
0.9618,52118
0.9675,52110
0.9731,52077
0.9785,52090
0.9842,52079
0.9896,52068
0.9953,52043
1.0064,52037
1.0118,52057
1.0174,52010
1.0231,51996
1.0285,51995
1.0342,51962
1.0396,51976
1.0453,51960
1.0507,51985
1.0564,51965
1.0618,51918
1.0675,51929
1.0729,51938
1.0786,51875
1.084,51891
1.0897,51899
1.0951,51886
1.1008,51890
1.1062,51903
1.1119,51898
1.1176,51851
1.123,51894
1.1287,51849
1.1341,51851
1.1398,51854
1.1451,51834
1.1508,51799
1.1563,51805
1.1619,51792
1.1673,51768
1.173,51772
1.1785,51780
1.1841,51727
1.1896,51772
1.1952,51748
1.2007,51721
1.2064,51725
1.212,51712
1.2174,51739
1.2231,51750
1.2287,51702
1.2341,51690
1.2398,51675
1.2452,51706
1.2509,51658
1.2563,51612
1.2619,51644
1.2674,51624
1.2731,51677
1.2785,51607
1.2842,51636
1.2897,51593
1.2951,51569
1.3008,51568
1.3062,51563
1.3119,51503
1.3176,51546
1.323,51545
1.3284,51472
1.3343,51515
1.3396,51511
1.3452,51490
1.3509,51477
1.3563,51470
1.3618,51440
1.3675,51422
1.3729,51423
1.3786,51400
1.384,51422
1.3896,51385
1.3952,51335
1.4007,51396
1.4064,51399
1.4118,51409
1.4175,51392
1.423,51339
1.4287,51359
1.4341,51385
1.4396,51338
1.4453,51323
1.4509,51319
1.4564,51331
1.4618,51297
1.4674,51242
1.473,51256
1.4785,51241
1.4841,51215
1.4898,51256
1.4952,51271
1.5007,51210
1.5064,51185
1.512,51178
1.5173,51136
1.523,51168
1.5284,51142
1.5341,51172
1.5398,51122
1.5451,51082
