Experiment: Mar_4_Turb_expt vial 1, Thu Mar  4 17:36:03 2021
0.0012,54142
0.0063,54157
0.0118,54154
0.0175,54142
0.0229,54150
0.0286,54146
0.034,54156
0.0397,54137
0.0451,54147
0.0508,54138
0.0562,54151
0.0619,51468
0.0673,51509
0.073,51517
0.0786,51506
0.084,51507
0.0897,51501
0.0951,51497
0.1007,51507
0.1063,51456
0.112,51489
0.1174,51490
0.1231,51425
0.1285,51437
0.1341,51433
0.1395,51446
0.1452,51411
0.1506,51423
0.1563,51396
0.162,51461
0.1674,51439
0.1729,51417
0.1786,51445
0.184,51448
0.1897,51438
0.1961,51389
0.2007,51415
0.2064,51395
0.2119,51415
0.2174,51406
0.2228,51375
0.2285,51379
0.234,51363
0.2397,51343
0.2452,51363
0.2507,51356
0.2564,51373
0.2618,51363
0.2675,51279
0.2729,51335
0.2786,51318
0.284,51371
0.2897,51349
0.2951,51317
0.3007,51327
0.3064,51262
0.3131,51282
0.3173,51290
0.3238,51261
0.3301,51281
0.3341,51282
0.3398,51266
0.3451,51245
0.3508,51251
0.3562,51261
0.3619,51263
0.3673,51225
0.373,51257
0.3786,51260
0.384,51176
0.3897,51184
0.3951,51247
0.4008,51213
0.4065,51216
0.4119,51203
0.4173,51163
0.423,51207
0.4284,51155
0.4341,51171
0.4395,51155
0.4452,51179
0.4506,51160
0.4563,51163
0.4619,51130
0.4673,51131
0.473,51130
0.4784,51132
0.4841,51116
0.4896,51110
0.4953,51089
0.5007,51083
0.5063,51087
0.5117,51089
0.5174,51074
0.5231,51077
0.5285,51110
0.5342,51060
0.5396,51094
0.5452,51085
0.5506,51063
0.5563,51055
0.5618,50992
0.5675,51009
0.5729,51031
0.5785,50992
0.5839,51005
0.5896,50988
0.5953,51027
0.6007,50994
0.6064,50958
0.6118,50942
0.6175,50983
0.6229,50963
0.6286,50959
0.6342,50951
0.6396,50908
0.6453,50931
0.6507,50908
0.6564,50903
0.6618,50907
0.6675,50926
0.6729,50912
0.6786,50867
0.684,50888
0.6896,50874
0.6953,50839
0.7007,50877
0.7064,50866
0.7118,50829
0.7175,50802
0.7229,50840
0.7286,50819
0.734,50801
0.7397,50810
0.7451,50798
0.7508,50808
0.7562,50802
0.7619,50778
0.7675,50754
0.7729,50787
0.7786,50745
0.784,50716
0.7897,50740
0.7953,50730
0.8007,50704
0.8062,50734
0.8119,50723
0.8173,50708
0.823,50667
0.8287,50642
0.8341,50644
0.8397,50663
0.8451,50619
0.8508,50585
0.8562,50563
0.8619,50610
0.8676,50633
0.873,50583
0.8785,50548
0.8841,50551
0.8896,50566
0.8952,50508
