Experiment: Mar_4_Turb_expt vial 5, Thu Mar  4 17:36:03 2021
0.0012,55460
0.0063,55480
0.0118,55482
0.0175,55474
0.0229,55470
0.0286,55462
0.034,55476
0.0397,55479
0.0451,55477
0.0508,55476
0.0562,55475
0.0619,55481
0.0673,55474
0.073,55474
0.0786,51335
0.084,53503
0.0897,53454
0.0951,53485
0.1007,53507
0.1063,53504
0.112,53519
0.1174,53516
0.1231,53509
0.1285,53450
0.1341,53473
0.1395,53457
0.1452,53503
0.1506,53522
0.1563,53477
0.162,53501
0.1674,53489
0.1729,53472
0.1786,53446
0.184,53464
0.1897,53461
0.1961,53464
0.2007,53437
0.2064,53456
0.2119,53436
0.2174,53431
0.2228,53429
0.2285,53419
0.234,53463
0.2397,53407
0.2452,53447
0.2507,53407
0.2564,53410
0.2618,53443
0.2675,53413
0.2729,53415
0.2786,53367
0.284,53404
0.2897,53388
0.2951,53401
0.3007,53380
0.3064,53400
0.3131,53407
0.3173,53362
0.3238,53396
0.3301,53360
0.3341,53392
0.3398,53339
0.3451,53358
0.3508,53335
0.3562,53373
0.3619,53361
0.3673,53344
0.373,53336
0.3786,53349
0.384,53331
0.3897,53317
0.3951,53305
0.4008,53289
0.4065,53305
0.4119,53297
0.4173,53301
0.423,53280
0.4284,53293
0.4341,53310
0.4395,53278
0.4452,53256
0.4506,53275
0.4563,53270
0.4619,53247
0.4673,53275
0.473,53213
0.4784,53276
0.4841,53246
0.4896,53244
0.4953,53231
0.5007,53188
0.5063,53189
0.5117,53202
0.5174,53194
0.5231,53156
0.5285,53185
0.5342,53147
0.5396,53197
0.5452,53152
0.5506,53128
0.5563,53140
0.5618,53154
0.5675,53137
0.5729,53185
0.5785,53126
0.5839,53136
0.5896,53128
0.5953,53091
0.6007,53152
0.6064,53073
0.6118,53087
0.6175,53092
0.6229,53051
0.6286,53094
0.6342,53087
0.6396,53050
0.6453,53081
0.6507,53058
0.6564,53070
0.6618,53011
0.6675,53034
0.6729,53011
0.6786,53039
0.684,53040
0.6896,53023
0.6953,53007
0.7007,53013
0.7064,52986
0.7118,52997
0.7175,52966
0.7229,52989
0.7286,52953
0.734,53000
0.7397,52967
0.7451,52964
0.7508,52959
0.7562,52948
0.7619,52895
0.7675,52944
0.7729,52901
0.7786,52893
0.784,52924
0.7897,52870
0.7953,52863
0.8007,52877
0.8062,52870
0.8119,52846
0.8173,52900
0.823,52889
0.8287,52852
0.8341,52828
0.8397,52811
0.8451,52830
0.8508,52828
0.8562,52828
0.8619,52814
0.8676,52818
0.873,52784
0.8785,52809
0.8841,52755
0.8896,52764
0.8952,52762
0.9007,52761
0.9063,52781
0.912,52744
0.9174,52739
0.9231,52681
0.9285,52696
0.9342,52730
0.9396,52714
0.9453,52698
0.9507,52692
0.9564,52654
0.9618,52609
0.9675,52667
0.9731,52644
0.9785,52608
0.9842,52636
0.9896,52652
0.9953,52642
1.0064,52621
1.0118,52624
1.0174,52562
1.0231,52572
1.0285,52585
1.0342,52635
1.0396,52596
1.0453,52567
1.0507,52514
1.0564,52549
