Experiment: Mar_4_Turb_expt vial 12, Thu Mar  4 17:36:03 2021
0.0012,170
0.0063,168
0.0118,169
0.0175,171
0.0229,169
0.0286,170
0.034,169
0.0397,169
0.0451,169
0.0508,170
0.0562,166
0.0619,168
0.0673,169
0.073,168
0.0786,168
0.084,169
0.0897,170
0.0951,168
0.1007,170
0.1063,169
0.112,170
0.1174,169
0.1231,170
0.1285,171
0.1341,169
0.1395,171
0.1452,171
0.1506,170
0.1563,171
0.162,170
0.1674,171
0.1729,171
0.1786,171
0.184,166
0.1897,171
0.1961,169
0.2007,171
0.2064,169
0.2119,169
0.2174,171
0.2228,170
0.2285,169
0.234,171
0.2397,171
0.2452,172
0.2507,171
0.2564,169
0.2618,173
0.2675,170
0.2729,170
0.2786,170
0.284,170
0.2897,169
0.2951,169
0.3007,169
0.3064,172
0.3131,169
0.3173,172
0.3238,172
0.3301,170
0.3341,169
0.3398,171
0.3451,171
0.3508,172
0.3562,170
0.3619,172
0.3673,169
0.373,171
0.3786,173
0.384,168
0.3897,172
0.3951,171
0.4008,167
0.4065,171
0.4119,171
0.4173,173
0.423,170
0.4284,171
0.4341,170
0.4395,170
0.4452,171
0.4506,170
0.4563,170
0.4619,169
0.4673,170
0.473,170
0.4784,169
0.4841,172
0.4896,172
0.4953,172
0.5007,171
0.5063,171
0.5117,170
0.5174,172
0.5231,171
0.5285,171
0.5342,168
0.5396,172
0.5452,171
0.5506,169
0.5563,172
0.5618,170
0.5675,170
0.5729,169
0.5785,170
0.5839,170
0.5896,172
0.5953,170
0.6007,168
0.6064,169
0.6118,171
0.6175,171
0.6229,169
0.6286,171
0.6342,170
0.6396,171
0.6453,170
0.6507,170
0.6564,171
0.6618,170
0.6675,167
0.6729,171
0.6786,171
0.684,172
0.6896,173
0.6953,170
0.7007,169
0.7064,171
0.7118,172
0.7175,170
0.7229,171
0.7286,170
0.734,168
0.7397,169
0.7451,169
0.7508,168
0.7562,167
0.7619,171
0.7675,171
0.7729,169
0.7786,172
0.784,169
0.7897,169
0.7953,170
0.8007,170
0.8062,171
0.8119,170
0.8173,170
0.823,168
0.8287,170
0.8341,170
0.8397,169
0.8451,169
0.8508,170
0.8562,172
0.8619,170
0.8676,169
0.873,170
0.8785,171
0.8841,170
0.8896,168
0.8952,171
0.9007,171
0.9063,170
0.912,170
0.9174,170
0.9231,171
0.9285,171
0.9342,168
0.9396,170
0.9453,170
0.9507,170
0.9564,169
0.9618,170
0.9675,169
0.9731,171
0.9785,169
0.9842,169
0.9896,172
0.9953,168
1.0064,172
1.0118,172
1.0174,169
1.0231,170
1.0285,169
1.0342,171
1.0396,173
1.0453,171
1.0507,170
1.0564,172
1.0618,172
1.0675,169
1.0729,172
1.0786,169
1.084,171
1.0897,173
1.0951,171
1.1008,171
1.1062,172
1.1119,170
1.1176,171
1.123,168
1.1287,170
1.1341,169
1.1398,170
1.1451,170
1.1508,170
1.1563,171
1.1619,169
1.1673,169
1.173,164
1.1785,167
1.1841,168
1.1896,171
1.1952,170
1.2007,170
1.2064,170
1.212,170
1.2174,170
1.2231,169
1.2287,168
1.2341,168
1.2398,169
1.2452,168
1.2509,170
1.2563,171
1.2619,170
1.2674,168
1.2731,169
1.2785,170
1.2842,169
1.2897,170
1.2951,168
1.3008,169
1.3062,171
1.3119,172
1.3176,172
1.323,171
1.3284,171
1.3343,171
1.3396,171
1.3452,170
1.3509,171
1.3563,171
1.3618,171
1.3675,171
1.3729,171
1.3786,170
1.384,168
1.3896,168
1.3952,172
1.4007,170
1.4064,169
1.4118,169
1.4175,170
1.423,172
1.4287,167
1.4341,171
1.4396,169
1.4453,170
1.4509,170
1.4564,171
1.4618,169
1.4674,171
1.473,171
1.4785,170
1.4841,171
1.4898,169
1.4952,170
1.5007,169
1.5064,170
1.512,169
1.5173,169
1.523,171
1.5284,171
1.5341,169
1.5398,170
1.5451,167
1.5508,170
1.5565,167
1.5619,170
1.5674,169
1.5729,173
1.5784,170
1.584,170
1.5897,171
1.5952,173
1.6007,173
1.6064,171
1.6118,169
1.6175,172
1.6229,170
1.6285,172
1.6343,173
1.6397,173
1.6453,172
1.6507,170
1.6564,168
1.6618,169
1.6675,171
1.6729,169
1.6786,170
1.6842,173
1.6896,174
1.6953,172
1.7007,171
1.7063,171
1.7119,170
1.7173,174
1.723,170
1.7287,171
1.7341,171
1.7398,171
1.7452,173
1.7508,169
1.7562,172
1.7619,169
1.7676,172
1.773,168
1.7785,168
1.7842,172
1.7896,171
1.7953,174
1.8007,170
1.8063,167
1.812,172
1.8174,171
1.8231,167
1.8285,171
1.8342,171
1.8396,171
1.8453,172
1.8507,171
1.8563,170
1.862,172
1.8674,170
1.8731,173
1.8785,172
1.8842,171
1.8896,169
1.8952,175
1.9007,170
1.9064,172
1.9118,171
1.9175,173
1.9231,173
1.9285,171
1.9342,171
1.9396,170
1.9453,173
1.9507,172
1.9564,173
1.9618,172
1.9675,171
1.9729,170
1.9786,172
1.9842,172
1.9896,173
1.9953,171
2.0007,170
23.6681,165
