Experiment: Mar_4_Turb_expt vial 9, Thu Mar  4 17:36:03 2021
0.0012,167
0.0063,169
0.0118,168
0.0175,169
0.0229,169
0.0286,168
0.034,168
0.0397,169
0.0451,170
0.0508,170
0.0562,168
0.0619,167
0.0673,170
0.073,169
0.0786,169
0.084,170
0.0897,170
0.0951,169
0.1007,170
0.1063,169
0.112,169
0.1174,170
0.1231,169
0.1285,170
0.1341,171
0.1395,170
0.1452,173
0.1506,170
0.1563,172
0.162,171
0.1674,172
0.1729,168
0.1786,168
0.184,169
0.1897,171
0.1961,171
0.2007,171
0.2064,171
0.2119,170
0.2174,169
0.2228,171
0.2285,171
0.234,167
0.2397,170
0.2452,171
0.2507,172
0.2564,170
0.2618,172
0.2675,171
0.2729,169
0.2786,171
0.284,170
0.2897,173
0.2951,169
0.3007,169
0.3064,171
0.3131,170
0.3173,173
0.3238,171
0.3301,171
0.3341,169
0.3398,171
0.3451,170
0.3508,170
0.3562,171
0.3619,169
0.3673,169
0.373,170
0.3786,169
0.384,170
0.3897,169
0.3951,171
0.4008,170
0.4065,169
0.4119,171
0.4173,172
0.423,171
0.4284,169
0.4341,171
0.4395,169
0.4452,170
0.4506,171
0.4563,170
0.4619,172
0.4673,171
0.473,171
0.4784,169
0.4841,171
0.4896,172
0.4953,170
0.5007,171
0.5063,171
0.5117,169
0.5174,171
0.5231,169
0.5285,169
0.5342,168
0.5396,170
0.5452,170
0.5506,171
0.5563,169
0.5618,171
0.5675,170
0.5729,169
0.5785,171
0.5839,168
0.5896,169
0.5953,172
0.6007,169
0.6064,169
0.6118,173
0.6175,168
0.6229,168
0.6286,172
0.6342,171
0.6396,169
0.6453,170
0.6507,171
0.6564,171
0.6618,172
0.6675,169
0.6729,171
0.6786,171
0.684,172
0.6896,171
0.6953,171
0.7007,171
0.7064,166
0.7118,169
0.7175,173
0.7229,170
0.7286,169
0.734,168
0.7397,170
0.7451,170
0.7508,169
0.7562,167
0.7619,172
0.7675,171
0.7729,169
0.7786,172
0.784,169
0.7897,167
0.7953,169
0.8007,169
0.8062,169
0.8119,167
0.8173,169
0.823,170
0.8287,170
0.8341,171
0.8397,170
0.8451,172
0.8508,171
0.8562,170
0.8619,171
0.8676,171
0.873,170
0.8785,171
0.8841,169
0.8896,170
0.8952,168
0.9007,168
0.9063,168
0.912,169
0.9174,172
0.9231,173
0.9285,170
0.9342,170
0.9396,168
0.9453,167
0.9507,171
0.9564,169
0.9618,171
0.9675,167
0.9731,169
0.9785,171
0.9842,171
0.9896,172
0.9953,173
1.0064,172
1.0118,172
1.0174,171
1.0231,171
1.0285,171
1.0342,171
1.0396,172
1.0453,173
1.0507,172
1.0564,172
1.0618,169
1.0675,170
1.0729,173
1.0786,173
1.084,171
1.0897,171
1.0951,168
1.1008,171
1.1062,171
1.1119,171
1.1176,168
1.123,170
1.1287,171
1.1341,171
1.1398,170
1.1451,172
1.1508,171
1.1563,172
1.1619,171
1.1673,170
1.173,169
1.1785,169
1.1841,169
1.1896,170
1.1952,169
1.2007,169
1.2064,169
1.212,171
1.2174,168
1.2231,168
1.2287,168
1.2341,169
1.2398,170
1.2452,170
1.2509,169
1.2563,168
1.2619,169
1.2674,168
1.2731,170
1.2785,169
1.2842,169
1.2897,169
1.2951,169
1.3008,168
1.3062,170
1.3119,173
1.3176,169
1.323,170
1.3284,168
1.3343,170
1.3396,168
1.3452,169
1.3509,171
1.3563,170
1.3618,168
1.3675,170
1.3729,169
1.3786,170
1.384,171
1.3896,168
1.3952,170
1.4007,168
1.4064,170
1.4118,167
1.4175,170
1.423,171
1.4287,171
1.4341,171
1.4396,170
1.4453,169
1.4509,170
1.4564,170
1.4618,169
1.4674,172
1.473,170
1.4785,168
1.4841,169
1.4898,169
1.4952,170
1.5007,170
1.5064,170
1.512,167
1.5173,168
1.523,168
1.5284,171
1.5341,169
1.5398,170
1.5451,171
1.5508,171
1.5565,171
1.5619,169
1.5674,168
1.5729,170
1.5784,171
1.584,169
1.5897,173
1.5952,171
1.6007,172
1.6064,172
1.6118,173
1.6175,174
1.6229,172
1.6285,171
1.6343,171
1.6397,169
1.6453,172
1.6507,170
1.6564,171
1.6618,169
1.6675,169
1.6729,172
1.6786,167
1.6842,171
1.6896,172
1.6953,173
1.7007,171
1.7063,170
1.7119,170
1.7173,174
1.723,168
1.7287,169
1.7341,171
1.7398,172
1.7452,172
1.7508,167
1.7562,171
1.7619,171
1.7676,173
1.773,171
1.7785,169
1.7842,169
1.7896,171
1.7953,172
1.8007,172
1.8063,170
1.812,170
1.8174,172
1.8231,170
1.8285,169
1.8342,171
1.8396,171
1.8453,172
1.8507,172
1.8563,171
1.862,171
1.8674,171
1.8731,169
1.8785,172
1.8842,173
1.8896,172
1.8952,170
1.9007,171
1.9064,171
1.9118,170
1.9175,172
1.9231,171
1.9285,170
1.9342,172
1.9396,170
1.9453,173
1.9507,172
1.9564,174
1.9618,172
1.9675,173
1.9729,173
1.9786,171
1.9842,170
1.9896,174
1.9953,170
2.0007,170
23.6681,168
