Experiment: Feb_26_Turb_expt vial 11, Fri Feb 26 16:54:22 2021
0.0055,0.0
0.0111,0.0009630124971730103
0.0168,-0.00607347214829046
0.0221,-0.006773407296943645
0.0277,-0.007497849505940346
0.0334,-0.00896992169962807
0.0387,-0.00838933559410282
0.0444,-0.005106792289332085
0.05,-0.002529284272601795
0.0556,-0.00503400156015843
0.061,0.0003132249726126579
0.0666,-0.0021188509972351888
0.0723,-0.0010350921557473747
0.0776,0.0009636235024454987
0.0833,0.003056095843665174
0.0889,0.001997953512716477
0.0945,0.00442647536674623
0.0999,0.003921632333205194
0.1055,0.004738970144533949
0.1111,0.005603962450854594
0.1168,0.007597306887627275
0.1221,0.008173266786427713
0.1278,0.008053406201727897
0.1334,0.008509427300091854
0.1387,0.010884007021306541
0.1444,0.010188630070758542
0.15,0.009517003291488857
0.1556,0.009588824632493331
0.161,0.008965370182720811
0.1666,0.009229233911006718
0.1723,0.010907917699474523
0.1776,0.013209422853923236
0.1833,0.013065336418224383
0.1889,0.010236481671206388
0.1945,0.011483606718901918
0.1999,0.011651598689120024
0.2055,0.007669254908384993
0.2111,0.009420797812502268
0.2167,0.009181338182869148
0.2221,0.008005190548114216
0.2277,0.01042841732710198
0.2334,0.007525142636168769
0.239,0.005604008381365655
0.2443,0.008653198087684943
0.2499,0.009493061893934285
0.2556,0.007933027721555241
0.2612,0.005796167757797899
0.2665,0.004066010854640645
0.2722,0.00889312666815556
0.2778,0.009277127738038682
0.2834,0.008149295620041963
0.2888,0.008628916398917608
0.2944,0.006324590371133754
0.3,0.005291675473708679
0.3057,0.009133030535190767
0.311,0.009517003291488857
0.3166,0.009972749417164195
0.3223,0.01208235185868134
0.3279,0.011148296615425046
0.3332,0.011579192745572175
0.3389,0.013113060287800238
0.3445,0.012010696147362498
0.3499,0.011579192745572175
0.3555,0.013544349234543063
0.3611,0.0128257929399056
0.3668,0.0128257929399056
0.3724,0.011626982907245842
0.3777,0.01249072907909976
0.3834,0.012034581859747817
0.389,0.012801062199854552
0.3943,0.014263747140838001
0.4,0.011891260456301511
0.4056,0.011028099063505659
0.411,0.01057193475519036
0.4166,0.012442141020880815
0.4222,0.010308255507307074
0.4279,0.012178662655655703
0.4333,0.009996680258074098
0.4389,0.011314955306686358
0.4445,0.010452338086642587
0.4499,0.011579915736194657
0.4555,0.010955737629983808
0.4612,0.01064426391351525
0.4668,0.00975685413150007
0.4722,0.011579192745572175
0.4778,0.010068992752303885
0.4834,0.009948818100980583
0.4888,0.007621290036488704
0.4944,0.00838927890571195
0.5,0.009780789775453269
0.5057,0.009157389605884081
0.511,0.008605276392927297
0.5166,0.008365312542371273
0.5223,0.007741198651657899
0.5279,0.007405210005765328
0.5332,0.007789398268232328
0.5389,0.006180470006911243
0.5445,0.005796150948199852
0.5501,0.007861095384914751
0.5555,0.008605276392927297
0.5611,0.009445177672995131
0.5668,0.009348964914012936
0.5724,0.010260406758517582
0.5777,0.007501157060639807
0.5834,0.008125058513376526
0.589,0.00819697358921545
0.5943,0.00848546383869242
0.5999,0.009660641696013883
0.6056,0.01069209535122384
0.6112,0.011051371787685782
0.6166,0.011675492056206105
0.6222,0.010739924887826824
0.6278,0.010739350129549186
0.6335,0.010188630070758542
0.6388,0.009540944213765279
0.6444,0.011099819540534295
0.6501,0.009732918012266056
0.6557,0.00975685413150007
0.6611,0.010260406758517582
0.6667,0.010619770095675052
0.6723,0.011555296951817673
0.6777,0.010763838943211534
0.6833,0.011291715880344388
0.6889,0.009588824632493331
0.6946,0.011075913190133346
0.6999,0.012513767913923002
0.7055,0.008725077065252496
0.7112,0.012922153402861514
0.7168,0.011291715880344388
0.7222,0.011172201014436611
0.7278,0.00975685413150007
0.7334,0.010092398868945196
0.7388,0.008029165091720358
0.7444,0.010092921166547919
0.7499,0.00985308808347618
0.7555,0.00925318106215911
0.7611,0.009421234849611437
0.7668,0.009277127738038682
0.7721,0.008605276392927297
0.7777,0.0072370994270594124
0.7833,0.005892240092800316
0.7889,0.008773345258301646
0.7946,0.009540944213765279
0.7999,0.009348964914012936
0.8055,0.01042841732710198
0.8111,0.009469120021103339
0.8167,0.01040449609228844
0.8224,0.008964989810754331
0.8277,0.009828198209548611
0.8333,0.009493061893934285
0.8389,0.007789158770791227
0.8446,0.009348964914012936
