Experiment: Feb_26_Turb_expt vial 10, Fri Feb 26 16:54:22 2021
0.0055,0.0
0.0111,-0.0014443593288190337
0.0168,-0.0018457366645445727
0.0221,-0.0040944925766867035
0.0277,-0.003470901276184102
0.0334,-0.003076967949656506
0.0387,-0.004714407986974645
0.0444,-0.004507752011628452
0.05,-0.0018610082760344149
0.0556,-0.0028742728309261167
0.061,-0.0024651017443433343
0.0666,-0.003692805644837427
0.0723,-0.003287337393295675
0.0776,-0.002063633048509761
0.0833,-0.0022586292124927576
0.0889,-0.002690710681915287
0.0945,-0.00042400539204401344
0.0999,0.0007870053940937094
0.1055,0.0014018004423830277
0.1111,0.00017586124299195927
0.1168,0.001398011818112166
0.1221,0.0001948618730172047
0.1278,0.00019866319275629873
0.1334,-0.0010506498786426732
0.1387,-2.281583896679429e-05
0.1444,-0.0012379697660918065
0.15,0.00019106095118937017
0.1556,-0.0004354206351925294
0.161,-0.0006303294908993617
0.1666,0.00018726042727301717
0.1723,0.00018346030126792368
0.1776,-0.0006074791467294283
0.1833,-0.0008442877311962693
0.1889,-0.002247162211539977
0.1945,-7.606871301080176e-06
0.1999,-0.002040711742072432
0.2055,-0.0012379697660918065
0.2111,-0.000213894440611484
0.2167,-0.0032911669242571273
0.2221,-0.004324142267301934
0.2277,-0.0028627909648398786
0.2334,-0.003279677137638881
0.239,-0.003887889117092591
0.2443,-0.0030884519854074144
0.2499,-0.003914733304512752
0.2556,-0.0038917251947440112
0.2612,-0.005537358312957985
0.2665,-0.005751800191530876
0.2722,-0.0036966390097102897
0.2778,-0.0051200808758550265
0.2834,-0.005143150833625043
0.2888,-0.004921081467575195
0.2944,-0.005349865400902987
0.3,-0.005740249750645465
0.3057,-0.0034977269823629475
0.311,-0.004714407986974645
0.3166,-0.003895560874484061
0.3223,-0.0034824003948719096
0.3279,-0.003899396156312407
0.3332,-0.002461278289559332
0.3389,-0.002063633048509761
0.3445,-0.0043203051411185855
0.3499,-0.0034977269823629475
0.3555,-0.002266271890237981
0.3611,-0.003302653129673039
0.3668,-0.0030884519854074144
0.3724,-0.0026677668076160455
0.3777,-0.002468924801215966
0.3834,-0.0032758464129434284
0.389,-0.002075088329925312
0.3943,-0.002273912976337278
0.4,-0.002075088329925312
0.4056,-0.0028819254187600896
0.411,-0.002866618651446662
0.4166,-0.0024574544368639595
0.4222,-0.003490064484440114
0.4279,-0.0010468402404602006
0.4333,-0.003474734713658223
0.4389,-0.002885751115809687
0.4445,-0.0032835074644229634
0.4499,-0.0024765697212271176
0.4555,-0.0028742728309261167
0.4612,-0.0026677668076160455
0.4668,-0.0026715917814441603
0.4722,-0.0037043045457217927
0.4778,-0.0016660271571756757
0.4834,-0.0030961060196846857
0.4888,-0.004936453771599125
0.4944,-0.005123926863595307
0.5,-0.0053267863288669615
0.5057,-0.0051277724534241065
0.511,-0.004714407986974645
0.5166,-0.004507752011628452
0.5223,-0.004718250140803515
0.5279,-0.0045192727222470586
0.5332,-0.004331815325933963
0.5389,-0.005346019883675446
0.5445,-0.005131617645341202
0.5501,-0.0038917251947440112
0.5555,-0.004098330173382236
0.5611,-0.0039070655262353204
0.5668,-0.004098330173382236
0.5724,-0.0032911669242571273
0.5777,-0.004308791375100873
0.5834,-0.005334480944524267
0.589,-0.003490064484440114
0.5943,-0.004308791375100873
0.5999,-0.0026754163573613488
0.6056,-0.0028780993237987884
0.6112,-0.002484213049592454
0.6166,-0.002885751115809687
0.6222,-0.003076967949656506
0.6278,-0.003080796359485105
0.6335,-0.0024765697212271176
0.6388,-0.0026792405353667226
0.6444,-0.00266011566622526
0.6501,-0.003490064484440114
0.6557,-0.002690710681915287
0.6611,-0.003092279201501902
0.6667,-0.003076967949656506
0.6723,-0.0043203051411185855
0.6777,-0.0039032310402297155
0.6833,-0.002885751115809687
0.6889,-0.003501557634457142
0.6946,-0.0035130472032722793
0.6999,-0.004503910978932768
0.7055,-0.004729774214821347
0.7112,-0.0020712703006980915
0.7168,-0.002472747460177227
0.7222,-0.0022700926322433146
0.7278,-0.00205981382554854
0.7334,-0.0018800888373909919
0.7388,-0.003708136716860433
0.7444,-0.002281552470791648
0.7499,-0.0030961060196846857
0.7555,-0.004117512188189676
0.7611,-0.0024765697212271176
0.7668,-0.0037119684900878136
