Experiment: Apr28_cal_tst_expt vial 6, Thu Apr 28 17:02:30 2022
0.0027,1625
0.0078,1625
0.0131,1626
0.0188,1622
0.0244,1616
0.03,1616
0.0354,1625
0.041,1626
0.0466,1621
0.052,1616
0.0576,1619
0.0632,1625
0.0689,1625
0.0742,1619
0.0799,1614
0.0855,1621
0.0911,1626
0.0964,1621
0.1021,1616
0.1077,1618
0.1134,1624
0.1187,1623
0.1243,1618
0.1299,1616
0.1356,1622
0.1409,1625
0.1465,1620
0.1521,1616
0.1577,1620
0.1633,1625
0.1687,1622
0.1743,1617
0.1799,1618
0.1855,1624
0.1909,1621
0.1965,1617
0.2022,1615
0.2078,1623
0.2131,1624
0.2188,1621
0.2244,1617
0.23,1618
0.2354,1623
0.241,1620
0.2467,1616
0.252,1620
0.2577,1620
0.2633,1622
0.2689,1618
0.2743,1618
0.2799,1622
0.2855,1625
0.2911,1617
0.2965,1615
0.3021,1621
0.3078,1623
0.3134,1619
0.3187,1619
0.3243,1622
0.33,1622
0.3353,1617
0.341,1619
0.3466,1622
0.3522,1629
0.3576,1618
0.3632,1617
0.3688,1622
0.3745,1622
0.3798,1615
0.3854,1618
0.391,1621
0.3967,1622
0.4023,1618
0.4076,1618
0.4133,1622
0.4189,1625
0.4243,1617
0.4299,1618
0.4355,1622
0.4409,1622
0.4465,1618
0.4521,1618
0.4578,1622
0.4631,1621
0.4688,1618
0.4744,1618
0.48,1624
0.4854,1623
0.491,1615
0.4966,1618
0.5022,1622
0.5076,1622
0.5132,1614
0.5188,1616
0.5245,1623
0.5298,1622
0.5354,1617
0.541,1619
0.5467,1622
0.552,1621
0.5576,1616
0.5633,1619
0.5689,1625
0.5742,1622
0.5799,1616
0.5854,1619
0.591,1623
0.5966,1623
0.6022,1617
0.6076,1618
0.6132,1624
0.6188,1620
0.6244,1616
0.63,1618
0.6354,1624
0.641,1620
0.6466,1616
0.6522,1618
0.6576,1625
0.6632,1620
0.6688,1617
0.6744,1618
0.6798,1623
0.6854,1620
0.691,1617
0.6966,1621
0.7022,1625
0.7076,1618
0.7132,1616
0.7188,1620
0.7244,1622
0.73,1618
0.7354,1618
0.741,1620
0.7467,1624
0.7522,1617
0.7576,1617
0.7632,1622
0.7688,1621
0.7744,1619
0.7798,1616
0.7854,1621
0.791,1624
0.7966,1618
0.8023,1615
0.8076,1620
0.8132,1624
0.8188,1618
0.8245,1617
0.8298,1619
0.8354,1623
0.8411,1620
0.8467,1616
0.852,1620
0.8576,1623
0.8633,1620
0.8689,1617
0.8742,1619
0.8799,1624
0.8855,1620
0.8911,1616
0.8967,1620
0.9021,1624
0.9077,1623
0.9133,1619
0.919,1618
0.9243,1623
0.9299,1622
0.9355,1617
0.9409,1616
0.9465,1623
0.9522,1620
0.9578,1616
0.9631,1620
0.9688,1625
0.9744,1620
0.98,1617
0.9854,1617
0.991,1622
0.9966,1620
1.0022,1615
1.0076,1619
1.0133,1621
1.0188,1623
1.0244,1616
1.0298,1617
1.0354,1623
1.041,1623
1.0467,1616
1.052,1617
1.0577,1622
1.0633,1623
1.0689,1619
1.0743,1616
1.0799,1620
1.0855,1625
1.0911,1621
1.0965,1615
1.1021,1619
1.1077,1623
1.1133,1620
1.1187,1616
1.1243,1619
1.1299,1622
1.1355,1621
1.1412,1615
1.1465,1619
1.1522,1624
1.1578,1622
1.1631,1616
1.1688,1618
1.1744,1623
1.18,1622
1.1854,1616
1.191,1618
1.1966,1624
1.2023,1622
1.2076,1617
1.2132,1618
1.2189,1622
1.2245,1623
1.2298,1617
1.2355,1617
1.2411,1621
1.2465,1624
1.2521,1620
1.2577,1617
1.2634,1620
1.2687,1625
1.2743,1617
1.2799,1615
1.2856,1620
1.291,1623
1.2966,1619
1.3022,1618
1.3076,1619
1.3132,1623
1.3188,1621
1.3245,1616
1.3298,1618
1.3354,1624
1.341,1621
1.3467,1616
1.352,1620
1.3577,1625
1.3633,1622
1.3689,1615
1.3743,1618
1.3799,1624
