Experiment: Apr28_cal_tst_expt vial 14, Thu Apr 28 17:02:30 2022
0.0027,1593
0.0078,1593
0.0131,1592
0.0188,1602
0.0244,1614
0.03,1621
0.0354,1626
0.041,1619
0.0466,1623
0.052,1625
0.0576,1622
0.0632,1623
0.0689,1622
0.0742,1623
0.0799,1624
0.0855,1621
0.0911,1624
0.0964,1622
0.1021,1624
0.1077,1622
0.1134,1622
0.1187,1625
0.1243,1623
0.1299,1626
0.1356,1622
0.1409,1625
0.1465,1625
0.1521,1622
0.1577,1625
0.1633,1621
0.1687,1627
0.1743,1623
0.1799,1620
0.1855,1625
0.1909,1623
0.1965,1623
0.2022,1625
0.2078,1620
0.2131,1625
0.2188,1624
0.2244,1621
0.23,1625
0.2354,1622
0.241,1621
0.2467,1626
0.252,1620
0.2577,1622
0.2633,1626
0.2689,1621
0.2743,1623
0.2799,1625
0.2855,1621
0.2911,1625
0.2965,1624
0.3021,1621
0.3078,1627
0.3134,1624
0.3187,1621
0.3243,1626
0.33,1620
0.3353,1620
0.341,1625
0.3466,1622
0.3522,1627
0.3576,1625
0.3632,1622
0.3688,1625
0.3745,1622
0.3798,1624
0.3854,1624
0.391,1621
0.3967,1625
0.4023,1621
0.4076,1622
0.4133,1625
0.4189,1621
0.4243,1624
0.4299,1623
0.4355,1622
0.4409,1624
0.4465,1622
0.4521,1625
0.4578,1623
0.4631,1623
0.4688,1625
0.4744,1621
0.48,1623
0.4854,1624
0.491,1622
0.4966,1625
0.5022,1623
0.5076,1624
0.5132,1624
0.5188,1621
0.5245,1625
0.5298,1623
0.5354,1622
0.541,1625
0.5467,1622
0.552,1622
0.5576,1626
0.5633,1620
0.5689,1626
0.5742,1623
0.5799,1622
0.5854,1625
0.591,1621
0.5966,1625
0.6022,1622
0.6076,1624
0.6132,1625
0.6188,1621
0.6244,1625
0.63,1623
0.6354,1622
0.641,1625
0.6466,1623
0.6522,1625
0.6576,1622
0.6632,1623
0.6688,1626
0.6744,1620
0.6798,1624
0.6854,1624
0.691,1622
0.6966,1626
0.7022,1621
0.7076,1622
0.7132,1626
0.7188,1622
0.7244,1624
0.73,1623
0.7354,1621
0.741,1626
0.7467,1622
0.7522,1623
0.7576,1624
0.7632,1623
0.7688,1623
0.7744,1621
0.7798,1627
0.7854,1621
0.791,1624
0.7966,1625
0.8023,1621
0.8076,1623
0.8132,1621
0.8188,1621
0.8245,1625
0.8298,1620
0.8354,1623
0.8411,1623
0.8467,1622
0.852,1627
0.8576,1621
0.8633,1623
0.8689,1625
0.8742,1620
0.8799,1624
0.8855,1623
0.8911,1622
0.8967,1626
0.9021,1623
0.9077,1623
0.9133,1626
0.919,1621
0.9243,1624
0.9299,1624
0.9355,1620
0.9409,1626
0.9465,1622
0.9522,1622
0.9578,1624
0.9631,1623
0.9688,1623
0.9744,1624
0.98,1621
0.9854,1625
0.991,1622
0.9966,1620
1.0022,1625
1.0076,1622
1.0133,1622
1.0188,1627
1.0244,1620
1.0298,1623
1.0354,1624
1.041,1621
1.0467,1625
1.052,1620
1.0577,1622
1.0633,1625
1.0689,1621
1.0743,1624
1.0799,1624
1.0855,1621
1.0911,1625
1.0965,1621
1.1021,1624
1.1077,1623
1.1133,1622
1.1187,1624
1.1243,1623
1.1299,1620
1.1355,1625
1.1412,1621
1.1465,1625
1.1522,1622
1.1578,1622
1.1631,1626
1.1688,1621
1.1744,1623
1.18,1624
1.1854,1621
1.191,1625
1.1966,1623
1.2023,1624
1.2076,1622
1.2132,1622
1.2189,1625
1.2245,1619
1.2298,1624
1.2355,1624
1.2411,1620
1.2465,1624
1.2521,1624
1.2577,1623
1.2634,1624
1.2687,1621
1.2743,1624
1.2799,1621
1.2856,1622
1.291,1625
1.2966,1624
1.3022,1620
1.3076,1625
1.3132,1623
1.3188,1621
1.3245,1626
1.3298,1621
1.3354,1625
1.341,1623
1.3467,1623
1.352,1625
1.3577,1621
1.3633,1623
1.3689,1622
1.3743,1622
1.3799,1626
1.3855,1622
1.3912,1622
1.3965,1623
1.4021,1620
1.4077,1624
1.4131,1622
1.4187,1622
1.4244,1625
1.43,1621
1.4356,1624
1.441,1624
1.4466,1622
1.4522,1625
1.4578,1622
1.4632,1623
1.4688,1625
1.4745,1621
1.4798,1622
1.4854,1623
1.4911,1623
1.4967,1624
1.502,1622
1.5077,1624
1.5133,1623
1.5189,1621
1.5243,1626
1.5299,1623
1.5355,1623
1.5412,1624
1.5465,1621
1.5521,1623
1.5577,1621
1.5634,1624
1.5687,1625
1.5743,1623
1.58,1624
1.5856,1621
1.5909,1622
1.5966,1623
1.6022,1623
1.6078,1625
1.6132,1625
1.6188,1623
1.6244,1625
1.63,1622
1.6354,1624
1.641,1626
1.6466,1621
1.6523,1624
1.6576,1623
1.6632,1621
1.6688,1625
1.6745,1621
1.6798,1623
1.6855,1625
1.6911,1619
1.6967,1626
1.7021,1624
1.7077,1621
1.7133,1628
1.7189,1622
1.7243,1623
1.7299,1625
1.7355,1622
1.7411,1625
1.7465,1621
1.7521,1622
1.7578,1624
1.7631,1622
1.7687,1624
1.7744,1623
1.78,1624
1.7854,1626
1.791,1621
1.7966,1624
1.8023,1625
1.8076,1621
1.8132,1625
1.8189,1621
1.8242,1626
1.8299,1626
1.8355,1621
1.8411,1625
1.8465,1621
1.8521,1623
1.8577,1625
1.8634,1621
1.8687,1624
1.8744,1623
1.88,1622
1.8854,1623
1.891,1621
1.8966,1623
1.9022,1623
1.9076,1621
1.9132,1624
1.9189,1620
1.9245,1624
1.9298,1623
1.9355,1621
1.9411,1626
1.9465,1621
1.9521,1623
1.9577,1624
1.9634,1622
1.9687,1627
1.9743,1620
1.9799,1624
1.9856,1621
1.9909,1621
1.9966,1625
2.0022,1622
2.0079,1625
2.0132,1623
2.0189,1622
2.0245,1624
2.0298,1622
2.0354,1623
2.0411,1622
2.0467,1622
2.052,1625
2.0576,1621
2.0633,1622
2.0689,1625
2.0742,1622
2.0799,1623
2.0855,1621
2.0911,1623
2.0965,1624
2.1021,1622
2.1076,1625
2.1132,1624
2.1188,1623
2.1244,1625
2.1301,1622
2.1354,1624
2.141,1625
2.1467,1621
2.1523,1624
2.1576,1621
2.1632,1623
2.1688,1625
2.1744,1620
2.1798,1625
2.1854,1623
2.191,1623
2.1966,1627
2.2023,1623
2.2076,1624
2.2132,1624
2.2188,1623
2.2244,1624
2.23,1621
2.2354,1623
2.241,1624
2.2466,1623
2.2522,1625
2.2576,1622
2.2632,1622
2.2688,1623
2.2744,1623
2.2801,1626
2.2854,1622
2.291,1622
2.2966,1624
2.3023,1622
2.3076,1624
2.3132,1622
2.3188,1625
2.3245,1621
2.3298,1625
2.3354,1625
2.341,1620
2.3467,1625
2.352,1622
