Experiment: Apr28_cal_tst_expt vial 5, Thu Apr 28 17:02:30 2022
0.0027,1638
0.0078,1638
0.0131,1630
0.0188,1620
0.0244,1609
0.03,1606
0.0354,1614
0.041,1612
0.0466,1606
0.052,1610
0.0576,1612
0.0632,1607
0.0689,1611
0.0742,1612
0.0799,1606
0.0855,1610
0.0911,1612
0.0964,1605
0.1021,1610
0.1077,1611
0.1134,1608
0.1187,1610
0.1243,1612
0.1299,1607
0.1356,1609
0.1409,1611
0.1465,1608
0.1521,1609
0.1577,1613
0.1633,1607
0.1687,1611
0.1743,1613
0.1799,1606
0.1855,1610
0.1909,1612
0.1965,1607
0.2022,1612
0.2078,1612
0.2131,1607
0.2188,1610
0.2244,1611
0.23,1606
0.2354,1610
0.241,1613
0.2467,1605
0.252,1612
0.2577,1613
0.2633,1607
0.2689,1611
0.2743,1614
0.2799,1609
0.2855,1612
0.2911,1614
0.2965,1608
0.3021,1609
0.3078,1612
0.3134,1608
0.3187,1609
0.3243,1610
0.33,1607
0.3353,1611
0.341,1612
0.3466,1607
0.3522,1618
0.3576,1612
0.3632,1607
0.3688,1610
0.3745,1611
0.3798,1606
0.3854,1612
0.391,1612
0.3967,1609
0.4023,1612
0.4076,1609
0.4133,1606
0.4189,1612
0.4243,1610
0.4299,1607
0.4355,1613
0.4409,1609
0.4465,1609
0.4521,1613
0.4578,1609
0.4631,1610
0.4688,1614
0.4744,1609
0.48,1608
0.4854,1614
0.491,1609
0.4966,1609
0.5022,1613
0.5076,1609
0.5132,1608
0.5188,1614
0.5245,1609
0.5298,1607
0.5354,1611
0.541,1609
0.5467,1610
0.552,1613
0.5576,1608
0.5633,1612
0.5689,1612
0.5742,1606
0.5799,1610
0.5854,1613
0.591,1606
0.5966,1612
0.6022,1611
0.6076,1609
0.6132,1611
0.6188,1608
0.6244,1608
0.63,1611
0.6354,1611
0.641,1608
0.6466,1613
0.6522,1608
0.6576,1610
0.6632,1612
0.6688,1606
0.6744,1609
0.6798,1613
0.6854,1606
0.691,1610
0.6966,1614
0.7022,1606
0.7076,1611
0.7132,1614
0.7188,1608
0.7244,1611
0.73,1612
0.7354,1607
0.741,1610
0.7467,1614
0.7522,1607
0.7576,1611
0.7632,1610
0.7688,1608
0.7744,1612
0.7798,1612
0.7854,1607
0.791,1612
0.7966,1612
0.8023,1607
0.8076,1611
0.8132,1613
0.8188,1607
0.8245,1611
0.8298,1610
0.8354,1608
0.8411,1612
0.8467,1610
0.852,1609
0.8576,1614
0.8633,1608
0.8689,1610
0.8742,1613
0.8799,1607
0.8855,1612
0.8911,1612
0.8967,1608
0.9021,1611
0.9077,1613
0.9133,1607
0.919,1611
0.9243,1611
0.9299,1607
0.9355,1610
0.9409,1609
0.9465,1609
0.9522,1611
0.9578,1610
0.9631,1608
0.9688,1612
0.9744,1608
0.98,1611
0.9854,1611
0.991,1606
0.9966,1612
1.0022,1612
1.0076,1608
1.0133,1611
1.0188,1613
1.0244,1608
1.0298,1608
1.0354,1612
1.041,1606
1.0467,1611
1.052,1613
1.0577,1608
1.0633,1610
1.0689,1612
1.0743,1609
1.0799,1612
1.0855,1612
1.0911,1608
1.0965,1611
1.1021,1608
1.1077,1609
1.1133,1612
1.1187,1608
1.1243,1610
1.1299,1612
1.1355,1609
1.1412,1607
1.1465,1613
1.1522,1608
1.1578,1609
1.1631,1613
1.1688,1608
1.1744,1609
1.18,1610
1.1854,1606
1.191,1611
1.1966,1614
1.2023,1607
1.2076,1611
1.2132,1613
1.2189,1607
1.2245,1610
1.2298,1614
1.2355,1609
1.2411,1611
1.2465,1613
1.2521,1609
1.2577,1612
1.2634,1609
1.2687,1608
1.2743,1613
1.2799,1609
1.2856,1611
1.291,1613
1.2966,1608
1.3022,1611
1.3076,1612
1.3132,1606
1.3188,1613
1.3245,1610
1.3298,1609
1.3354,1612
1.341,1608
1.3467,1609
1.352,1613
1.3577,1606
1.3633,1608
1.3689,1612
1.3743,1608
1.3799,1612
1.3855,1609
1.3912,1607
1.3965,1612
1.4021,1609
1.4077,1607
1.4131,1612
1.4187,1609
1.4244,1608
1.43,1613
1.4356,1608
1.441,1608
1.4466,1611
1.4522,1610
1.4578,1609
1.4632,1614
1.4688,1609
1.4745,1606
1.4798,1612
1.4854,1609
1.4911,1608
1.4967,1615
1.502,1609
1.5077,1607
1.5133,1611
1.5189,1609
1.5243,1608
1.5299,1612
1.5355,1607
1.5412,1613
1.5465,1612
1.5521,1606
1.5577,1611
1.5634,1611
1.5687,1608
1.5743,1612
1.58,1611
1.5856,1609
1.5909,1612
1.5966,1609
1.6022,1610
1.6078,1611
1.6132,1610
1.6188,1610
1.6244,1612
1.63,1609
1.6354,1612
1.641,1611
1.6466,1609
1.6523,1613
1.6576,1610
1.6632,1608
1.6688,1612
1.6745,1608
1.6798,1608
1.6855,1613
1.6911,1608
1.6967,1611
1.7021,1614
1.7077,1610
1.7133,1612
1.7189,1613
1.7243,1608
1.7299,1609
1.7355,1611
1.7411,1609
1.7465,1610
1.7521,1613
1.7578,1610
1.7631,1612
1.7687,1608
1.7744,1609
1.78,1612
1.7854,1608
1.791,1609
1.7966,1613
1.8023,1607
1.8076,1611
1.8132,1612
1.8189,1607
1.8242,1615
1.8299,1613
1.8355,1607
1.8411,1611
1.8465,1612
1.8521,1605
1.8577,1611
1.8634,1611
1.8687,1606
1.8744,1613
1.88,1611
1.8854,1608
1.891,1614
1.8966,1609
1.9022,1610
1.9076,1613
1.9132,1606
1.9189,1609
1.9245,1610
1.9298,1608
1.9355,1609
1.9411,1615
1.9465,1605
1.9521,1608
1.9577,1611
1.9634,1608
1.9687,1611
1.9743,1611
1.9799,1606
1.9856,1612
1.9909,1610
1.9966,1607
2.0022,1612
2.0079,1612
2.0132,1606
2.0189,1613
2.0245,1611
2.0298,1610
2.0354,1614
2.0411,1609
2.0467,1607
2.052,1613
2.0576,1608
2.0633,1608
2.0689,1612
2.0742,1608
2.0799,1608
2.0855,1613
2.0911,1609
2.0965,1608
2.1021,1614
2.1076,1609
2.1132,1608
2.1188,1613
2.1244,1609
2.1301,1610
2.1354,1615
2.141,1609
2.1467,1608
2.1523,1613
2.1576,1610
2.1632,1608
2.1688,1614
2.1744,1610
2.1798,1610
2.1854,1613
2.191,1608
2.1966,1610
2.2023,1613
2.2076,1608
2.2132,1610
2.2188,1611
2.2244,1608
2.23,1611
2.2354,1611
2.241,1608
2.2466,1613
2.2522,1609
2.2576,1610
2.2632,1612
2.2688,1610
2.2744,1612
2.2801,1612
2.2854,1608
2.291,1611
2.2966,1609
2.3023,1609
2.3076,1614
2.3132,1608
2.3188,1611
2.3245,1612
2.3298,1608
2.3354,1609
2.341,1613
2.3467,1609
2.352,1610
2.3576,1612
2.3633,1608
2.3689,1613
2.3745,1612
2.3799,1607
2.3855,1611
2.3911,1610
2.3965,1608
2.4021,1614
2.4077,1609
2.4133,1608
2.4187,1612
2.4243,1609
2.4299,1607
2.4356,1615
2.4409,1614
2.4465,1606
2.4522,1613
2.4578,1610
2.4634,1610
2.4688,1611
2.4744,1607
2.48,1610
2.4854,1615
2.491,1608
2.4966,1609
2.5022,1614
2.5076,1606
2.5132,1612
2.5188,1612
2.5245,1610
2.5298,1612
2.5354,1611
2.5411,1606
2.5467,1612
2.552,1607
2.5577,1608
2.5633,1613
2.5689,1608
2.5743,1610
2.5799,1613
2.5855,1607
2.5911,1610
2.5965,1613
2.6021,1607
2.6077,1610
2.6133,1613
2.619,1607
2.6243,1609
2.6299,1612
2.6355,1608
2.6412,1612
2.6465,1612
2.6521,1608
2.6578,1611
2.6634,1611
2.6687,1608
2.6743,1614
2.68,1613
2.6856,1607
2.6911,1613
2.6965,1610
2.7021,1609
2.7077,1613
2.7134,1611
2.7187,1607
2.7243,1613
2.73,1609
2.7356,1607
2.7409,1614
2.7466,1610
2.7522,1607
2.7578,1613
2.7632,1609
2.7688,1610
