Experiment: Apr28_cal_tst_expt vial 2, Thu Apr 28 17:02:30 2022
0.0027,1625
0.0078,1627
0.0131,1622
0.0188,1616
0.0244,1609
0.03,1603
0.0354,1598
0.041,1593
0.0466,1591
0.052,1593
0.0576,1594
0.0632,1591
0.0689,1594
0.0742,1591
0.0799,1590
0.0855,1594
0.0911,1596
0.0964,1593
0.1021,1590
0.1077,1594
0.1134,1595
0.1187,1591
0.1243,1594
0.1299,1593
0.1356,1593
0.1409,1591
0.1465,1596
0.1521,1593
0.1577,1591
0.1633,1597
0.1687,1593
0.1743,1593
0.1799,1594
0.1855,1597
0.1909,1591
0.1965,1590
0.2022,1596
0.2078,1592
0.2131,1589
0.2188,1596
0.2244,1595
0.23,1590
0.2354,1592
0.241,1595
0.2467,1591
0.252,1591
0.2577,1596
0.2633,1594
0.2689,1590
0.2743,1596
0.2799,1595
0.2855,1589
0.2911,1591
0.2965,1595
0.3021,1589
0.3078,1591
0.3134,1593
0.3187,1592
0.3243,1592
0.33,1594
0.3353,1591
0.341,1588
0.3466,1593
0.3522,1601
0.3576,1590
0.3632,1592
0.3688,1595
0.3745,1592
0.3798,1589
0.3854,1596
0.391,1592
0.3967,1590
0.4023,1595
0.4076,1593
0.4133,1589
0.4189,1594
0.4243,1595
0.4299,1591
0.4355,1591
0.4409,1594
0.4465,1592
0.4521,1592
0.4578,1594
0.4631,1594
0.4688,1589
0.4744,1593
0.48,1594
0.4854,1591
0.491,1590
0.4966,1595
0.5022,1590
0.5076,1590
0.5132,1596
0.5188,1591
0.5245,1590
0.5298,1595
0.5354,1594
0.541,1587
0.5467,1592
0.552,1595
0.5576,1588
0.5633,1591
0.5689,1596
0.5742,1591
0.5799,1591
0.5854,1595
0.591,1592
0.5966,1590
0.6022,1593
0.6076,1593
0.6132,1588
0.6188,1595
0.6244,1596
0.63,1590
0.6354,1593
0.641,1593
0.6466,1591
0.6522,1590
0.6576,1595
0.6632,1593
0.6688,1592
0.6744,1593
0.6798,1593
0.6854,1592
0.691,1596
0.6966,1592
0.7022,1589
