Experiment: Apr28_cal_tst_expt vial 10, Thu Apr 28 17:02:30 2022
0.0027,1624
0.0078,1621
0.0131,1618
0.0188,1620
0.0244,1629
0.03,1629
0.0354,1625
0.041,1622
0.0466,1623
0.052,1628
0.0576,1626
0.0632,1623
0.0689,1625
0.0742,1631
0.0799,1628
0.0855,1622
0.0911,1624
0.0964,1629
0.1021,1630
0.1077,1624
0.1134,1624
0.1187,1627
0.1243,1628
0.1299,1623
0.1356,1624
0.1409,1627
0.1465,1629
0.1521,1626
0.1577,1625
0.1633,1629
0.1687,1628
0.1743,1625
0.1799,1624
0.1855,1627
0.1909,1627
0.1965,1623
0.2022,1626
0.2078,1630
0.2131,1626
0.2188,1624
0.2244,1626
0.23,1630
0.2354,1626
0.241,1623
0.2467,1627
0.252,1630
0.2577,1627
0.2633,1622
0.2689,1625
0.2743,1629
0.2799,1625
0.2855,1624
0.2911,1627
0.2965,1629
0.3021,1627
0.3078,1621
0.3134,1624
0.3187,1630
0.3243,1626
0.33,1624
0.3353,1628
0.341,1627
0.3466,1625
0.3522,1627
0.3576,1625
0.3632,1628
0.3688,1625
0.3745,1624
0.3798,1625
0.3854,1628
0.391,1625
0.3967,1624
0.4023,1629
0.4076,1626
0.4133,1624
0.4189,1625
0.4243,1629
0.4299,1627
0.4355,1623
0.4409,1624
0.4465,1629
0.4521,1626
0.4578,1621
0.4631,1626
0.4688,1628
0.4744,1626
0.48,1622
0.4854,1626
0.491,1628
0.4966,1626
0.5022,1623
0.5076,1628
0.5132,1627
0.5188,1625
0.5245,1622
0.5298,1626
0.5354,1628
0.541,1626
0.5467,1623
0.552,1627
0.5576,1630
0.5633,1623
0.5689,1625
0.5742,1627
0.5799,1629
0.5854,1623
0.591,1624
0.5966,1630
0.6022,1627
0.6076,1623
0.6132,1626
0.6188,1627
0.6244,1627
0.63,1624
0.6354,1623
0.641,1630
0.6466,1626
0.6522,1622
0.6576,1625
0.6632,1628
0.6688,1627
0.6744,1621
0.6798,1622
0.6854,1628
0.691,1626
0.6966,1622
0.7022,1626
0.7076,1629
0.7132,1627
0.7188,1621
0.7244,1623
0.73,1627
0.7354,1624
0.741,1621
0.7467,1625
0.7522,1628
0.7576,1625
0.7632,1625
0.7688,1625
0.7744,1627
0.7798,1625
0.7854,1623
0.791,1627
0.7966,1628
0.8023,1626
0.8076,1626
0.8132,1627
0.8188,1628
0.8245,1623
0.8298,1622
0.8354,1628
0.8411,1629
0.8467,1624
0.852,1623
0.8576,1626
0.8633,1627
0.8689,1624
0.8742,1625
0.8799,1626
0.8855,1629
0.8911,1625
0.8967,1621
0.9021,1626
0.9077,1629
0.9133,1627
0.919,1624
0.9243,1626
0.9299,1628
0.9355,1625
0.9409,1623
0.9465,1628
0.9522,1628
0.9578,1623
0.9631,1623
0.9688,1626
0.9744,1628
0.98,1623
0.9854,1622
0.991,1626
0.9966,1629
1.0022,1624
1.0076,1623
1.0133,1629
1.0188,1628
1.0244,1624
1.0298,1625
1.0354,1626
1.041,1626
1.0467,1622
1.052,1624
1.0577,1629
1.0633,1624
1.0689,1621
1.0743,1626
1.0799,1627
1.0855,1626
1.0911,1624
1.0965,1624
1.1021,1628
1.1077,1625
1.1133,1622
1.1187,1628
1.1243,1629
1.1299,1623
1.1355,1624
1.1412,1628
1.1465,1629
1.1522,1624
1.1578,1624
1.1631,1628
1.1688,1629
1.1744,1622
1.18,1622
1.1854,1626
1.191,1629
1.1966,1624
1.2023,1623
1.2076,1625
1.2132,1628
1.2189,1624
1.2245,1624
1.2298,1627
1.2355,1627
1.2411,1623
1.2465,1625
1.2521,1630
1.2577,1628
1.2634,1623
1.2687,1622
1.2743,1628
1.2799,1628
1.2856,1624
1.291,1625
1.2966,1629
1.3022,1628
1.3076,1623
1.3132,1624
1.3188,1629
1.3245,1626
1.3298,1624
1.3354,1628
1.341,1626
1.3467,1624
1.352,1625
1.3577,1627
1.3633,1629
1.3689,1624
1.3743,1625
1.3799,1629
1.3855,1624
1.3912,1625
1.3965,1623
1.4021,1629
1.4077,1625
1.4131,1625
1.4187,1626
1.4244,1630
1.43,1625
1.4356,1623
1.441,1625
1.4466,1627
1.4522,1623
1.4578,1624
1.4632,1627
1.4688,1627
1.4745,1625
1.4798,1623
1.4854,1626
1.4911,1629
1.4967,1624
1.502,1621
1.5077,1628
1.5133,1628
1.5189,1623
1.5243,1624
1.5299,1629
1.5355,1629
1.5412,1623
1.5465,1626
1.5521,1629
1.5577,1627
1.5634,1622
1.5687,1626
1.5743,1629
1.58,1627
1.5856,1622
1.5909,1625
1.5966,1629
1.6022,1627
1.6078,1624
1.6132,1623
1.6188,1627
1.6244,1627
1.63,1623
1.6354,1624
1.641,1627
1.6466,1628
1.6523,1624
1.6576,1624
1.6632,1627
1.6688,1626
1.6745,1622
1.6798,1623
1.6855,1629
1.6911,1626
1.6967,1624
1.7021,1625
1.7077,1629
1.7133,1632
1.7189,1624
