Experiment: Apr28_cal_tst_expt vial 8, Thu Apr 28 17:02:30 2022
0.0027,1618
0.0078,1617
0.0131,1620
0.0188,1630
0.0244,1639
0.03,1643
0.0354,1637
0.041,1633
0.0466,1632
0.052,1638
0.0576,1639
0.0632,1635
0.0689,1633
0.0742,1637
0.0799,1639
0.0855,1634
0.0911,1634
0.0964,1638
0.1021,1639
0.1077,1634
0.1134,1633
0.1187,1639
0.1243,1640
0.1299,1634
0.1356,1635
0.1409,1639
0.1465,1638
0.1521,1636
0.1577,1638
0.1633,1639
0.1687,1635
0.1743,1632
0.1799,1636
0.1855,1639
0.1909,1638
0.1965,1631
0.2022,1634
0.2078,1639
0.2131,1637
0.2188,1632
0.2244,1636
0.23,1639
0.2354,1636
0.241,1633
0.2467,1634
0.252,1639
0.2577,1640
0.2633,1633
0.2689,1633
0.2743,1635
0.2799,1640
0.2855,1638
0.2911,1632
0.2965,1636
0.3021,1640
0.3078,1637
0.3134,1633
0.3187,1635
0.3243,1640
0.33,1637
0.3353,1633
0.341,1635
0.3466,1640
0.3522,1641
0.3576,1634
0.3632,1637
0.3688,1638
0.3745,1634
0.3798,1634
0.3854,1639
0.391,1639
0.3967,1636
0.4023,1635
0.4076,1639
0.4133,1636
0.4189,1632
0.4243,1635
0.4299,1639
0.4355,1637
0.4409,1634
0.4465,1638
0.4521,1639
0.4578,1635
0.4631,1632
0.4688,1637
0.4744,1638
0.48,1637
0.4854,1634
0.491,1635
0.4966,1639
0.5022,1635
0.5076,1633
0.5132,1635
0.5188,1639
0.5245,1636
0.5298,1633
0.5354,1634
0.541,1638
0.5467,1637
0.552,1633
0.5576,1635
0.5633,1640
0.5689,1636
0.5742,1631
0.5799,1639
0.5854,1638
0.591,1634
0.5966,1633
0.6022,1636
0.6076,1639
0.6132,1635
0.6188,1632
0.6244,1639
0.63,1640
0.6354,1635
0.641,1634
0.6466,1638
0.6522,1640
0.6576,1636
0.6632,1633
0.6688,1635
0.6744,1639
0.6798,1634
0.6854,1634
0.691,1636
0.6966,1638
0.7022,1635
0.7076,1632
0.7132,1636
0.7188,1639
0.7244,1636
0.73,1633
0.7354,1637
0.741,1637
0.7467,1634
0.7522,1635
0.7576,1637
0.7632,1640
0.7688,1635
0.7744,1633
0.7798,1635
0.7854,1639
0.791,1636
0.7966,1632
0.8023,1636
0.8076,1639
0.8132,1635
0.8188,1633
0.8245,1638
0.8298,1637
0.8354,1634
0.8411,1635
0.8467,1640
0.852,1636
0.8576,1633
0.8633,1637
0.8689,1640
0.8742,1636
0.8799,1632
0.8855,1634
0.8911,1637
0.8967,1637
0.9021,1634
0.9077,1634
0.9133,1639
0.919,1638
0.9243,1633
0.9299,1636
0.9355,1640
0.9409,1638
0.9465,1633
0.9522,1635
0.9578,1640
0.9631,1638
0.9688,1634
0.9744,1635
0.98,1639
0.9854,1636
0.991,1636
0.9966,1637
1.0022,1638
1.0076,1634
1.0133,1635
1.0188,1638
1.0244,1638
1.0298,1631
1.0354,1635
1.041,1639
1.0467,1638
1.052,1633
1.0577,1636
1.0633,1638
1.0689,1637
1.0743,1633
1.0799,1634
1.0855,1638
1.0911,1637
1.0965,1631
1.1021,1633
1.1077,1640
1.1133,1637
1.1187,1632
1.1243,1636
1.1299,1639
1.1355,1639
1.1412,1632
1.1465,1633
1.1522,1637
1.1578,1640
1.1631,1636
1.1688,1633
1.1744,1637
1.18,1640
1.1854,1635
1.191,1633
1.1966,1637
1.2023,1640
1.2076,1635
1.2132,1632
1.2189,1638
1.2245,1640
1.2298,1635
1.2355,1634
1.2411,1638
1.2465,1640
1.2521,1635
1.2577,1632
1.2634,1636
1.2687,1639
1.2743,1634
1.2799,1634
1.2856,1637
1.291,1638
1.2966,1634
1.3022,1634
1.3076,1638
1.3132,1642
1.3188,1634
1.3245,1634
1.3298,1637
1.3354,1638
1.341,1634
1.3467,1634
1.352,1639
1.3577,1638
1.3633,1633
1.3689,1634
1.3743,1638
1.3799,1637
1.3855,1633
1.3912,1634
1.3965,1637
1.4021,1638
1.4077,1633
1.4131,1634
1.4187,1639
1.4244,1638
1.43,1633
1.4356,1632
1.441,1638
1.4466,1640
1.4522,1638
1.4578,1637
1.4632,1635
1.4688,1639
1.4745,1635
1.4798,1634
1.4854,1639
1.4911,1639
1.4967,1636
1.502,1634
1.5077,1641
1.5133,1637
1.5189,1633
1.5243,1634
1.5299,1637
1.5355,1636
1.5412,1635
1.5465,1635
1.5521,1638
1.5577,1637
1.5634,1634
1.5687,1635
1.5743,1637
1.58,1636
1.5856,1634
1.5909,1634
1.5966,1641
1.6022,1639
1.6078,1633
1.6132,1635
1.6188,1638
1.6244,1638
1.63,1632
1.6354,1635
1.641,1639
1.6466,1637
1.6523,1634
1.6576,1634
1.6632,1640
1.6688,1639
1.6745,1632
1.6798,1635
1.6855,1637
1.6911,1639
1.6967,1633
1.7021,1635
1.7077,1638
1.7133,1643
1.7189,1634
1.7243,1632
1.7299,1637
1.7355,1639
1.7411,1634
1.7465,1633
1.7521,1638
1.7578,1640
1.7631,1634
1.7687,1633
1.7744,1636
1.78,1638
1.7854,1637
1.791,1632
1.7966,1636
1.8023,1639
1.8076,1635
1.8132,1632
1.8189,1637
1.8242,1644
1.8299,1633
1.8355,1633
1.8411,1639
1.8465,1639
1.8521,1633
1.8577,1634
1.8634,1638
1.8687,1639
1.8744,1634
1.88,1633
1.8854,1637
1.891,1639
1.8966,1634
1.9022,1633
1.9076,1638
1.9132,1638
1.9189,1633
1.9245,1634
1.9298,1638
1.9355,1639
1.9411,1634
1.9465,1634
1.9521,1639
1.9577,1638
1.9634,1635
1.9687,1637
1.9743,1640
1.9799,1636
1.9856,1634
1.9909,1638
1.9966,1637
2.0022,1631
2.0079,1636
2.0132,1640
2.0189,1635
2.0245,1633
2.0298,1638
2.0354,1636
2.0411,1635
2.0467,1633
2.052,1638
2.0576,1639
2.0633,1635
2.0689,1632
2.0742,1636
2.0799,1640
2.0855,1636
2.0911,1632
2.0965,1637
2.1021,1639
2.1076,1636
2.1132,1634
2.1188,1635
2.1244,1638
2.1301,1638
2.1354,1631
2.141,1635
2.1467,1639
2.1523,1637
2.1576,1632
2.1632,1636
2.1688,1640
2.1744,1639
2.1798,1633
2.1854,1632
2.191,1639
2.1966,1640
2.2023,1635
2.2076,1634
2.2132,1638
2.2188,1640
2.2244,1635
2.23,1633
2.2354,1638
2.241,1640
2.2466,1632
2.2522,1634
2.2576,1637
2.2632,1638
2.2688,1635
2.2744,1634
2.2801,1639
2.2854,1638
2.291,1632
2.2966,1634
2.3023,1638
2.3076,1638
2.3132,1633
2.3188,1637
2.3245,1639
2.3298,1637
2.3354,1631
2.341,1636
2.3467,1639
2.352,1635
2.3576,1633
2.3633,1637
2.3689,1639
2.3745,1636
2.3799,1634
2.3855,1636
2.3911,1639
2.3965,1634
2.4021,1633
2.4077,1639
2.4133,1638
2.4187,1635
2.4243,1634
