Experiment: Mar_19_osmo_expt vial 7, Fri Mar 19 17:11:23 2021
0.0055,0.0
0.0112,-0.0048190312308658
0.0165,-0.002285229974940073
0.0222,-0.0009434389788349762
0.0278,-0.0014893890748908234
0.0334,-0.0004172032101612544
0.0388,0.001568587794644749
0.0444,0.000982784662009184
0.05,-0.0024233917654941095
0.0554,-0.0018378435690915573
0.061,-0.005296433934900868
0.0667,0.0005567275730220533
0.0723,-0.00868953684563989
0.0776,-0.01147269510887372
0.0833,-0.013569042372738371
0.0889,-0.008290801700634454
0.0943,-0.009209236195300008
0.0999,-0.012623609987493678
0.1056,-0.0011959921352202585
0.111,-0.004420659729443166
0.1167,-0.003133002698363363
0.1223,-0.007415999030788489
0.1276,0.0011889871895800486
0.1333,0.003545839498746872
0.1389,0.0025519505458666547
0.1446,0.004011663686491529
0.1499,0.003993892460188775
0.1555,0.0038785057255923405
0.1612,0.013874826396267137
0.1665,0.006277070504694393
0.1722,0.01112456856009647
0.1778,0.008548833219475416
0.1832,0.009987939201333562
0.1888,0.0060989027199120915
0.1945,0.006152298676609602
0.1998,0.01005089832319861
0.2055,0.01082705900105041
0.2111,0.010380597776366463
0.2167,0.013129926275266213
0.2221,0.012656894478168423
0.2277,0.01270203559906502
0.2333,0.010263863581484012
0.239,0.00934389357775367
0.2443,0.013039641207449382
0.25,0.011656633647791237
0.2555,0.0116206550745519
0.2611,0.012066713649129035
0.2667,0.011084689969663941
0.2721,0.015348939180146015
0.2777,0.011459007851893022
0.2834,0.01191393197127466
0.289,0.016112431965390694
0.2943,0.014259224789613834
0.3,0.010825017473155896
0.3056,0.009468718475545534
0.311,0.012278986963076166
0.3167,0.00945980458866158
0.3223,0.01031649984107852
0.3276,0.012234150104185826
0.3333,0.011136971886037461
0.3389,0.009210741417013057
0.3445,0.011555921664878621
0.3499,0.01213562295104409
0.3555,0.009763510010297072
0.3611,0.01210877909865582
0.3665,0.012001520214950157
0.3721,0.01143110746632403
0.3778,0.014744541783350273
0.3834,0.01481640307995491
0.389,0.013283975474204901
0.3944,0.013809666789854624
0.4,0.013657554419778783
0.4057,0.016015861481091243
0.411,0.013532566365965337
0.4166,0.012731623194662145
0.4223,0.012624683800966707
0.4276,0.0121439115550519
0.4332,0.021957954808366598
0.4389,0.019115889847074907
0.4445,0.017214055039497023
0.4499,0.016388446552412894
0.4555,0.012402492210953797
0.4612,0.013398932198226632
0.4666,0.013416733255747104
0.4722,0.01277644004414169
0.4778,0.011353045578332388
0.4832,0.013230080450841841
0.4888,0.015204145250637957
0.4945,0.018482901651632355
0.5001,0.015034755427432378
0.5054,0.015354387200483322
0.5111,0.014483742922246856
0.5167,0.013338207724170825
0.5221,0.01200458655176373
0.5278,0.011471816186551909
0.5334,0.013347039914737957
0.5387,0.01478598025319422
0.5444,0.012920261279989687
0.55,0.017138770021349448
0.5556,0.014715088073386395
0.561,0.010023060039906717
0.5666,0.015292182365586049
0.5722,0.014946773945707204
0.5779,0.011234845788321346
0.5832,0.013241139080245157
0.5889,0.012185241627099774
0.5943,0.013944391969671122
0.6,0.016189266426169358
0.6056,0.01673883092861672
0.6112,0.01765197353338399
0.6166,0.012968424863319727
0.6222,0.012924555225177992
0.6279,0.015249293284284038
0.6332,0.014150933697335777
0.6388,0.013751054044259359
0.6445,0.009762292391196858
0.6501,0.014594554576174756
0.6554,0.01687268436857159
0.6611,0.01788232471799822
0.6667,0.01497659546905794
0.6723,0.015011712368405261
0.6777,0.014985372751800341
0.6833,0.014419221730586296
0.6889,0.015340957689031542
0.6945,0.014419221730586296
0.6999,0.012478933793344194
0.7055,0.013409858714695355
0.7111,0.014349233602329203
0.7168,0.011322318599482628
0.7221,0.01049499079207461
0.7278,0.010425839020952177
0.7334,0.01365294858931132
0.739,0.011339625798915787
0.7444,0.008390993293091453
0.75,0.00748506609210442
0.7556,0.006895267895373758
0.7612,0.011063332079268795
0.7666,0.011123658041395368
0.7722,0.016206164567058146
0.7779,0.012531978217179551
0.7832,0.012436878988767441
0.7888,0.010899909980857991
0.7944,0.013749025451545105
0.8001,0.008953950173023584
0.8057,0.010856981849401315
0.8111,0.01031918681420807
0.8167,0.012178313716885825
0.8223,0.014105405591700038
0.8277,0.01366255018214746
0.8333,0.012952521797977345
0.8389,0.013567576927353331
0.8446,0.014783328722132172
0.8499,0.012415234773871742
0.8556,0.012006584234945716
0.8612,0.013593463187332233
0.8666,0.0146454415454087
0.8722,0.014237470411561537
0.8778,0.016118760581709024
0.8835,0.02216286087325603
0.8888,0.017349306662429065
0.8945,0.019773863766960664
0.9001,0.013095060591880925
0.9055,0.0153577437076724
0.911,0.018301832819052954
0.9167,0.014932880300905893
0.9223,0.012524399828258481
0.9277,0.012405105716658538
0.9333,0.013937030309640885
0.9389,0.013825842228157637
0.9443,0.019565078444107264
0.9499,0.017030068445558433
0.9555,0.019789322405849186
0.9612,0.01888140899187163
0.9668,0.018552637396827
0.9722,0.01681537036493208
0.9778,0.017549028149795642
0.9832,0.015074849532430212
0.9889,0.013587103382637133
0.9945,0.014071638995093672
1.0001,0.013051598643966766
1.0055,0.01399500383890695
1.0112,0.01418193879494778
1.0166,0.012915957807337008
1.0222,0.014767845761983311
1.0278,0.015141309978422779
1.0334,0.017915918618520932
1.0388,0.01644798256437352
1.0444,0.01806630989343061
1.05,0.013613401157276162
1.0554,0.01880591269940668
1.061,0.016303396537921344
1.0667,0.014046481192675486
1.0723,0.013843916260600775
1.0777,0.0120105501118275
1.0833,0.015480673538132539
1.0889,0.018887412427864625
1.0946,0.016964351373213393
1.0999,0.013301603060769107
1.1055,0.014226204423454902
1.1111,0.015243435859339405
1.1168,0.017870727062970104
1.1221,0.019801811217551757
1.1278,0.013932237439554518
1.1334,0.014923094031997985
1.1387,0.015939349145811077
1.1444,0.016363096136595034
1.15,0.012999933217625603
1.1556,0.017075179581951927
1.161,0.017582859213206348
1.1666,0.012899749486043222
1.1722,0.011484557364741077
1.1777,0.01464641922358001
1.1833,0.01408888402464581
1.189,0.012774782004799867
1.1946,0.017862628302175
1.2,0.010877375104992204
1.2056,0.01872538764224929
1.211,0.014886497845676194
1.2166,0.013024516028924626
1.2223,0.011561261781796839
1.2279,0.013431984024670829
1.2332,0.011120245149927488
1.2388,0.014794860846053748
1.2445,0.015650211760921184
1.2501,0.01696984658200984
1.2555,0.017526616087364166
1.2611,0.017543367498291662
1.2667,0.01485330001192553
1.2723,0.015027256897439667
1.2777,0.015832347279081116
1.2834,0.011533247153404202
1.289,0.017946454675229706
1.2943,0.017192675443697958
1.3,0.016537387929060454
1.3056,0.016238830814846672
1.311,0.014688157627718024
1.3166,0.014306026924105097
1.3223,0.014979579368227025
1.3279,0.013734352929030802
1.3332,0.017415950064174623
1.3388,0.015202179639525193
1.3444,0.012616756077971747
1.3501,0.011190419311680966
1.3554,0.009755671919472464
1.3611,0.016479439703311227
1.3666,0.019419251982369268
1.3721,0.01838493404154473
1.3778,0.017987581624573812
1.3834,0.016473507290400535
1.3888,0.013935173119431488
1.3944,0.015115336756031494
1.4,0.011762010072328355
1.4056,0.01774038285313817
1.4113,0.016945234519121444
1.4166,0.015049896752057368
1.4222,0.015911630550984768
1.4279,0.017367547489964386
1.4332,0.013056527607839818
1.4389,0.018088448478366992
1.4445,0.01696608725129023
1.45,0.01377293093481402
1.4557,0.01353053870685672
1.461,0.013490253291244203
1.4666,0.013059370818201632
1.4723,0.013708179070947457
1.4779,0.014862911891930342
1.4832,0.01717624783583327
1.4888,0.019025773384733435
1.4944,0.016567735664047456
1.5,0.01569131535710322
1.5056,0.01598413886664929
1.511,0.017897762543248152
1.5166,0.02020762644969376
1.5222,0.01977026289305872
1.5279,0.016876279622006995
1.5332,0.01766286121404348
1.5388,0.016317322780564192
1.5445,0.01658611993499237
1.5501,0.018910396506606197
1.5557,0.01481051904610764
1.561,0.01571055858805881
1.5667,0.015558327388742743
1.5723,0.01510451012856251
1.5777,0.014499177402071739
1.5833,0.012548913352564695
1.5889,0.014332347582568739
1.5943,0.014364080670158152
1.5999,0.01770567589988392
1.6056,0.013839120114749193
1.6112,0.018555723200775143
1.6166,0.016511645611664294
1.6222,0.013555000726158228
1.6279,0.01884813099600602
1.6332,0.02466199269620084
1.6388,0.019697277406796943
1.6445,0.017719032680671543
1.6501,0.016320980122111584
1.6555,0.015486316963976066
1.6611,0.013772532501678203
1.6666,0.016544171476201797
1.6722,0.016544171476201797
1.6778,0.016052147284291607
1.6835,0.015607401540801646
1.6888,0.015186173410116188
1.6944,0.015457963992020263
1.7001,0.015955312178753456
1.7057,0.017695788610000873
1.711,0.016524481123480594
1.7167,0.015246409398603111
1.7223,0.015105897369438681
1.7276,0.018846184212290895
1.7333,0.013687074173343472
1.7389,0.011638444970073714
1.7445,0.015853983820547812
1.7499,0.020085055231795712
1.7555,0.014926964687182354
1.7612,0.016126782688696384
1.7668,0.015115288827020734
1.7721,0.018943840463234274
1.7778,0.016222016614335644
1.7834,0.01759016775602218
1.789,0.01813402153005983
1.7944,0.01825846010754062
