Experiment: Mar_19_osmo_expt vial 9, Fri Mar 19 17:11:23 2021
0.0055,0.0
0.0112,-0.0013955432337368345
0.0165,-0.0017972169707254904
0.0222,-0.0025425791780575857
0.0278,-8.015447409687182e-05
0.0334,-0.0026093991018557305
0.0388,-0.0028413597170204585
0.0444,-0.0024309049970083763
0.05,-0.004712129604414
0.0554,-0.004565085519688372
0.061,-0.005578726762079184
0.0667,-0.003712154873766693
0.0723,0.0037080785379515757
0.0776,0.00271928363421417
0.0833,0.00403227409791021
0.0889,0.003262887285446492
0.0943,0.00654496836771859
0.0999,0.005270176434632179
0.1056,0.0043056489268617215
0.111,0.004717264717222169
0.1167,0.006750637382952257
0.1223,0.0069863484179153446
0.1276,0.004454265601769619
0.1333,0.010506942221000515
0.1389,0.013787379817342932
0.1446,0.0385530073178072
0.1499,0.009399122187299574
0.1555,0.009096158133899135
0.1612,0.008200532349619233
0.1665,0.008268080455917176
0.1722,0.009052719507418566
0.1778,0.00888479484871696
0.1832,0.008335631325636472
0.1888,0.008235198998297638
0.1945,0.009544802632486471
0.1998,0.011780371429018305
0.2055,0.010437100165264834
0.2111,0.010120739202125195
0.2167,0.010063858750327781
0.2221,0.01228561296909128
0.2277,0.009828502795991068
0.2333,0.010966741042341438
0.239,0.008862622950034676
0.2443,0.011307269733434516
0.25,0.009879715830811181
0.2555,0.02968648055344028
0.2611,0.01078553536473914
0.2667,0.009644336092834799
0.2721,0.01115846640866125
0.2777,0.008205259219644961
0.2834,0.007235748189936664
0.289,0.006122896432668501
0.2943,0.007363264527984054
0.3,0.00841577261768267
0.3056,0.01021479605726261
0.311,0.01029866639573726
0.3167,0.010417567559224128
0.3223,0.013123251062545888
0.3276,0.011461257695743632
0.3333,0.05268286396346811
0.3389,0.010417567559224128
0.3445,0.012242427405066869
0.3499,0.015135445360241584
0.3555,0.01407963169471596
0.3611,0.013936806969623766
0.3665,0.013445031198437679
0.3721,0.012607420324532131
0.3778,0.013139888187015974
0.3834,0.015735040369667386
0.389,0.014061011685267022
0.3944,0.013658793929677615
0.4,0.05476440368573404
0.4057,0.014083003682057366
0.411,0.014288329595794735
0.4166,0.015154993981810777
0.4223,0.013794014589006864
0.4276,0.013861629063802727
0.4332,0.015095990694477063
0.4389,0.013818553551545848
0.4445,0.013351173680265949
0.4499,0.01470755038627794
0.4555,0.015749909784621346
0.4612,0.015088696803322282
0.4666,0.013443359589347531
0.4722,0.011824133974655288
0.4778,0.012221626825053261
0.4832,0.018628939509542308
0.4888,0.013705361729983406
0.4945,0.010969673669681407
0.5001,0.011610928414202637
0.5054,0.012354412963374445
0.5111,0.010853657725362037
0.5167,0.011854585564949116
0.5221,0.012722322005713937
0.5278,0.011854585564949116
0.5334,0.014568945878751766
0.5387,0.013049627722713009
0.5444,0.013268643060186075
0.55,0.014009232052069831
0.5556,0.01410158935436795
0.561,0.0121659773756789
0.5666,0.01220906878732228
0.5722,0.01311002314571802
0.5779,0.01216351514814748
0.5832,0.014015614006862659
0.5889,0.014699641305735728
0.5943,0.01422106859412664
0.6,0.013023972372669668
0.6056,0.013462124582740181
0.6112,0.015385845064965709
0.6166,0.013787207615928332
0.6222,0.013364952449214013
0.6279,0.013608775187221533
0.6332,0.015008821684790674
0.6388,0.01471983243652486
0.6445,0.012646326949292214
0.6501,0.013468645021316727
0.6554,0.013165905981155995
0.6611,0.012957985137501793
0.6667,0.012998640516465071
