Experiment: Mar_19_osmo_expt vial 12, Fri Mar 19 17:11:23 2021
0.0055,0.0
0.0112,-0.0019966696447989984
0.0165,-0.0049842685720080104
0.0222,-0.0029390653914659337
0.0278,-0.009118358201847754
0.0334,-0.010778122408889201
0.0388,-0.014139412574962928
0.0444,-0.014616171182968485
0.05,-0.015955556145031524
0.0554,-0.018144082992063604
0.061,-0.021979449734532586
0.0667,-0.021075147096533853
0.0723,0.07766643532543394
0.0776,-0.01829345824756734
0.0833,-0.01627652336127222
0.0889,-0.01229923991378723
0.0943,-0.016853011447385102
0.0999,-0.019586227292471226
0.1056,-0.01817086495683895
0.111,-0.017997337650611345
0.1167,-0.0206660576438375
0.1223,-0.020090623429688592
0.1276,-0.018375689523371208
0.1333,-0.018751788404318237
0.1389,-0.02160642437007121
0.1446,-0.02154125533207113
0.1499,-0.017786353155354873
0.1555,-0.02207160401756547
0.1612,-0.020355647759412898
0.1665,-0.021110934760339428
0.1722,-0.019871101909911038
0.1778,-0.021661221688511978
0.1832,-0.018871370390163678
0.1888,-0.02046632592604647
0.1945,-0.020495399866876485
0.1998,-0.021256138307219175
0.2055,-0.02266212944779672
0.2111,-0.022597003726170295
0.2167,-0.013546999295526718
0.2221,-0.012840315430997173
0.2277,-0.017991410105182404
0.2333,0.015375639648735562
0.239,-0.017561393980701556
0.2443,-0.021806414762114756
0.25,-0.02229679834351883
0.2555,-0.023458111500353984
0.2611,-0.022582053261514967
0.2667,-0.02203665715760278
0.2721,0.004879856811707217
0.2777,-0.021796557172005238
0.2834,-0.02191155996907518
0.289,-0.02046094723953712
0.2943,-0.021811539012409342
0.3,-0.017712722130019065
0.3056,-0.018042996669692002
0.311,-0.017107197465918766
0.3167,-0.018188171767014705
0.3223,0.02759596948978915
0.3276,-0.01698212261553561
0.3333,-0.01896844683007065
0.3389,0.038644038856203655
0.3445,0.027992346791850586
0.3499,-0.009301619563543806
0.3555,-0.012590506032536475
0.3611,0.004513572384470588
0.3665,0.0009314867454620068
0.3721,-0.002160894756596643
0.3778,-0.009694287123262535
0.3834,-0.013103930867828073
0.389,-0.009548873739578523
0.3944,0.003858346031409443
0.4,-0.008354994398103444
0.4057,-0.010189048266373346
0.411,-0.020926608331930108
0.4166,-0.007365216858644441
0.4223,-0.013725749662009123
0.4276,-0.00534448497971457
0.4332,-0.015393911708245
0.4389,-0.0064336750898753015
0.4445,-0.008679068424114755
0.4499,0.007310533178375045
0.4555,-0.01827003894370416
0.4612,-0.01497316068279303
0.4666,-0.022815188369499417
0.4722,-0.0124980516226057
0.4778,0.028164431104224508
0.4832,-0.009558988174401428
0.4888,-0.011752511046293934
0.4945,-0.013824859190807615
0.5001,-0.01038867629308593
0.5054,-0.012497211610966008
0.5111,-0.017507393402245053
0.5167,-0.01518365112158021
0.5221,-0.013295994819499335
0.5278,-0.006621988524571076
0.5334,-0.009386050019371484
0.5387,-0.01412134431511286
0.5444,-0.01969228466073225
0.55,-0.0108957440695443
0.5556,-0.02029184304518733
0.561,-0.0031117089567179734
0.5666,-0.017293438689852003
0.5722,-0.00930858594864431
0.5779,-0.01647576314441057
0.5832,-0.013065427696802356
0.5889,-0.016823937703643876
0.5943,0.017654171031538712
0.6,-0.003829951723647973
0.6056,-0.013490266237475512
0.6112,-0.017188631265031007
0.6166,-0.011976941708495503
0.6222,-0.01373665639824223
0.6279,-0.018894149060688203
0.6332,-0.02099046020090861
0.6388,-0.01598732447873541
0.6445,-0.012487177263837357
0.6501,-0.01545353502337199
0.6554,-0.010474070531419633
0.6611,-0.018058762521561356
0.6667,-0.020325793079055465
0.6723,-0.009802430491904268
0.6777,-0.021564252355083857
0.6833,-0.019387889334290365
0.6889,-0.017627455888557797
0.6945,-0.02255100595476195
0.6999,-0.01366516639774229
0.7055,-0.016899178730862274
0.7111,-0.02037106813287326
0.7168,-0.019656953358924423
0.7221,-0.028411377564457496
0.7278,-0.02501465495639954
0.7334,-0.021763134742911916
0.739,-0.014629829775766268
0.7444,-0.008833970622139864
0.75,-0.021248081674786534
0.7556,-0.03022537857088975
0.7612,-0.018516907522778403
0.7666,-0.02634898906500488
0.7722,-0.02800484789642982
0.7779,-0.027376312660193414
0.7832,-0.02963173121273327
0.7888,-0.03173697732401248
0.7944,-0.029128125709531605
0.8001,-0.02818907558562428
0.8057,-0.02700275354193904
0.8111,-0.029779923213094472
0.8167,-0.029352798000480462
0.8223,-0.027757495744200333
0.8277,-0.03141062855550525
0.8333,-0.03208700097863765
0.8389,-0.028388735758871853
0.8446,-0.02359702898300825
0.8499,-0.03198390867445183
0.8556,-0.03341599386023025
0.8612,-0.031534117695171504
0.8666,-0.028065456915070508
0.8722,-0.03225239238032823
0.8778,-0.0319245969060466
0.8835,-0.026609132393404733
0.8888,-0.03335374737203306
0.8945,-0.025994275568492875
0.9001,-0.03190105103356766
