Experiment: Apr27_cal_tst_expt vial 4, Wed Apr 27 17:25:27 2022
0.004,56819
0.0091,56897
0.0148,56894
0.0201,56901
0.0258,56901
0.0314,56895
0.0368,56899
0.0424,56890
0.0481,56898
0.0534,56900
0.0591,56893
0.0647,56898
0.0704,56901
0.0757,56900
0.0813,56897
0.0869,56896
0.0926,56892
0.0979,56899
0.1035,56894
0.1092,56903
0.1145,56903
0.1202,56899
0.1258,56903
0.1314,56903
0.1368,56904
0.1424,56903
0.148,56898
0.1537,56461
0.159,56904
0.1647,56589
0.1703,56762
0.1756,56762
0.1813,56868
0.1869,56848
0.1925,55097
0.1979,56872
0.2035,56864
0.2091,56861
0.2148,56752
0.2201,56768
0.2257,56868
0.2314,56863
0.2368,56865
0.2424,56656
0.2481,56875
0.2537,56738
0.259,56862
0.2647,56598
0.2703,56873
0.2757,56869
0.2813,56844
0.2869,56870
0.2923,56873
0.2979,56865
0.3035,56872
0.3092,56866
0.3148,56870
0.3202,56623
0.3258,56718
0.3312,56682
0.3368,56735
0.3424,56743
0.3481,56736
0.3534,56739
0.3591,56717
0.3647,56739
0.3701,56743
0.3757,56741
0.3813,56595
0.387,56739
0.3923,56740
0.3979,56740
0.4036,56739
0.4092,56739
0.4146,56744
0.4202,56744
0.4258,56747
0.4314,56661
0.4368,56745
0.4424,56742
0.448,56749
0.4537,56742
0.459,56739
0.4647,56744
0.4703,56745
0.4757,56741
0.4813,56749
0.4869,56739
0.4926,56721
0.4979,56744
0.5036,56744
0.5092,56742
0.5146,56740
0.5202,56692
0.5259,56746
0.5312,56725
0.5369,56726
0.5426,56743
0.5479,56725
0.5536,56736
0.559,56687
0.5646,56711
0.5703,56610
0.5757,56742
0.5813,56586
0.587,56727
0.5924,56701
0.5981,56744
0.6037,56732
0.6091,56541
0.6148,56672
0.6201,56740
0.6257,56635
0.6314,56525
0.6368,56735
0.6424,56698
0.6481,56690
0.6535,56703
0.6591,56729
0.6648,56670
0.6701,56737
0.6758,56644
0.6814,56722
0.687,56726
0.6924,56711
0.698,56695
0.7037,56713
0.709,56721
0.7147,56722
0.7203,56706
0.7256,56691
0.7313,56684
0.7369,56734
0.7425,56727
0.7481,56694
0.7537,56720
0.759,56732
0.7647,56719
0.7703,56720
0.7759,56710
0.7813,56728
0.7869,56715
0.7925,56730
0.7979,56729
0.8035,56724
0.8091,56724
0.8147,56732
0.8203,56723
0.8259,56718
0.8313,56726
0.8369,56696
0.8425,56725
0.8479,56726
0.8535,56729
0.8592,56723
0.8648,56722
0.8701,56727
0.8758,56724
0.8814,56725
0.887,56710
0.8924,56724
0.898,56724
0.9037,56727
0.909,56725
0.9147,56728
0.9203,56721
0.9259,56721
0.9313,56722
0.9369,56730
0.9425,56725
0.9479,56726
0.9535,56725
0.9591,56725
0.9648,56723
0.9701,56724
0.9757,56718
0.9814,56723
0.987,56723
0.9924,56723
0.998,56696
1.0036,56703
1.0093,56723
1.0146,56722
1.0203,56718
1.0259,56722
1.0313,56692
1.0369,56696
1.0426,56720
1.0482,56720
1.0535,56712
1.0592,56702
1.0648,56689
1.0704,56718
1.0757,56720
1.0814,56715
1.087,56718
1.0926,56687
1.098,56720
1.1036,56718
1.1092,56719
1.1146,56718
1.1202,56718
1.1258,56716
1.1315,56712
1.1369,56719
1.1425,56719
1.1481,56715
1.1535,56694
1.1592,56715
1.1648,56718
1.1704,56718
1.1758,56711
1.1814,56712
1.1871,56717
1.1924,56716
1.1981,56719
1.2037,56720
1.2091,56718
1.2147,56718
1.2203,56694
1.2259,56717
1.2313,56718
1.2369,56713
1.2425,56718
1.2482,56717
1.2535,56712
1.2592,56715
1.2648,56717
1.2702,56711
1.2758,56711
1.2814,56711
1.2871,56711
1.2924,56706
1.2981,56710
1.3037,56710
1.309,56708
1.3146,56706
1.3202,56710
1.3259,56709
1.3314,56705
1.3371,56714
1.3424,56711
1.3481,56707
1.3537,56700
1.3591,56707
1.3647,56710
1.3702,56706
1.3759,56702
1.3815,56703
1.3868,56707
1.3925,56707
1.398,56700
1.4037,56703
1.4093,56707
1.4146,56701
1.4203,56702
1.4258,56702
1.4315,56711
1.4368,56709
1.4425,56704
1.4481,56704
1.4537,56702
1.4593,56707
1.4647,56695
1.4703,56702
1.4759,56698
1.4815,56704
1.4868,56700
1.4925,56703
1.4981,56709
1.5037,56703
1.5091,56703
1.5147,56701
1.5204,56703
1.5259,56702
1.5315,56700
1.5369,56703
1.5425,56702
1.5481,56698
1.5538,56685
1.5591,56689
1.5647,56698
1.5704,56693
1.576,56701
1.5814,56692
1.587,56697
1.5924,56693
1.598,56699
1.6036,56697
1.6093,56690
1.6149,56698
1.6203,56692
1.6259,56693
1.6316,56697
1.6369,56695
1.6425,56644
1.6481,56695
1.6535,56697
1.6591,56696
1.6647,56693
1.6703,56695
1.676,56694
1.6813,56691
1.6869,56694
1.6926,56692
1.6982,56695
1.7035,56689
1.7092,56688
1.7148,56690
1.7204,56691
1.7258,56687
1.7314,56690
1.737,56692
1.7427,56691
1.748,56690
1.7536,56686
1.7593,56687
1.7648,56688
1.7704,56692
1.7758,56689
1.7814,56685
1.7871,56688
1.7924,56692
1.7981,56689
1.8037,56690
1.8093,56687
1.8147,56695
1.8203,56691
1.8259,56689
1.8313,56691
1.8369,56692
1.8426,56687
1.8482,56681
1.8535,56685
1.8592,56688
1.8648,56685
1.8704,56686
1.8758,56686
1.8814,56684
1.8871,56685
1.8924,56686
