Experiment: Apr27_cal_tst_expt vial 2, Wed Apr 27 17:25:27 2022
0.004,55514
0.0091,55507
0.0148,55506
0.0201,55525
0.0258,55431
0.0314,55516
0.0368,55523
0.0424,55536
0.0481,55534
0.0534,55547
0.0591,55547
0.0647,55538
0.0704,55539
0.0757,55531
0.0813,55560
0.0869,55551
0.0926,55560
0.0979,55555
0.1035,55573
0.1092,55581
0.1145,55587
0.1202,55559
0.1258,55583
0.1314,55579
0.1368,55586
0.1424,55581
0.148,55585
0.1537,55634
0.159,55677
0.1647,55673
0.1703,55658
0.1756,55674
0.1813,55673
0.1869,55639
0.1925,55666
0.1979,55648
0.2035,55637
0.2091,55655
0.2148,55670
0.2201,55665
0.2257,55674
0.2314,55673
0.2368,55679
0.2424,55677
0.2481,55667
0.2537,55650
0.259,55651
0.2647,55652
0.2703,55144
0.2757,55637
0.2813,55630
0.2869,55651
0.2923,55637
0.2979,55536
0.3035,55583
0.3092,55558
0.3148,55576
0.3202,55538
0.3258,55607
0.3312,55580
0.3368,55343
0.3424,55511
0.3481,55552
0.3534,55572
0.3591,55550
0.3647,55586
0.3701,55540
0.3757,55576
0.3813,55585
0.387,55593
0.3923,55583
0.3979,55514
0.4036,55588
0.4092,55551
0.4146,55537
0.4202,55572
0.4258,55555
0.4314,55568
0.4368,55562
0.4424,55535
0.448,55586
0.4537,55561
0.459,55582
0.4647,55548
0.4703,55550
0.4757,55465
0.4813,55580
0.4869,55582
0.4926,55572
0.4979,55587
0.5036,55545
0.5092,55570
0.5146,55589
0.5202,55556
0.5259,55585
0.5312,55571
0.5369,55578
0.5426,55578
0.5479,55539
0.5536,55588
0.559,55588
0.5646,55580
0.5703,55564
0.5757,55598
0.5813,55573
0.587,55587
0.5924,55544
0.5981,55574
0.6037,55486
0.6091,55592
0.6148,55601
0.6201,55602
0.6257,55560
0.6314,55580
0.6368,55572
0.6424,55587
0.6481,55562
0.6535,55479
0.6591,55473
0.6648,55565
0.6701,55596
0.6758,55578
0.6814,55553
0.687,55590
0.6924,55542
0.698,55585
0.7037,55572
0.709,55578
0.7147,55587
0.7203,55568
0.7256,55596
0.7313,55589
0.7369,55545
0.7425,55592
0.7481,55593
0.7537,55562
0.759,55561
0.7647,55584
0.7703,55583
0.7759,55583
0.7813,55576
0.7869,55574
0.7925,55587
0.7979,55591
0.8035,55590
0.8091,55583
0.8147,55482
0.8203,55592
0.8259,55569
0.8313,55547
0.8369,55579
0.8425,55584
0.8479,55569
0.8535,55514
0.8592,55579
0.8648,55539
0.8701,55558
0.8758,55582
0.8814,55578
0.887,55583
0.8924,55525
0.898,55582
0.9037,55564
0.909,55578
0.9147,55457
0.9203,55514
0.9259,55573
0.9313,55579
0.9369,55574
0.9425,55574
0.9479,55581
0.9535,55571
0.9591,55572
0.9648,55584
0.9701,55581
0.9757,55577
0.9814,55581
0.987,55582
0.9924,55459
0.998,55320
1.0036,55536
1.0093,55571
1.0146,55548
1.0203,55574
1.0259,55565
1.0313,55531
1.0369,55563
1.0426,55551
1.0482,55553
1.0535,55542
1.0592,55560
1.0648,55564
1.0704,55582
1.0757,55579
1.0814,55555
1.087,55555
1.0926,55533
1.098,55531
1.1036,55477
1.1092,55553
1.1146,55564
1.1202,55569
1.1258,55534
1.1315,55565
1.1369,55560
1.1425,55549
1.1481,55562
1.1535,55552
1.1592,55554
1.1648,55561
1.1704,55563
1.1758,55526
1.1814,55555
1.1871,55538
1.1924,55491
1.1981,55554
1.2037,55541
1.2091,55493
1.2147,55537
1.2203,55536
1.2259,55504
1.2313,55562
1.2369,55559
1.2425,55507
1.2482,55552
1.2535,55552
1.2592,55553
1.2648,55544
1.2702,55543
1.2758,55515
1.2814,55497
1.2871,55499
1.2924,55462
1.2981,55400
1.3037,55522
1.309,55528
1.3146,55515
1.3202,55539
1.3259,55546
1.3314,55543
1.3371,55546
1.3424,55545
1.3481,55438
1.3537,55544
1.3591,55527
1.3647,55526
1.3702,55557
1.3759,55514
1.3815,55470
1.3868,55496
1.3925,55541
1.398,55546
1.4037,55540
1.4093,55536
1.4146,55537
1.4203,55547
1.4258,55535
1.4315,55532
1.4368,55537
1.4425,55535
1.4481,55451
1.4537,55458
1.4593,55543
1.4647,55521
1.4703,55536
1.4759,55534
1.4815,55535
1.4868,55511
1.4925,55542
1.4981,55515
1.5037,55489
1.5091,55524
1.5147,55380
1.5204,55525
1.5259,55502
1.5315,55463
1.5369,55476
1.5425,55464
1.5481,55529
1.5538,55526
1.5591,55463
1.5647,55494
1.5704,55524
1.576,55521
1.5814,55521
1.587,55528
1.5924,55526
1.598,55530
1.6036,55516
1.6093,55494
1.6149,55516
1.6203,55513
1.6259,55505
1.6316,55512
1.6369,55520
1.6425,55520
1.6481,55510
1.6535,55499
1.6591,55494
1.6647,55507
1.6703,55516
1.676,55520
1.6813,55502
1.6869,55514
1.6926,55517
1.6982,55514
1.7035,55504
1.7092,55504
1.7148,55507
1.7204,55510
1.7258,55509
1.7314,55480
1.737,55502
1.7427,55333
1.748,55464
1.7536,55501
1.7593,55499
1.7648,55472
1.7704,55504
1.7758,55456
1.7814,55479
1.7871,55499
1.7924,55492
1.7981,55493
1.8037,55504
1.8093,55499
1.8147,55503
1.8203,55496
1.8259,55495
1.8313,55487
1.8369,55500
1.8426,55484
1.8482,55491
1.8535,55496
1.8592,55503
1.8648,55486
1.8704,55496
1.8758,55509
1.8814,55496
1.8871,55490
1.8924,55497
1.898,55502
1.9037,55486
1.9093,55488
1.9146,55483
1.9203,55489
1.9259,55416
1.9315,55421
1.9369,55479
1.9425,55482
1.9482,55438
1.9535,55472
1.9591,55433
1.9648,55480
1.9704,55415
1.9757,55478
1.9813,55455
1.987,55422
1.9926,55480
1.998,55466
2.0036,55454
2.0093,55469
2.0149,55469
2.0203,55459
2.0259,55474
2.0315,55456
2.0369,55426
2.0425,55472
2.0481,55459
2.0538,55474
2.0591,55349
2.0648,55466
2.0704,55467
2.076,55475
2.0814,55469
2.087,55341
2.0926,55449
2.098,55473
2.1036,55326
2.1093,55449
2.1149,55443
2.1203,55469
2.1259,55462
2.1315,55446
2.1369,55461
2.1425,55460
2.1481,55454
2.1538,55468
2.1591,55460
2.1648,55456
2.1704,55465
2.176,55451
2.1813,55457
2.187,55463
2.1926,55458
2.198,55461
2.2036,55455
2.2092,55460
2.2149,55459
2.2202,55452
2.2259,55461
2.2315,55448
2.2371,55458
2.2425,55451
2.2481,55446
2.2538,55447
2.2591,55448
2.2648,55449
2.2704,55448
2.2757,55447
2.2814,55439
2.287,55431
2.2927,55426
2.298,55419
2.3036,55440
2.3093,55435
2.3149,55435
2.3203,55433
2.3259,55419
2.3315,55430
2.3369,55435
2.3425,55429
2.3481,55431
2.3538,55431
2.3591,55426
2.3648,55425
2.3704,55417
2.3759,55430
2.3816,55420
2.3869,55426
2.3925,55429
2.3982,55421
2.4038,55427
2.4092,55426
2.4148,55423
2.4204,55401
2.426,55421
2.4314,55416
2.437,55418
2.4427,55411
2.448,55415
2.4536,55407
2.4593,55415
2.4649,55403
2.4702,55399
2.4759,55411
2.4815,55410
2.4871,55402
2.4925,55400
2.4981,55408
2.5038,55401
2.5091,55401
2.5148,55394
2.5204,55405
2.5257,55396
2.5314,55389
2.537,55395
2.5427,55393
2.5483,55393
2.5536,55397
2.5593,55387
2.5649,55388
2.5702,55390
2.5759,55380
2.5815,55383
2.5871,55389
2.5925,55386
2.5981,55374
2.6037,55363
2.6093,55380
2.6147,55377
2.6203,55377
2.626,55376
2.6316,55373
2.6369,55377
2.6426,55372
2.6482,55378
2.6538,55366
2.6592,55365
2.6648,55368
2.6705,55366
2.6758,55365
2.6814,55366
2.6871,55359
2.6925,55355
2.6981,55359
2.7037,55364
2.7091,55352
2.7147,55345
2.7203,55349
2.726,55360
2.7313,55337
2.7369,55337
2.7425,55342
2.7482,55341
2.7538,55339
2.7591,55335
2.7648,55341
2.7704,55340
2.776,55339
2.7814,55328
2.7871,55322
2.7927,55342
2.798,55332
2.8036,55332
2.8093,55323
2.8149,55321
2.8203,55334
2.8259,55326
2.8315,55318
2.8371,55320
2.8425,55311
2.8481,55315
2.8537,55321
2.8594,55315
2.8647,55308
2.8703,55311
2.8759,55309
2.8816,55304
2.8869,55312
2.8925,55305
2.8981,55307
2.9037,55310
2.9094,55314
2.9147,55302
2.9203,55299
2.9259,55299
2.9316,55298
2.9369,55294
2.9426,55292
2.9481,55284
2.9537,55280
2.9591,55282
2.9647,55274
2.9704,55280
2.9759,55278
2.9815,55281
2.9872,55284
2.9925,55271
2.9981,55280
3.0037,55272
3.0094,55267
3.0147,55261
3.0203,55271
3.026,55275
3.0313,55252
3.0369,55261
3.0426,55261
3.0482,55253
3.0538,55249
3.0593,55258
3.0649,55244
3.0703,55243
3.0759,55247
3.0815,55250
3.0871,55235
3.0925,55244
3.0981,55229
3.1037,55234
3.1094,55227
3.1147,55241
3.1203,55238
3.126,55224
3.1316,55229
3.1372,55229
3.1425,55216
3.1482,55218
3.1538,55217
3.1591,55221
3.1648,55209
3.1704,55216
3.176,55206
3.1814,55196
3.187,55217
3.1926,55218
3.1982,55192
3.2038,55200
3.2092,55215
3.2148,55196
3.2204,55199
3.2258,55190
3.2314,55198
3.2371,55191
3.2427,55193
3.2481,55188
3.2537,55176
3.2593,55182
3.2649,55179
3.2703,55187
3.2759,55194
3.2815,55188
3.2871,55185
3.2925,55158
3.2981,55164
3.3037,55167
3.3094,55165
3.3147,55156
3.3203,55164
3.326,55163
3.3316,55153
3.3369,55154
3.3426,55156
3.3482,55146
3.3538,55160
3.3592,55136
3.3648,55132
3.3704,55142
3.376,55140
3.3814,55127
3.387,55131
3.3926,55142
3.3983,55133
3.4036,55123
3.4093,55136
3.4149,55136
3.4203,55112
3.4259,55118
3.4315,55130
3.4371,55104
3.4425,55117
3.4481,55110
3.4538,55110
3.4594,55110
3.4648,55106
3.4704,55108
3.476,55094
3.4814,55094
3.487,55089
3.4926,55080
3.4982,55079
3.5036,55081
3.5092,55084
3.5148,55086
3.5205,55074
3.5258,55072
3.5314,55084
3.5371,55076
3.5427,55068
3.5481,55055
3.5537,55063
3.5593,55053
3.5647,55059
3.5703,55050
3.5759,55072
3.5816,55059
3.5869,55043
3.5925,55049
3.5982,55032
3.6038,55039
3.6093,55043
3.6149,55036
3.6203,55037
3.6259,55046
3.6316,55027
3.6369,55036
3.6425,55025
3.6481,55027
3.6538,55018
3.6591,55029
3.6648,55021
3.6704,55006
3.676,55026
3.6814,54993
3.687,55005
3.6926,55013
3.6983,54991
3.7036,54991
3.7093,54992
3.7149,54979
3.7205,54987
3.7259,55009
3.7315,54988
3.7371,54977
3.7425,54967
3.7481,54965
3.7537,54961
3.7594,54966
3.7647,54957
3.7704,54955
3.776,54954
3.7816,54963
3.787,54957
3.7926,54958
3.7982,54942
3.8036,54937
3.8092,54955
3.8148,54926
3.8205,54943
3.8258,54938
3.8314,54933
3.837,54922
3.8427,54932
3.848,54925
3.8537,54912
3.8593,54922
3.8649,54910
3.8703,54917
3.8759,54906
3.8816,54912
3.8872,54917
3.8925,54907
3.8981,54914
3.9038,54907
3.9094,54901
3.9147,54894
3.9204,54877
3.926,54888
3.9316,54911
3.937,54888
3.9426,54896
3.9482,54877
3.9538,54867
3.9592,54873
3.9648,54885
3.9705,54882
3.9758,54873
3.9814,54869
3.9871,54861
3.9927,54877
