Experiment: Apr27_cal_tst_expt vial 1, Wed Apr 27 17:25:27 2022
0.004,51978
0.0091,52000
0.0148,51999
0.0201,51988
0.0258,51971
0.0314,52000
0.0368,52017
0.0424,52008
0.0481,52000
0.0534,52002
0.0591,51996
0.0647,52017
0.0704,52020
0.0757,51995
0.0813,52000
0.0869,52011
0.0926,52007
0.0979,52019
0.1035,52014
0.1092,52016
0.1145,52012
0.1202,51988
0.1258,51971
0.1314,51991
0.1368,52005
0.1424,51995
0.148,51973
0.1537,52226
0.159,52023
0.1647,51994
0.1703,51979
0.1756,51971
0.1813,51976
0.1869,51993
0.1925,51955
0.1979,51952
0.2035,51966
0.2091,51958
0.2148,51974
0.2201,51979
0.2257,51996
0.2314,51994
0.2368,51981
0.2424,52014
0.2481,51986
0.2537,51991
0.259,51974
0.2647,51963
0.2703,51962
0.2757,51960
0.2813,51939
0.2869,51819
0.2923,51691
0.2979,51684
0.3035,51691
0.3092,51681
0.3148,51374
0.3202,51677
0.3258,51646
0.3312,51673
0.3368,51664
0.3424,51671
0.3481,51651
0.3534,51670
0.3591,51687
0.3647,51684
0.3701,51691
0.3757,51668
0.3813,51698
0.387,51700
0.3923,51699
0.3979,51688
0.4036,51699
0.4092,51682
0.4146,51695
0.4202,51698
0.4258,51711
0.4314,51701
0.4368,51707
0.4424,51717
0.448,51725
0.4537,51717
0.459,51728
0.4647,51731
0.4703,51711
0.4757,51732
0.4813,51752
0.4869,51744
0.4926,51750
0.4979,51743
0.5036,51758
0.5092,51767
0.5146,51757
0.5202,51746
0.5259,51759
0.5312,51752
0.5369,51764
0.5426,51760
0.5479,51765
0.5536,51770
0.559,51746
0.5646,51734
0.5703,51743
0.5757,51766
0.5813,51766
0.587,51753
0.5924,51764
0.5981,51777
0.6037,51777
0.6091,51770
0.6148,51769
0.6201,51777
0.6257,51774
0.6314,51769
0.6368,51765
0.6424,51761
0.6481,51773
0.6535,51768
0.6591,51766
0.6648,51761
0.6701,51763
0.6758,51765
0.6814,51764
0.687,51766
0.6924,51769
0.698,51760
0.7037,51733
0.709,51750
0.7147,51760
0.7203,51757
0.7256,51766
0.7313,51766
0.7369,51760
0.7425,51765
0.7481,51741
0.7537,51765
0.759,51770
0.7647,51755
0.7703,51754
0.7759,51762
0.7813,51759
0.7869,51754
0.7925,51764
0.7979,51757
0.8035,51757
0.8091,51756
0.8147,51760
0.8203,51750
0.8259,51744
0.8313,51751
0.8369,51747
0.8425,51744
0.8479,51743
0.8535,51752
0.8592,51735
0.8648,51743
0.8701,51756
0.8758,51753
0.8814,51751
0.887,51753
0.8924,51751
0.898,51762
0.9037,51762
0.909,51747
0.9147,51757
0.9203,51758
0.9259,51756
0.9313,51748
0.9369,51764
0.9425,51757
0.9479,51765
0.9535,51762
0.9591,51760
0.9648,51768
0.9701,51758
0.9757,51746
0.9814,51750
0.987,51751
0.9924,51751
0.998,51735
1.0036,51741
1.0093,51740
1.0146,51736
1.0203,51730
1.0259,51732
1.0313,51741
1.0369,51741
1.0426,51715
1.0482,51735
1.0535,51747
1.0592,51609
1.0648,51730
1.0704,51745
1.0757,51745
1.0814,51733
1.087,51737
1.0926,51741
