Experiment: Apr27_cal_tst_expt vial 7, Wed Apr 27 17:25:27 2022
0.004,54377
0.0091,54382
0.0148,54312
0.0201,54082
0.0258,53758
0.0314,53790
0.0368,52689
0.0424,53009
0.0481,53627
0.0534,53841
0.0591,54232
0.0647,54341
0.0704,54386
0.0757,54384
0.0813,54377
0.0869,54372
0.0926,54344
0.0979,54381
0.1035,54372
0.1092,54385
0.1145,54386
0.1202,54369
0.1258,54392
0.1314,54386
0.1368,54379
0.1424,54379
0.148,54257
0.1537,54366
0.159,54334
0.1647,54343
0.1703,54339
0.1756,54332
0.1813,54332
0.1869,54338
0.1925,54324
0.1979,54325
0.2035,54321
0.2091,54303
0.2148,54332
0.2201,54335
0.2257,54338
0.2314,54330
0.2368,54328
0.2424,54342
0.2481,54325
0.2537,54327
0.259,54323
0.2647,54334
0.2703,54326
0.2757,54324
0.2813,54311
0.2869,54326
0.2923,54317
0.2979,54316
0.3035,54319
0.3092,54311
0.3148,54313
0.3202,54306
0.3258,54313
0.3312,54306
0.3368,54306
0.3424,54313
0.3481,54088
0.3534,54114
0.3591,54093
0.3647,54107
0.3701,54117
0.3757,54108
0.3813,54115
0.387,54100
0.3923,54105
0.3979,54110
0.4036,54109
0.4092,54102
0.4146,54109
0.4202,54119
0.4258,54075
0.4314,54109
0.4368,54117
0.4424,54120
0.448,54115
0.4537,54122
0.459,54126
0.4647,54118
0.4703,54127
0.4757,54129
0.4813,54121
0.4869,54129
0.4926,54125
0.4979,54110
0.5036,54120
0.5092,54120
0.5146,54112
0.5202,54119
0.5259,54119
0.5312,54119
0.5369,54123
0.5426,54114
0.5479,54112
0.5536,54114
0.559,54121
0.5646,54110
0.5703,54118
0.5757,54120
0.5813,54124
0.587,54115
0.5924,54127
0.5981,54128
0.6037,54124
0.6091,54131
0.6148,54139
0.6201,54137
0.6257,54136
0.6314,54132
0.6368,54131
0.6424,54139
0.6481,54117
0.6535,54128
0.6591,54139
0.6648,54136
0.6701,54147
0.6758,54143
0.6814,54142
0.687,54138
0.6924,54135
0.698,54134
0.7037,54131
0.709,54131
0.7147,54140
0.7203,54135
0.7256,54142
0.7313,54138
0.7369,54139
0.7425,54142
0.7481,54144
0.7537,54139
0.759,54140
0.7647,54133
0.7703,54130
0.7759,54126
0.7813,54126
0.7869,54123
0.7925,54133
0.7979,54131
0.8035,54121
0.8091,54130
0.8147,54140
0.8203,54127
0.8259,54129
0.8313,54130
0.8369,54129
0.8425,54128
0.8479,54130
0.8535,54122
0.8592,54125
0.8648,54120
0.8701,54126
0.8758,54117
0.8814,54124
0.887,54119
0.8924,54127
0.898,54118
0.9037,54116
0.909,54115
0.9147,54117
0.9203,54107
0.9259,54127
0.9313,54113
0.9369,54121
0.9425,54113
0.9479,54110
0.9535,54111
0.9591,54109
0.9648,54119
0.9701,54121
0.9757,54112
0.9814,54109
0.987,54120
0.9924,54100
0.998,54116
1.0036,54115
1.0093,54119
1.0146,54114
1.0203,54113
1.0259,54118
1.0313,54110
1.0369,54116
1.0426,54112
1.0482,54108
1.0535,54112
1.0592,54103
1.0648,54101
1.0704,54116
1.0757,54116
1.0814,54101
1.087,54112
1.0926,54102
1.098,54097
1.1036,54106
1.1092,54111
1.1146,54103
1.1202,54109
1.1258,54112
1.1315,54097
1.1369,54107
1.1425,54113
1.1481,54104
1.1535,54092
1.1592,54102
1.1648,54105
1.1704,54111
1.1758,54105
1.1814,54107
1.1871,54107
1.1924,54108
1.1981,54105
1.2037,54104
1.2091,54099
1.2147,54110
1.2203,54105
1.2259,54103
1.2313,54105
1.2369,54107
1.2425,54113
1.2482,54105
1.2535,54097
1.2592,54098
1.2648,54112
1.2702,54098
1.2758,54105
1.2814,54100
1.2871,54099
1.2924,54103
1.2981,54109
1.3037,54113
1.309,54104
1.3146,54103
1.3202,54109
1.3259,54105
1.3314,54103
1.3371,54105
1.3424,54111
1.3481,54103
1.3537,54097
1.3591,54098
1.3647,54106
1.3702,54114
1.3759,54103
1.3815,54101
1.3868,54096
1.3925,54101
1.398,54095
1.4037,54091
1.4093,54099
1.4146,54100
1.4203,54095
1.4258,54087
1.4315,54103
1.4368,54097
1.4425,54089
1.4481,54088
1.4537,54100
1.4593,54097
1.4647,54079
1.4703,54091
1.4759,54093
1.4815,54093
1.4868,54093
1.4925,54090
1.4981,54094
1.5037,54089
1.5091,54079
1.5147,54073
1.5204,54089
1.5259,54092
1.5315,54088
1.5369,54091
1.5425,54087
1.5481,54084
1.5538,54083
1.5591,54086
1.5647,54077
1.5704,54079
1.576,54077
1.5814,54070
1.587,54081
1.5924,54075
1.598,54073
1.6036,54082
1.6093,54074
1.6149,54074
1.6203,54069
1.6259,54071
1.6316,54070
1.6369,54075
1.6425,54074
1.6481,54081
1.6535,54073
1.6591,54079
1.6647,54078
1.6703,54068
1.676,54077
1.6813,54067
1.6869,54072
1.6926,54073
1.6982,54072
1.7035,54064
1.7092,54069
1.7148,54068
1.7204,54065
1.7258,54078
1.7314,54068
1.737,54075
1.7427,54077
1.748,54071
1.7536,54068
1.7593,54059
1.7648,54060
1.7704,54065
1.7758,54061
1.7814,54053
1.7871,54069
1.7924,54065
1.7981,54054
1.8037,54060
1.8093,54060
1.8147,54055
1.8203,54058
1.8259,54055
1.8313,54055
1.8369,54065
1.8426,54058
1.8482,54062
1.8535,54063
1.8592,54060
1.8648,54050
1.8704,54065
1.8758,54071
1.8814,54059
1.8871,54065
1.8924,54078
1.898,54068
1.9037,54059
1.9093,54063
1.9146,54066
1.9203,54063
1.9259,54059
1.9315,54067
1.9369,54064
1.9425,54059
1.9482,54056
1.9535,54056
1.9591,54050
1.9648,54051
1.9704,54047
1.9757,54052
1.9813,54053
1.987,54051
1.9926,54053
1.998,54046
2.0036,54054
2.0093,54054
2.0149,54046
2.0203,54051
2.0259,54057
2.0315,54056
2.0369,54058
2.0425,54054
2.0481,54047
2.0538,54061
2.0591,54059
2.0648,54051
2.0704,54051
2.076,54053
2.0814,54045
2.087,54047
2.0926,54040
2.098,54060
2.1036,54043
2.1093,54049
2.1149,54052
2.1203,54046
2.1259,54054
2.1315,54056
2.1369,54050
2.1425,54050
2.1481,54054
2.1538,54048
2.1591,54048
2.1648,54045
2.1704,54049
2.176,54043
2.1813,54047
2.187,54045
2.1926,54042
2.198,54036
2.2036,54039
2.2092,54052
2.2149,54052
2.2202,54040
2.2259,54033
2.2315,54036
2.2371,54041
2.2425,54044
2.2481,54050
2.2538,54045
2.2591,54039
2.2648,54038
2.2704,54040
2.2757,54043
2.2814,54031
2.287,54038
2.2927,54035
2.298,54050
2.3036,54039
2.3093,54040
2.3149,54033
2.3203,54031
2.3259,54034
2.3315,54028
2.3369,54039
2.3425,54033
2.3481,54030
2.3538,54036
2.3591,54042
2.3648,54026
2.3704,54030
2.3759,54028
