Experiment: Apr27_cal_tst_expt vial 3, Wed Apr 27 17:25:27 2022
0.004,55194
0.0091,55313
0.0148,55323
0.0201,55310
0.0258,55312
0.0314,55312
0.0368,55318
0.0424,55316
0.0481,55317
0.0534,55323
0.0591,55321
0.0647,55321
0.0704,55317
0.0757,55302
0.0813,55313
0.0869,55320
0.0926,55320
0.0979,55316
0.1035,55314
0.1092,55317
0.1145,55318
0.1202,55289
0.1258,55295
0.1314,55296
0.1368,55304
0.1424,55323
0.148,55350
0.1537,55372
0.159,55346
0.1647,55329
0.1703,55320
0.1756,55318
0.1813,55322
0.1869,55325
0.1925,55304
0.1979,55307
0.2035,55307
0.2091,55311
0.2148,55318
0.2201,55323
0.2257,55329
0.2314,55321
0.2368,55325
0.2424,55324
0.2481,55304
0.2537,55320
0.259,55313
0.2647,55305
0.2703,55307
0.2757,55298
0.2813,55290
0.2869,55302
0.2923,55290
0.2979,55286
0.3035,55291
0.3092,55122
0.3148,55123
0.3202,55125
0.3258,55123
0.3312,55124
0.3368,55117
0.3424,55120
0.3481,55118
0.3534,55140
0.3591,55144
0.3647,55137
0.3701,55157
0.3757,55153
0.3813,55150
0.387,55145
0.3923,55136
0.3979,55157
0.4036,55144
0.4092,55156
0.4146,55162
0.4202,55156
0.4258,55157
0.4314,55146
0.4368,55148
0.4424,55145
0.448,55140
0.4537,55145
0.459,55147
0.4647,55146
0.4703,55152
0.4757,55147
0.4813,55141
0.4869,55155
0.4926,55151
0.4979,55140
0.5036,55154
0.5092,55159
0.5146,55149
0.5202,55151
0.5259,55152
0.5312,55152
0.5369,55150
0.5426,55148
0.5479,55143
0.5536,55145
0.559,55137
0.5646,55139
0.5703,55151
0.5757,55162
0.5813,55158
0.587,55152
0.5924,55161
0.5981,55170
0.6037,55160
0.6091,55177
0.6148,55180
0.6201,55177
0.6257,55176
0.6314,55181
0.6368,55177
0.6424,55168
0.6481,55178
0.6535,55181
0.6591,55182
0.6648,55177
0.6701,55167
0.6758,55167
0.6814,55181
0.687,55173
0.6924,55176
0.698,55171
0.7037,55159
0.709,55164
0.7147,55167
0.7203,55172
0.7256,55176
0.7313,55173
0.7369,55173
0.7425,55177
0.7481,55187
0.7537,55187
0.759,55176
0.7647,55169
0.7703,55170
0.7759,55169
0.7813,55177
0.7869,55172
0.7925,55173
0.7979,55175
0.8035,55167
0.8091,55171
0.8147,55176
0.8203,55177
0.8259,55175
0.8313,55175
0.8369,55181
0.8425,55170
0.8479,55171
0.8535,55155
0.8592,55154
0.8648,55161
0.8701,55171
0.8758,55160
0.8814,55156
0.887,55159
0.8924,55155
0.898,55154
0.9037,55156
0.909,55150
0.9147,55157
0.9203,55154
0.9259,55154
0.9313,55145
0.9369,55154
0.9425,55157
0.9479,55151
0.9535,55154
0.9591,55150
0.9648,55153
0.9701,55157
0.9757,55144
0.9814,55142
0.987,55154
0.9924,55154
0.998,55142
1.0036,55151
1.0093,55138
1.0146,55145
1.0203,55148
1.0259,55142
1.0313,55139
1.0369,55150
1.0426,55137
1.0482,55139
1.0535,55150
1.0592,55136
1.0648,55136
