Experiment: Apr27_cal_tst_expt vial 8, Wed Apr 27 17:25:27 2022
0.004,56449
0.0091,56447
0.0148,56454
0.0201,56450
0.0258,56456
0.0314,56453
0.0368,56447
0.0424,56439
0.0481,56433
0.0534,56429
0.0591,56430
0.0647,56408
0.0704,56419
0.0757,56410
0.0813,56404
0.0869,56391
0.0926,56351
0.0979,56302
0.1035,56318
0.1092,56309
0.1145,56293
0.1202,56290
0.1258,56268
0.1314,56244
0.1368,56243
0.1424,56234
0.148,56226
0.1537,56203
0.159,56183
0.1647,56165
0.1703,56461
0.1756,56423
0.1813,56419
0.1869,56422
0.1925,56427
0.1979,56426
0.2035,56422
0.2091,56426
0.2148,56426
0.2201,56429
0.2257,56425
0.2314,56423
0.2368,56420
0.2424,56427
0.2481,56426
0.2537,56427
0.259,56427
0.2647,56433
0.2703,56418
0.2757,56428
0.2813,56429
0.2869,56431
0.2923,56427
0.2979,56428
0.3035,56437
0.3092,56431
0.3148,56431
0.3202,56436
0.3258,56440
0.3312,56444
0.3368,56443
0.3424,56436
0.3481,56436
0.3534,56445
0.3591,56295
0.3647,56301
0.3701,56298
0.3757,56296
0.3813,56304
0.387,56298
0.3923,56304
0.3979,56293
0.4036,56283
0.4092,56293
0.4146,56298
0.4202,56297
0.4258,56293
0.4314,56295
0.4368,56293
0.4424,56296
0.448,56295
0.4537,56296
0.459,56307
0.4647,56308
0.4703,56310
0.4757,56322
0.4813,56319
0.4869,56325
0.4926,56327
0.4979,56323
0.5036,56333
0.5092,56329
0.5146,56325
0.5202,56332
0.5259,56338
0.5312,56337
0.5369,56337
0.5426,56337
0.5479,56339
0.5536,56338
0.559,56337
0.5646,56331
0.5703,56307
0.5757,56312
0.5813,56317
0.587,56312
0.5924,56311
0.5981,56317
0.6037,56314
0.6091,56316
0.6148,56315
0.6201,56317
0.6257,56317
0.6314,56316
0.6368,56313
0.6424,56320
0.6481,56311
0.6535,56313
0.6591,56321
0.6648,56314
0.6701,56316
0.6758,56319
0.6814,56318
0.687,56323
0.6924,56320
0.698,56322
0.7037,56316
0.709,56318
0.7147,56318
0.7203,56318
0.7256,56327
0.7313,56319
0.7369,56325
0.7425,56324
0.7481,56324
0.7537,56326
0.759,56326
0.7647,56323
0.7703,56332
0.7759,56317
0.7813,56325
0.7869,56323
0.7925,56323
0.7979,56320
0.8035,56319
0.8091,56316
0.8147,56321
0.8203,56321
0.8259,56317
0.8313,56319
0.8369,56318
0.8425,56322
0.8479,56317
0.8535,56324
0.8592,56321
0.8648,56317
0.8701,56325
0.8758,56324
0.8814,56318
0.887,56322
0.8924,56321
0.898,56317
0.9037,56316
0.909,56314
0.9147,56318
0.9203,56320
0.9259,56320
0.9313,56321
0.9369,56322
0.9425,56320
0.9479,56318
0.9535,56321
0.9591,56320
0.9648,56313
0.9701,56316
0.9757,56324
0.9814,56318
0.987,56317
0.9924,56321
0.998,56316
1.0036,56319
1.0093,56319
1.0146,56321
1.0203,56322
1.0259,56318
1.0313,56317
1.0369,56325
1.0426,56322
1.0482,56321
1.0535,56324
1.0592,56316
1.0648,56317
1.0704,56324
1.0757,56316
1.0814,56317
1.087,56321
1.0926,56326
1.098,56317
1.1036,56321
1.1092,56319
1.1146,56316
1.1202,56317
1.1258,56319
1.1315,56314
1.1369,56320
1.1425,56317
1.1481,56320
1.1535,56320
1.1592,56318
1.1648,56318
1.1704,56320
1.1758,56317
1.1814,56322
1.1871,56317
1.1924,56324
1.1981,56319
1.2037,56321
1.2091,56320
1.2147,56320
1.2203,56319
1.2259,56322
1.2313,56321
1.2369,56323
1.2425,56325
1.2482,56330
1.2535,56317
1.2592,56322
1.2648,56320
1.2702,56320
1.2758,56322
1.2814,56322
1.2871,56318
1.2924,56320
1.2981,56323
1.3037,56324
1.309,56322
1.3146,56321
1.3202,56324
1.3259,56322
1.3314,56323
1.3371,56323
1.3424,56323
1.3481,56326
