Experiment: Apr27_cal_tst_expt vial 14, Wed Apr 27 17:25:27 2022
0.004,54467
0.0091,54471
0.0148,54468
0.0201,54467
0.0258,54463
0.0314,54469
0.0368,54462
0.0424,54447
0.0481,54453
0.0534,54431
0.0591,54446
0.0647,54427
0.0704,54439
0.0757,54425
0.0813,54441
0.0869,54443
0.0926,54437
0.0979,54395
0.1035,54442
0.1092,54440
0.1145,54432
0.1202,54442
0.1258,54444
0.1314,54435
0.1368,54440
0.1424,54439
0.148,54439
0.1537,54454
0.159,54467
0.1647,54466
0.1703,54478
0.1756,54479
0.1813,54482
0.1869,54480
0.1925,54484
0.1979,54485
0.2035,54484
0.2091,54495
0.2148,54487
0.2201,54486
0.2257,54492
0.2314,54485
0.2368,54486
0.2424,54479
0.2481,54489
0.2537,54480
0.259,54453
0.2647,54476
0.2703,54478
0.2757,54482
0.2813,54484
0.2869,54490
0.2923,54480
0.2979,54477
0.3035,54475
0.3092,54465
0.3148,54443
0.3202,54423
0.3258,54414
0.3312,54400
0.3368,54384
0.3424,54383
0.3481,54371
0.3534,54370
0.3591,54372
0.3647,54366
0.3701,54348
0.3757,54352
0.3813,54356
0.387,54356
0.3923,54357
0.3979,54347
0.4036,54348
0.4092,54337
0.4146,54333
0.4202,54181
0.4258,54180
0.4314,54040
0.4368,54149
0.4424,54170
0.448,54130
0.4537,54142
0.459,54134
0.4647,54102
0.4703,54115
0.4757,54115
0.4813,54122
0.4869,54120
0.4926,54104
0.4979,54090
0.5036,54113
0.5092,54112
0.5146,54108
0.5202,54113
0.5259,53283
0.5312,54099
0.5369,54091
0.5426,54093
0.5479,54092
0.5536,54095
0.559,54060
0.5646,54051
0.5703,53806
0.5757,54075
0.5813,54036
0.587,54055
0.5924,54070
0.5981,54060
0.6037,54043
0.6091,54040
0.6148,54005
0.6201,54027
0.6257,54031
0.6314,54007
0.6368,54004
0.6424,54010
0.6481,54007
0.6535,53984
0.6591,53997
0.6648,53988
0.6701,53984
0.6758,53981
0.6814,53917
0.687,53576
0.6924,53986
0.698,53914
0.7037,53816
0.709,53897
0.7147,53962
0.7203,53946
0.7256,53811
0.7313,53946
0.7369,53938
0.7425,53939
0.7481,53919
0.7537,53934
0.759,53919
0.7647,53909
0.7703,53932
0.7759,53945
0.7813,53936
0.7869,53938
0.7925,53936
0.7979,53931
0.8035,53945
0.8091,53968
0.8147,53970
0.8203,53967
0.8259,53996
0.8313,54022
0.8369,54031
0.8425,54031
0.8479,54033
0.8535,54054
0.8592,54046
0.8648,53997
0.8701,54091
0.8758,54051
0.8814,54071
0.887,54091
0.8924,54075
0.898,54078
0.9037,54096
0.909,53999
0.9147,54039
0.9203,54066
0.9259,53950
0.9313,53992
0.9369,53932
0.9425,53853
0.9479,53836
0.9535,53847
0.9591,53834
0.9648,53824
0.9701,53801
0.9757,53800
0.9814,53822
0.987,53820
0.9924,53824
0.998,53842
1.0036,53802
1.0093,53725
1.0146,53857
1.0203,53847
1.0259,53899
1.0313,53976
1.0369,54006
1.0426,54020
1.0482,54043
1.0535,54047
1.0592,54037
1.0648,54044
1.0704,54056
1.0757,54055
1.0814,54078
1.087,54105
1.0926,54103
1.098,54096
1.1036,54104
1.1092,54103
1.1146,54117
1.1202,54113
1.1258,54131
1.1315,54124
1.1369,54135
1.1425,54117
1.1481,54084
1.1535,54086
1.1592,54072
1.1648,54130
1.1704,54092
1.1758,54132
1.1814,54108
1.1871,54106
1.1924,54127
1.1981,54144
1.2037,54114
1.2091,54147
1.2147,54150
1.2203,54141
1.2259,54144
1.2313,54174
1.2369,54166
1.2425,54176
1.2482,54183
1.2535,54191
1.2592,54133
1.2648,54198
1.2702,54137
1.2758,54185
1.2814,54196
1.2871,54206
1.2924,54204
1.2981,54204
1.3037,54194
1.309,54193
1.3146,54197
1.3202,54192
1.3259,54192
1.3314,54184
1.3371,54199
1.3424,54198
1.3481,54182
1.3537,54169
1.3591,54192
1.3647,54199
1.3702,54180
1.3759,54075
1.3815,54163
1.3868,54178
1.3925,54198
1.398,54099
1.4037,54121
1.4093,54206
1.4146,54186
1.4203,54209
1.4258,54213
1.4315,54149
1.4368,54211
1.4425,54216
1.4481,54213
1.4537,54219
1.4593,54224
1.4647,54222
1.4703,54212
1.4759,54224
1.4815,54214
1.4868,54010
1.4925,54215
1.4981,54104
1.5037,54194
1.5091,54215
1.5147,54219
1.5204,54192
1.5259,54232
1.5315,54241
1.5369,54239
1.5425,54152
1.5481,54249
1.5538,54175
1.5591,54230
1.5647,54037
1.5704,54146
1.576,54046
1.5814,54163
1.587,54221
1.5924,54230
1.598,54177
1.6036,54139
1.6093,53996
1.6149,54218
1.6203,54222
1.6259,54220
1.6316,54174
1.6369,54065
1.6425,54024
1.6481,54104
1.6535,54146
1.6591,54226
1.6647,54217
1.6703,54204
1.676,54015
1.6813,53915
1.6869,54212
1.6926,54117
1.6982,54180
1.7035,54216
1.7092,54146
1.7148,54161
1.7204,54211
1.7258,54218
1.7314,54217
1.737,54185
1.7427,54224
1.748,54216
1.7536,54217
1.7593,54128
1.7648,54166
1.7704,54167
1.7758,54197
1.7814,54215
1.7871,54062
1.7924,54219
1.7981,54218
1.8037,54106
1.8093,54217
1.8147,54225
1.8203,54193
1.8259,54165
