Experiment: Apr27_cal_tst_expt vial 9, Wed Apr 27 17:25:27 2022
0.004,54372
0.0091,54243
0.0148,54293
0.0201,54231
0.0258,54277
0.0314,54332
0.0368,54127
0.0424,54323
0.0481,54267
0.0534,54240
0.0591,53645
0.0647,54131
0.0704,54159
0.0757,54342
0.0813,54206
0.0869,54273
0.0926,54299
0.0979,54115
0.1035,54257
0.1092,54194
0.1145,54012
0.1202,54177
0.1258,54164
0.1314,54035
0.1368,54175
0.1424,54131
0.148,54205
0.1537,54267
0.159,54340
0.1647,54010
0.1703,54205
0.1756,54244
0.1813,54243
0.1869,54176
0.1925,54216
0.1979,53773
0.2035,54180
0.2091,54274
0.2148,54288
0.2201,54335
0.2257,53509
0.2314,54213
0.2368,54028
0.2424,54239
0.2481,54179
0.2537,54238
0.259,54305
0.2647,54194
0.2703,54272
0.2757,54086
0.2813,54259
0.2869,54299
0.2923,54275
0.2979,54155
0.3035,54325
0.3092,54167
0.3148,54213
0.3202,54239
0.3258,54152
0.3312,54211
0.3368,54273
0.3424,54273
0.3481,54216
0.3534,54102
0.3591,54080
0.3647,54232
0.3701,54264
0.3757,53667
0.3813,54111
0.387,54039
0.3923,53975
0.3979,54109
0.4036,54124
0.4092,53965
0.4146,54097
0.4202,53929
0.4258,53832
0.4314,54091
0.4368,53974
0.4424,54024
0.448,54021
0.4537,53852
0.459,53880
0.4647,53892
0.4703,53979
0.4757,53955
0.4813,54035
0.4869,53882
0.4926,54060
0.4979,54030
0.5036,53954
0.5092,53952
0.5146,54067
0.5202,54117
0.5259,53612
0.5312,53958
0.5369,53985
0.5426,54038
0.5479,54045
0.5536,53977
0.559,54082
0.5646,53786
0.5703,54074
0.5757,54054
0.5813,54091
0.587,53983
0.5924,53788
0.5981,53876
0.6037,54011
0.6091,53998
0.6148,54012
0.6201,54101
0.6257,54041
0.6314,54029
0.6368,54005
0.6424,54034
0.6481,54086
0.6535,53940
0.6591,54058
0.6648,54006
0.6701,54042
0.6758,54060
0.6814,54054
0.687,54103
0.6924,54102
0.698,54071
0.7037,54057
0.709,54078
0.7147,54055
0.7203,54017
0.7256,54026
0.7313,53980
0.7369,53790
0.7425,54048
0.7481,54004
0.7537,53972
0.759,54043
0.7647,54051
0.7703,54033
0.7759,54096
0.7813,54087
0.7869,54047
0.7925,53995
0.7979,54081
0.8035,53955
0.8091,54064
0.8147,54096
