Experiment: Apr27_cal_tst_expt vial 12, Wed Apr 27 17:25:28 2022
0.004,2020
0.0091,2020
0.0148,2020
0.0201,2019
0.0258,2019
0.0314,2017
0.0368,2018
0.0424,2016
0.0481,2016
0.0534,2015
0.0591,2015
0.0647,2015
0.0704,2016
0.0757,2014
0.0813,2013
0.0869,2013
0.0926,2014
0.0979,2014
0.1035,2014
0.1092,2014
0.1145,2012
0.1202,2013
0.1258,2014
0.1314,2011
0.1368,2012
0.1424,2012
0.148,2012
0.1537,2012
0.159,2011
0.1647,2011
0.1703,2011
0.1756,2012
0.1813,2010
0.1869,2011
0.1925,2011
0.1979,2010
0.2035,2010
0.2091,2008
0.2148,2011
0.2201,2008
0.2257,2010
0.2314,2010
0.2368,2011
0.2424,2009
0.2481,2012
0.2537,2010
0.259,2010
0.2647,2010
0.2703,2006
0.2757,2007
0.2813,2007
0.2869,2006
0.2923,2006
0.2979,2008
0.3035,2005
0.3092,2003
0.3148,2003
0.3202,2003
0.3258,2002
0.3312,2003
0.3368,2001
0.3424,2003
0.3481,2000
0.3534,2000
0.3591,2000
0.3647,2001
0.3701,2000
0.3757,1999
0.3813,1999
0.387,1999
0.3923,1999
0.3979,1997
0.4036,1999
0.4092,1999
0.4146,1999
0.4202,1997
0.4258,1996
0.4314,1996
0.4368,1998
0.4424,1999
0.448,1997
0.4537,1998
0.459,1997
0.4647,1999
0.4703,1999
0.4757,1997
0.4813,1999
0.4869,1996
0.4926,1998
0.4979,1999
0.5036,2000
0.5092,1999
0.5146,1998
0.5202,1999
0.5259,1999
0.5312,2000
0.5369,2001
0.5426,1999
0.5479,2000
0.5536,1999
0.559,2000
0.5646,2000
0.5703,2001
0.5757,1999
0.5813,1999
0.587,2000
0.5924,1999
0.5981,2000
0.6037,1999
0.6091,1999
0.6148,2000
0.6201,1999
0.6257,2000
0.6314,1998
0.6368,2001
0.6424,1997
0.6481,1999
0.6535,1999
0.6591,1999
0.6648,1998
0.6701,2001
0.6758,1998
0.6814,1999
0.687,1996
0.6924,1998
0.698,2000
0.7037,1998
0.709,1998
0.7147,1997
0.7203,1998
0.7256,1997
0.7313,1998
0.7369,1997
0.7425,1997
0.7481,1997
0.7537,1998
0.759,1996
0.7647,1995
0.7703,1997
0.7759,1995
0.7813,1996
0.7869,1998
0.7925,1997
0.7979,1998
0.8035,1996
0.8091,1997
0.8147,1995
0.8203,1996
0.8259,1998
0.8313,1996
0.8369,1998
0.8425,1996
0.8479,1996
0.8535,1996
0.8592,1995
0.8648,1995
0.8701,1996
0.8758,1995
