Experiment: Apr27_cal_tst_expt vial 13, Wed Apr 27 17:25:28 2022
0.004,1629
0.0091,1627
0.0148,1625
0.0201,1619
0.0258,1622
0.0314,1626
0.0368,1628
0.0424,1622
0.0481,1620
0.0534,1626
0.0591,1628
0.0647,1625
0.0704,1620
0.0757,1623
0.0813,1625
0.0869,1627
0.0926,1625
0.0979,1621
0.1035,1622
0.1092,1625
0.1145,1625
0.1202,1621
0.1258,1622
0.1314,1627
0.1368,1627
0.1424,1623
0.148,1620
0.1537,1622
0.159,1628
0.1647,1628
0.1703,1623
0.1756,1621
0.1813,1623
0.1869,1627
0.1925,1625
0.1979,1621
0.2035,1621
0.2091,1627
0.2148,1627
0.2201,1621
0.2257,1622
0.2314,1628
0.2368,1627
0.2424,1624
0.2481,1620
0.2537,1626
0.259,1628
0.2647,1626
0.2703,1621
0.2757,1622
0.2813,1628
0.2869,1625
0.2923,1622
0.2979,1624
0.3035,1626
0.3092,1626
0.3148,1623
0.3202,1624
0.3258,1625
0.3312,1627
0.3368,1622
0.3424,1619
0.3481,1627
0.3534,1627
0.3591,1623
0.3647,1620
0.3701,1623
0.3757,1626
0.3813,1625
0.387,1622
0.3923,1623
0.3979,1626
0.4036,1628
0.4092,1624
0.4146,1620
0.4202,1625
0.4258,1627
0.4314,1625
0.4368,1621
0.4424,1622
0.448,1625
0.4537,1626
0.459,1622
0.4647,1621
0.4703,1624
0.4757,1628
0.4813,1625
0.4869,1622
0.4926,1622
0.4979,1627
0.5036,1627
0.5092,1621
0.5146,1622
0.5202,1624
0.5259,1627
0.5312,1626
0.5369,1622
0.5426,1621
0.5479,1628
0.5536,1626
0.559,1622
0.5646,1622
0.5703,1626
0.5757,1629
0.5813,1623
0.587,1620
0.5924,1625
0.5981,1627
0.6037,1626
0.6091,1620
0.6148,1619
0.6201,1625
0.6257,1628
0.6314,1626
0.6368,1621
0.6424,1624
0.6481,1628
0.6535,1626
0.6591,1621
0.6648,1621
0.6701,1626
0.6758,1627
0.6814,1624
0.687,1620
0.6924,1623
0.698,1626
0.7037,1625
0.709,1620
0.7147,1620
0.7203,1626
0.7256,1626
0.7313,1623
0.7369,1622
0.7425,1626
0.7481,1626
0.7537,1624
0.759,1623
0.7647,1626
0.7703,1628
0.7759,1624
0.7813,1620
0.7869,1625
0.7925,1627
0.7979,1621
0.8035,1622
0.8091,1623
0.8147,1627
0.8203,1624
0.8259,1623
0.8313,1623
0.8369,1627
0.8425,1625
0.8479,1623
0.8535,1625
0.8592,1627
0.8648,1626
0.8701,1621
0.8758,1621
0.8814,1627
0.887,1626
0.8924,1623
0.898,1622
0.9037,1625
0.909,1627
0.9147,1626
0.9203,1621
0.9259,1623
0.9313,1624
0.9369,1626
0.9425,1621
0.9479,1624
0.9535,1626
0.9591,1626
0.9648,1621
0.9701,1623
0.9757,1627
0.9814,1628
0.987,1622
0.9924,1622
0.998,1626
1.0036,1626
1.0093,1622
1.0146,1621
1.0203,1626
1.0259,1628
1.0313,1621
1.0369,1622
1.0426,1625
1.0482,1627
1.0535,1624
1.0592,1622
1.0648,1626
1.0704,1627
1.0757,1624
1.0814,1621
1.087,1624
1.0926,1627
1.098,1625
1.1036,1621
1.1092,1623
1.1146,1625
1.1202,1626
1.1258,1622
1.1315,1623
1.1369,1625
1.1425,1628
1.1481,1623
1.1535,1623
1.1592,1622
1.1648,1627
1.1704,1625
1.1758,1622
1.1814,1623
1.1871,1628
1.1924,1627
1.1981,1622
1.2037,1622
1.2091,1625
1.2147,1628
1.2203,1624
1.2259,1619
1.2313,1624
1.2369,1627
1.2425,1625
1.2482,1621
1.2535,1621
1.2592,1626
1.2648,1625
1.2702,1622
1.2758,1623
1.2814,1626
1.2871,1627
1.2924,1622
1.2981,1620
1.3037,1626
1.309,1627
1.3146,1624
1.3202,1620
1.3259,1622
1.3314,1629
1.3371,1628
1.3424,1623
1.3481,1620
1.3537,1627
1.3591,1626
1.3647,1621
1.3702,1622
1.3759,1625
1.3815,1630
1.3868,1622
1.3925,1621
1.398,1624
1.4037,1627
1.4093,1623
1.4146,1620
1.4203,1623
1.4258,1627
1.4315,1626
1.4368,1623
1.4425,1620
1.4481,1625
1.4537,1628
1.4593,1625
1.4647,1622
1.4703,1621
1.4759,1627
1.4815,1625
1.4868,1624
1.4925,1620
1.4981,1623
1.5037,1629
1.5091,1626
1.5147,1623
1.5204,1621
1.5259,1627
1.5315,1626
1.5369,1625
1.5425,1622
1.5481,1624
1.5538,1628
1.5591,1625
1.5647,1621
1.5704,1624
1.576,1626
1.5814,1626
1.587,1622
1.5924,1623
1.598,1628
1.6036,1626
1.6093,1622
1.6149,1621
1.6203,1625
1.6259,1628
1.6316,1623
1.6369,1621
1.6425,1624
1.6481,1627
1.6535,1623
1.6591,1622
1.6647,1623
1.6703,1628
1.676,1624
1.6813,1620
1.6869,1624
1.6926,1626
1.6982,1626
1.7035,1622
1.7092,1624
1.7148,1625
1.7204,1626
1.7258,1622
1.7314,1621
1.737,1624
1.7427,1628
1.748,1624
1.7536,1621
1.7593,1626
1.7648,1626
1.7704,1623
1.7758,1621
1.7814,1625
1.7871,1627
1.7924,1624
1.7981,1623
1.8037,1624
1.8093,1629
1.8147,1625
1.8203,1622
1.8259,1623
1.8313,1628
1.8369,1626
1.8426,1620
1.8482,1622
1.8535,1628
1.8592,1627
1.8648,1623
1.8704,1621
1.8758,1622
1.8814,1627
1.8871,1628
1.8924,1622
1.898,1623
1.9037,1624
1.9093,1627
