Experiment: Apr27_cal_tst_expt vial 6, Wed Apr 27 17:25:27 2022
0.004,1625
0.0091,1633
0.0148,1631
0.0201,1621
0.0258,1618
0.0314,1618
0.0368,1622
0.0424,1626
0.0481,1622
0.0534,1617
0.0591,1617
0.0647,1625
0.0704,1623
0.0757,1618
0.0813,1617
0.0869,1619
0.0926,1626
0.0979,1623
0.1035,1617
0.1092,1617
0.1145,1624
0.1202,1625
0.1258,1620
0.1314,1616
0.1368,1618
0.1424,1626
0.148,1623
0.1537,1616
0.159,1616
0.1647,1622
0.1703,1624
0.1756,1619
0.1813,1615
0.1869,1619
0.1925,1626
0.1979,1625
0.2035,1617
0.2091,1615
0.2148,1620
0.2201,1627
0.2257,1622
0.2314,1615
0.2368,1617
0.2424,1621
0.2481,1626
0.2537,1617
0.259,1615
0.2647,1621
0.2703,1623
0.2757,1621
0.2813,1617
0.2869,1616
0.2923,1623
0.2979,1622
0.3035,1617
0.3092,1617
0.3148,1621
0.3202,1624
0.3258,1620
0.3312,1614
0.3368,1619
0.3424,1624
0.3481,1623
0.3534,1617
0.3591,1617
0.3647,1621
0.3701,1625
0.3757,1621
0.3813,1616
0.387,1619
0.3923,1625
0.3979,1623
0.4036,1617
0.4092,1617
0.4146,1624
0.4202,1626
0.4258,1617
0.4314,1617
0.4368,1616
0.4424,1625
0.448,1620
0.4537,1616
0.459,1619
0.4647,1624
0.4703,1620
0.4757,1614
0.4813,1619
0.4869,1624
0.4926,1622
0.4979,1615
0.5036,1618
0.5092,1624
0.5146,1621
0.5202,1617
0.5259,1618
0.5312,1625
0.5369,1623
0.5426,1618
0.5479,1620
0.5536,1624
0.559,1622
0.5646,1617
0.5703,1615
0.5757,1624
0.5813,1622
0.587,1616
0.5924,1617
0.5981,1622
0.6037,1621
0.6091,1615
0.6148,1618
0.6201,1624
0.6257,1622
0.6314,1615
0.6368,1616
0.6424,1623
0.6481,1623
0.6535,1616
0.6591,1618
0.6648,1624
0.6701,1621
0.6758,1618
0.6814,1618
0.687,1622
0.6924,1624
0.698,1618
0.7037,1618
0.709,1623
0.7147,1621
0.7203,1618
0.7256,1619
0.7313,1623
0.7369,1620
0.7425,1617
0.7481,1618
0.7537,1622
0.759,1623
0.7647,1616
0.7703,1618
0.7759,1624
0.7813,1622
0.7869,1616
0.7925,1616
0.7979,1623
0.8035,1622
0.8091,1619
0.8147,1616
0.8203,1623
0.8259,1624
0.8313,1619
0.8369,1618
0.8425,1622
0.8479,1625
0.8535,1621
0.8592,1616
0.8648,1622
0.8701,1623
0.8758,1617
0.8814,1617
0.887,1620
0.8924,1624
0.898,1619
0.9037,1618
0.909,1621
0.9147,1624
0.9203,1620
0.9259,1614
0.9313,1620
0.9369,1625
0.9425,1620
0.9479,1617
0.9535,1618
0.9591,1624
0.9648,1620
0.9701,1619
0.9757,1620
0.9814,1624
0.987,1619
0.9924,1618
0.998,1619
1.0036,1626
1.0093,1618
1.0146,1618
1.0203,1623
1.0259,1623
1.0313,1617
1.0369,1616
1.0426,1622
1.0482,1625
1.0535,1618
1.0592,1616
1.0648,1620
1.0704,1624
1.0757,1620
1.0814,1616
1.087,1621
1.0926,1624
1.098,1621
1.1036,1616
1.1092,1620
1.1146,1623
1.1202,1619
1.1258,1617
1.1315,1620
1.1369,1624
1.1425,1620
1.1481,1616
1.1535,1620
1.1592,1624
1.1648,1620
1.1704,1618
1.1758,1621
1.1814,1626
1.1871,1620
1.1924,1617
1.1981,1620
1.2037,1624
1.2091,1619
1.2147,1616
1.2203,1622
1.2259,1624
1.2313,1619
1.2369,1617
1.2425,1621
1.2482,1623
1.2535,1619
1.2592,1616
1.2648,1620
1.2702,1626
1.2758,1618
1.2814,1617
1.2871,1621
1.2924,1624
1.2981,1622
1.3037,1615
1.309,1616
1.3146,1625
1.3202,1622
1.3259,1615
1.3314,1617
1.3371,1622
1.3424,1624
1.3481,1618
1.3537,1617
1.3591,1620
1.3647,1624
1.3702,1617
1.3759,1617
1.3815,1619
1.3868,1624
1.3925,1621
1.398,1615
1.4037,1621
1.4093,1625
1.4146,1620
1.4203,1617
1.4258,1619
1.4315,1624
1.4368,1619
1.4425,1616
1.4481,1619
1.4537,1623
1.4593,1622
1.4647,1616
1.4703,1621
1.4759,1624
1.4815,1621
1.4868,1615
1.4925,1619
1.4981,1625
1.5037,1621
1.5091,1618
1.5147,1620
1.5204,1623
1.5259,1622
1.5315,1617
1.5369,1619
1.5425,1624
1.5481,1620
1.5538,1617
1.5591,1619
1.5647,1622
1.5704,1623
1.576,1616
1.5814,1618
1.587,1625
1.5924,1622
1.598,1617
1.6036,1617
1.6093,1623
1.6149,1623
1.6203,1616
1.6259,1618
1.6316,1623
1.6369,1623
1.6425,1618
1.6481,1617
1.6535,1622
1.6591,1625
1.6647,1618
1.6703,1617
1.676,1622
1.6813,1623
1.6869,1618
1.6926,1617
1.6982,1620
1.7035,1624
1.7092,1619
1.7148,1616
1.7204,1623
1.7258,1623
1.7314,1617
1.737,1616
1.7427,1620
1.748,1623
1.7536,1618
1.7593,1619
1.7648,1621
1.7704,1625
1.7758,1622
1.7814,1618
1.7871,1619
1.7924,1624
1.7981,1621
1.8037,1616
1.8093,1618
1.8147,1625
1.8203,1621
1.8259,1616
1.8313,1616
1.8369,1623
1.8426,1624
1.8482,1616
1.8535,1619
1.8592,1623
1.8648,1622
1.8704,1619
1.8758,1616
1.8814,1623
1.8871,1625
1.8924,1617
1.898,1614
1.9037,1621
1.9093,1624
1.9146,1622
1.9203,1621
1.9259,1620
1.9315,1625
1.9369,1620
1.9425,1616
1.9482,1618
1.9535,1623
1.9591,1623
1.9648,1618
1.9704,1618
1.9757,1625
1.9813,1623
1.987,1616
1.9926,1616
1.998,1623
2.0036,1623
2.0093,1618
2.0149,1617
2.0203,1622
2.0259,1623
2.0315,1618
2.0369,1618
2.0425,1621
2.0481,1625
2.0538,1619
2.0591,1615
2.0648,1622
2.0704,1623
2.076,1619
2.0814,1617
2.087,1621
2.0926,1622
2.098,1618
2.1036,1619
2.1093,1623
2.1149,1623
2.1203,1616
2.1259,1619
2.1315,1621
2.1369,1623
2.1425,1617
2.1481,1616
2.1538,1620
2.1591,1626
2.1648,1619
2.1704,1615
2.176,1620
2.1813,1625
2.187,1622
2.1926,1614
2.198,1620
2.2036,1622
2.2092,1621
2.2149,1615
2.2202,1619
2.2259,1625
2.2315,1623
2.2371,1617
2.2425,1618
2.2481,1624
2.2538,1621
2.2591,1616
2.2648,1619
2.2704,1625
2.2757,1621
2.2814,1617
2.287,1620
2.2927,1624
2.298,1621
2.3036,1616
2.3093,1621
2.3149,1626
2.3203,1623
2.3259,1617
2.3315,1620
2.3369,1624
2.3425,1621
2.3481,1618
2.3538,1620
2.3591,1623
2.3648,1620
2.3704,1617
2.3759,1620
2.3816,1624
2.3869,1621
2.3925,1617
