Experiment: Feb_8_Batch_expt_zeroed vial 6, Mon Feb  8 17:45:11 2021
0.0049,1624
0.0103,1619
0.0159,1614
0.0213,1609
0.0269,1604
0.0326,1606
0.0382,1608
0.0436,1605
0.0492,1604
0.0546,1612
0.0602,1607
0.0659,1603
0.0715,1605
0.0769,1610
0.0826,1609
0.088,1603
0.0936,1608
0.0992,1609
0.1046,1604
0.1102,1604
0.1159,1608
0.1215,1606
0.1269,1602
0.1325,1605
0.1381,1609
0.1435,1607
0.1491,1600
0.1548,1606
0.1604,1610
0.1658,1606
0.1715,1601
0.1768,1606
0.1825,1612
0.1881,1605
0.1938,1603
0.2032,1605
0.2046,1611
0.2103,1603
0.216,1603
0.2213,1608
0.2269,1608
0.2359,1601
0.238,1608
0.2436,1609
0.2493,1606
0.2607,1601
0.2622,1605
0.2659,1611
0.2713,1607
0.282,1601
0.2827,1606
0.2881,1611
0.2937,1603
0.3039,1602
0.3046,1610
0.3103,1608
0.3159,1601
0.3254,1604
0.3271,1608
0.3324,1607
0.3381,1601
0.3437,1604
0.354,1609
0.3567,1606
0.3604,1602
0.3658,1608
0.3764,1609
0.3788,1603
0.3825,1607
0.3881,1608
0.398,1605
0.3991,1602
0.4047,1608
0.4104,1607
0.4158,1602
0.4214,1605
0.427,1608
0.4327,1605
0.438,1605
0.4437,1610
0.4493,1606
0.4547,1603
0.4603,1605
0.466,1609
0.4713,1603
0.477,1602
0.4826,1607
0.488,1608
0.4937,1603
0.4993,1605
0.5047,1608
0.5103,1607
0.5159,1603
0.5216,1605
0.5269,1609
0.5326,1607
0.5379,1602
0.5436,1606
0.5492,1609
0.5549,1604
0.5602,1604
0.5659,1609
0.5715,1606
0.5769,1602
0.5825,1605
0.5881,1609
0.5938,1606
0.5992,1604
0.6048,1608
0.6102,1607
0.6159,1604
0.6215,1606
0.6269,1610
0.6324,1604
0.6381,1601
0.6437,1608
0.6491,1607
0.6547,1602
0.6603,1605
0.666,1610
0.6713,1603
0.6769,1607
0.6826,1610
0.6882,1606
0.6935,1603
0.6992,1608
0.7048,1607
0.7102,1601
0.7158,1608
0.7214,1610
0.7271,1603
0.7324,1604
0.7381,1608
0.7437,1610
0.7493,1602
0.7547,1606
0.7603,1610
0.766,1605
0.7713,1605
0.777,1608
0.7826,1609
0.7882,1601
0.7936,1604
0.7992,1608
0.8049,1604
0.8102,1605
0.8159,1608
0.8215,1607
0.8271,1602
0.8325,1607
0.8381,1607
0.8438,1603
0.8491,1606
0.8548,1612
0.8604,1604
0.8658,1602
0.8714,1608
0.877,1608
0.8827,1603
0.888,1605
0.8936,1607
0.8993,1604
0.9049,1605
0.9102,1608
0.9159,1606
0.9215,1603
0.9269,1607
0.9325,1606
0.9381,1602
0.9438,1603
0.9491,1608
0.9548,1606
0.9604,1604
0.9658,1606
0.9714,1607
0.977,1605
0.9827,1604
0.988,1608
0.9937,1606
0.9993,1602
1.0047,1606
1.0103,1607
1.016,1601
1.0213,1604
1.027,1609
1.0326,1605
1.0382,1602
1.0436,1608
1.0492,1608
1.0548,1603
1.0602,1607
1.0659,1608
1.0715,1603
1.0769,1602
1.0825,1607
1.0882,1607
1.0936,1602
1.0992,1603
1.1048,1609
1.1105,1603
1.1158,1602
1.1215,1608
1.1271,1605
1.1325,1604
1.1381,1608
1.1437,1609
1.1494,1602
1.1547,1605
1.1603,1608
1.166,1605
1.1713,1605
1.177,1607
1.1826,1605
1.1883,1603
1.1936,1609
1.1993,1607
1.2049,1603
1.2103,1609
1.2159,1607
1.2215,1603
1.2269,1607
1.2325,1608
1.238,1604
1.2436,1605
1.2492,1610
1.2548,1604
1.2605,1605
1.2658,1609
1.2714,1606
1.2771,1602
1.2824,1604
1.2881,1607
1.2938,1603
1.2991,1602
1.3048,1609
1.3104,1608
1.3158,1603
1.3215,1608
1.3271,1608
1.3325,1603
1.3381,1605
1.3438,1608
1.3492,1604
1.3548,1603
1.3604,1607
1.3658,1608
1.3715,1602
1.3771,1606
1.3825,1608
1.3882,1605
1.3938,1604
1.3992,1608
1.4048,1608
1.4102,1603
1.4158,1606
1.4215,1610
1.4271,1606
1.4325,1602
1.4381,1605
1.4437,1607
1.4491,1603
1.4547,1604
1.4604,1607
1.466,1603
1.4714,1602
1.477,1610
1.4826,1607
1.4883,1603
1.4936,1605
1.4992,1607
1.5048,1604
1.5105,1604
1.5158,1608
1.5215,1604
1.527,1605
1.5324,1608
1.5381,1604
1.5438,1604
1.5491,1607
1.5548,1607
1.5604,1602
1.5658,1605
1.5714,1609
1.577,1604
1.5827,1605
1.588,1607
1.5937,1606
1.5993,1603
1.6047,1607
1.6103,1608
1.6159,1602
1.6215,1605
1.6271,1610
1.6325,1604
1.6381,1603
1.6437,1608
1.6493,1606
1.6547,1603
1.6603,1608
1.6659,1609
1.6715,1604
1.6769,1604
1.6825,1608
1.6882,1605
1.6938,1604
1.6992,1608
1.7048,1607
1.7105,1603
1.7158,1606
1.7215,1607
1.7271,1604
1.7327,1605
1.7381,1610
1.7438,1606
1.7491,1602
1.7548,1607
1.7604,1606
1.7658,1603
1.7714,1605
1.7771,1609
1.7827,1603
1.7881,1606
1.7937,1610
1.7993,1606
1.8047,1603
1.8103,1606
1.816,1604
1.8214,1601
1.827,1606
1.8326,1608
1.8383,1604
1.8436,1605
1.8492,1608
1.8549,1604
1.8603,1602
1.8659,1607
1.8715,1607
1.8772,1602
1.8825,1609
1.8881,1607
1.8937,1603
1.8994,1606
1.9047,1609
1.9103,1603
1.9159,1608
1.9216,1609
1.9269,1608
1.9326,1603
1.9381,1606
1.9437,1610
1.9491,1604
1.9548,1601
1.9604,1606
1.9658,1609
1.9714,1603
1.977,1605
1.9827,1609
1.9881,1605
1.9937,1605
1.9993,1609
2.0047,1607
2.0104,1603
2.0158,1603
2.0214,1609
2.027,1605
2.0327,1602
2.0381,1609
2.0437,1608
2.0493,1605
2.0547,1607
2.0604,1607
2.066,1602
2.0714,1605
2.077,1609
2.0827,1605
2.088,1604
2.0937,1606
2.0993,1607
2.1047,1603
2.1103,1604
2.1159,1609
2.1216,1604
2.1269,1601
2.1326,1608
2.1382,1606
2.1438,1601
2.1492,1606
2.1548,1609
2.1604,1603
2.1658,1604
2.1714,1608
2.177,1604
2.1827,1604
2.188,1609
2.1937,1606
2.1992,1602
2.2048,1607
2.2102,1606
2.2158,1604
2.2215,1606
2.227,1608
2.2327,1604
2.2381,1603
2.2437,1609
2.2493,1609
2.2547,1604
2.2603,1607
2.266,1608
2.2713,1603
2.277,1607
2.2826,1608
2.2883,1604
2.2937,1605
2.2993,1609
2.3047,1607
2.3103,1605
2.3159,1605
2.3216,1605
2.3269,1601
2.3326,1609
2.3382,1609
2.3436,1602
2.3493,1605
2.3549,1607
2.3603,1605
2.3659,1603
2.3716,1607
2.3769,1607
2.3826,1603
2.3882,1607
2.3936,1609
2.3992,1602
2.4049,1604
2.4102,1608
2.4159,1606
2.4215,1602
2.4269,1607
2.4325,1608
2.4382,1603
2.4438,1606
2.4492,1610
2.4548,1604
2.4605,1603
2.4659,1609
2.4715,1608
2.4772,1604
2.4826,1607
2.4882,1611
2.4936,1604
2.4992,1605
2.5049,1611
2.5102,1606
2.5159,1600
2.5216,1607
2.527,1608
2.5326,1602
2.538,1607
2.5437,1609
2.5493,1604
2.5547,1605
2.5603,1607
2.566,1605
2.5714,1603
2.577,1606
2.5827,1608
2.5881,1604
2.5938,1604
2.5991,1610
2.6048,1605
2.6105,1601
2.6158,1607
2.6215,1608
2.6272,1604
2.6326,1605
2.6382,1610
2.6436,1604
2.6493,1604
2.6547,1609
2.6603,1606
2.666,1601
2.6714,1607
2.677,1607
2.6825,1603
2.6882,1607
2.6939,1606
2.6993,1603
2.7049,1607
2.7103,1608
2.716,1606
2.7214,1602
2.727,1609
2.7327,1609
2.7381,1602
2.7437,1606
2.7494,1609
2.7548,1606
2.7604,1605
2.7658,1609
2.7715,1605
2.7771,1603
2.7825,1607
2.7881,1605
2.7938,1601
2.7992,1609
2.8049,1611
2.8103,1602
2.8159,1604
2.8216,1607
2.8269,1609
2.8326,1603
2.8382,1607
2.8436,1608
2.8492,1602
2.855,1605
2.8604,1609
2.866,1606
2.8714,1602
2.877,1606
2.8827,1608
2.8883,1603
2.8937,1602
2.8994,1609
2.9048,1605
2.9104,1602
2.9158,1608
2.9214,1609
2.9271,1602
2.9327,1603
2.9381,1609
2.9437,1606
2.9491,1601
2.9548,1606
2.9605,1609
2.9659,1604
2.9716,1603
2.977,1608
2.9827,1607
2.9883,1603
2.9937,1605
2.9994,1608
3.0048,1603
3.0105,1605
3.0159,1609
3.0216,1605
3.0269,1604
3.0326,1608
3.0383,1607
3.0436,1603
3.0493,1606
3.0547,1608
3.0604,1603
3.066,1605
3.0714,1611
3.0771,1605
3.0825,1601
3.0881,1607
3.0937,1609
3.0994,1604
3.1047,1604
3.1103,1610
3.116,1605
3.1214,1602
3.1271,1606
3.1327,1609
3.1381,1603
3.1438,1605
3.1492,1609
3.1548,1605
3.1605,1605
3.1659,1607
3.1715,1609
3.177,1604
3.1826,1606
3.1882,1607
3.1936,1603
3.1993,1603
3.2049,1610
3.2103,1606
3.216,1602
3.2216,1604
3.227,1609
3.2327,1605
