Experiment: Feb_8_Batch_expt_zeroed vial 4, Mon Feb  8 17:45:11 2021
0.0049,1630
0.0103,1636
0.0159,1633
0.0213,1628
0.0269,1621
0.0326,1613
0.0382,1608
0.0436,1611
0.0492,1614
0.0546,1610
0.0602,1609
0.0659,1615
0.0715,1609
0.0769,1611
0.0826,1610
0.088,1608
0.0936,1613
0.0992,1610
0.1046,1609
0.1102,1614
0.1159,1608
0.1215,1610
0.1269,1613
0.1325,1608
0.1381,1608
0.1435,1613
0.1491,1607
0.1548,1610
0.1604,1613
0.1658,1610
0.1715,1610
0.1768,1614
0.1825,1610
0.1881,1609
0.1938,1613
0.2032,1608
0.2046,1608
0.2103,1612
0.216,1609
0.2213,1610
0.2269,1614
0.2359,1608
0.238,1615
0.2436,1613
0.2493,1610
0.2607,1610
0.2622,1614
0.2659,1610
0.2713,1611
0.282,1612
0.2827,1607
0.2881,1610
0.2937,1613
0.3039,1609
0.3046,1612
0.3103,1609
0.3159,1609
0.3254,1613
0.3271,1609
0.3324,1611
0.3381,1613
0.3437,1609
0.354,1612
0.3567,1610
0.3604,1608
0.3658,1612
0.3764,1610
0.3788,1609
0.3825,1613
0.3881,1608
0.398,1613
0.3991,1612
0.4047,1608
0.4104,1614
0.4158,1612
0.4214,1609
0.427,1615
0.4327,1613
0.438,1605
0.4437,1612
0.4493,1612
0.4547,1608
0.4603,1613
0.466,1609
0.4713,1609
0.477,1615
0.4826,1610
0.488,1609
0.4937,1613
0.4993,1610
0.5047,1609
0.5103,1613
0.5159,1610
0.5216,1608
0.5269,1613
0.5326,1609
0.5379,1609
0.5436,1613
0.5492,1608
0.5549,1612
0.5602,1613
0.5659,1610
0.5715,1612
0.5769,1613
0.5825,1607
0.5881,1612
0.5938,1614
0.5992,1609
0.6048,1612
0.6102,1613
0.6159,1610
0.6215,1614
0.6269,1611
0.6324,1611
0.6381,1614
0.6437,1608
0.6491,1610
0.6547,1614
0.6603,1609
0.666,1615
0.6713,1613
0.6769,1608
0.6826,1611
0.6882,1613
0.6935,1608
0.6992,1614
0.7048,1611
0.7102,1609
0.7158,1612
0.7214,1610
0.7271,1609
0.7324,1614
0.7381,1609
0.7437,1610
0.7493,1614
0.7547,1609
0.7603,1612
0.766,1612
0.7713,1609
0.777,1612
0.7826,1611
0.7882,1607
0.7936,1614
0.7992,1612
0.8049,1608
0.8102,1613
0.8159,1610
0.8215,1609
0.8271,1613
0.8325,1607
0.8381,1609
0.8438,1613
0.8491,1610
0.8548,1611
0.8604,1611
0.8658,1608
0.8714,1612
0.877,1611
0.8827,1609
0.888,1614
0.8936,1609
0.8993,1610
0.9049,1612
0.9102,1608
0.9159,1610
0.9215,1614
0.9269,1607
0.9325,1611
0.9381,1612
0.9438,1607
0.9491,1613
0.9548,1611
0.9604,1608
0.9658,1612
0.9714,1610
0.977,1608
0.9827,1614
0.988,1609
0.9937,1609
0.9993,1611
1.0047,1609
1.0103,1608
1.016,1613
1.0213,1609
1.027,1610
1.0326,1612
1.0382,1610
1.0436,1612
1.0492,1613
1.0548,1605
1.0602,1610
1.0659,1612
1.0715,1607
1.0769,1611
1.0825,1614
1.0882,1608
1.0936,1611
1.0992,1612
1.1048,1609
1.1105,1612
1.1158,1612
1.1215,1607
1.1271,1612
1.1325,1611
1.1381,1607
1.1437,1612
1.1494,1613
1.1547,1609
1.1603,1613
1.166,1613
1.1713,1608
1.177,1610
1.1826,1612
1.1883,1608
1.1936,1613
1.1993,1611
1.2049,1610
1.2103,1614
1.2159,1610
1.2215,1609
1.2269,1612
1.2325,1605
1.238,1612
1.2436,1613
1.2492,1608
1.2548,1613
1.2605,1611
1.2658,1610
1.2714,1613
1.2771,1610
1.2824,1609
1.2881,1615
1.2938,1609
1.2991,1610
1.3048,1613
1.3104,1610
1.3158,1613
1.3215,1612
1.3271,1610
1.3325,1612
1.3381,1609
1.3438,1611
1.3492,1613
1.3548,1608
1.3604,1611
1.3658,1613
1.3715,1609
1.3771,1610
1.3825,1611
1.3882,1609
1.3938,1612
1.3992,1612
