Experiment: Feb_8_Batch_expt_zeroed vial 12, Mon Feb  8 17:45:11 2021
0.0049,1669
0.0103,1664
0.0159,1660
0.0213,1654
0.0269,1650
0.0326,1646
0.0382,1640
0.0436,1635
0.0492,1632
0.0546,1627
0.0602,1622
0.0659,1619
0.0715,1616
0.0769,1611
0.0826,1611
0.088,1614
0.0936,1614
0.0992,1612
0.1046,1611
0.1102,1616
0.1159,1612
0.1215,1609
0.1269,1615
0.1325,1614
0.1381,1611
0.1435,1612
0.1491,1615
0.1548,1612
0.1604,1610
0.1658,1614
0.1715,1615
0.1768,1613
0.1825,1609
0.1881,1615
0.1938,1613
0.2032,1609
0.2046,1610
0.2103,1616
0.216,1615
0.2213,1610
0.2269,1609
0.2359,1615
0.238,1617
0.2436,1609
0.2493,1612
0.2607,1615
0.2622,1612
0.2659,1610
0.2713,1614
0.282,1614
0.2827,1612
0.2881,1611
0.2937,1613
0.3039,1615
0.3046,1608
0.3103,1610
0.3159,1614
0.3254,1613
0.3271,1607
0.3324,1612
0.3381,1616
0.3437,1612
0.354,1610
0.3567,1614
0.3604,1616
0.3658,1609
0.3764,1610
0.3788,1614
0.3825,1613
0.3881,1610
0.398,1612
0.3991,1615
0.4047,1610
0.4104,1610
0.4158,1613
0.4214,1612
0.427,1611
0.4327,1612
0.438,1614
0.4437,1609
0.4493,1612
0.4547,1617
0.4603,1611
0.466,1609
0.4713,1614
0.477,1615
0.4826,1613
0.488,1608
0.4937,1613
0.4993,1615
0.5047,1613
0.5103,1609
0.5159,1615
0.5216,1615
0.5269,1610
0.5326,1611
0.5379,1614
0.5436,1613
0.5492,1610
0.5549,1612
0.5602,1612
0.5659,1613
0.5715,1611
0.5769,1613
0.5825,1612
0.5881,1608
0.5938,1610
0.5992,1615
0.6048,1614
0.6102,1610
0.6159,1614
0.6215,1614
0.6269,1611
0.6324,1611
0.6381,1613
0.6437,1611
0.6491,1611
0.6547,1615
0.6603,1612
0.666,1610
0.6713,1612
0.6769,1614
0.6826,1612
0.6882,1608
0.6935,1615
0.6992,1617
0.7048,1614
0.7102,1611
0.7158,1613
0.7214,1615
0.7271,1614
0.7324,1609
0.7381,1614
0.7437,1614
0.7493,1611
0.7547,1609
0.7603,1614
0.766,1615
0.7713,1609
0.777,1610
0.7826,1615
0.7882,1615
0.7936,1612
0.7992,1611
0.8049,1615
0.8102,1617
0.8159,1612
0.8215,1609
0.8271,1612
0.8325,1615
0.8381,1612
0.8438,1609
0.8491,1616
0.8548,1614
0.8604,1611
0.8658,1610
0.8714,1614
0.877,1615
0.8827,1608
0.888,1609
0.8936,1616
0.8993,1612
0.9049,1610
0.9102,1613
0.9159,1614
0.9215,1609
0.9269,1609
0.9325,1615
0.9381,1611
0.9438,1608
0.9491,1613
0.9548,1614
0.9604,1612
0.9658,1609
0.9714,1615
0.977,1617
0.9827,1612
0.988,1608
0.9937,1615
0.9993,1617
1.0047,1612
1.0103,1609
1.016,1611
1.0213,1615
1.027,1613
1.0326,1609
1.0382,1612
1.0436,1616
1.0492,1612
1.0548,1608
1.0602,1614
1.0659,1616
1.0715,1612
1.0769,1610
1.0825,1613
1.0882,1613
1.0936,1609
1.0992,1609
1.1048,1615
1.1105,1615
1.1158,1609
1.1215,1610
1.1271,1618
1.1325,1614
1.1381,1609
1.1437,1613
1.1494,1613
1.1547,1611
1.1603,1610
1.166,1614
1.1713,1613
1.177,1609
1.1826,1611
1.1883,1614
1.1936,1614
1.1993,1609
1.2049,1613
1.2103,1614
1.2159,1611
1.2215,1610
1.2269,1614
1.2325,1614
1.238,1609
1.2436,1611
1.2492,1613
1.2548,1611
1.2605,1608
1.2658,1611
1.2714,1615
1.2771,1612
1.2824,1608
1.2881,1613
1.2938,1615
1.2991,1615
1.3048,1609
1.3104,1612
1.3158,1613
1.3215,1614
1.3271,1610
1.3325,1609
1.3381,1613
1.3438,1613
1.3492,1610
1.3548,1612
1.3604,1616
1.3658,1611
1.3715,1609
1.3771,1613
1.3825,1612
1.3882,1609
1.3938,1611
1.3992,1615
1.4048,1614
1.4102,1608
1.4158,1610
1.4215,1615
1.4271,1612
1.4325,1608
1.4381,1612
1.4437,1615
1.4491,1612
1.4547,1610
1.4604,1613
1.466,1613
1.4714,1608
1.477,1612
1.4826,1612
1.4883,1610
1.4936,1610
1.4992,1614
1.5048,1611
1.5105,1609
1.5158,1611
1.5215,1615
1.527,1612
1.5324,1609
1.5381,1612
1.5438,1614
1.5491,1610
1.5548,1610
1.5604,1615
1.5658,1617
1.5714,1611
1.577,1609
1.5827,1613
1.588,1615
1.5937,1610
1.5993,1609
1.6047,1614
1.6103,1615
1.6159,1610
1.6215,1610
1.6271,1615
1.6325,1612
1.6381,1610
1.6437,1610
1.6493,1612
1.6547,1614
1.6603,1611
1.6659,1611
1.6715,1616
1.6769,1612
1.6825,1607
1.6882,1612
1.6938,1616
1.6992,1611
1.7048,1608
1.7105,1613
1.7158,1612
1.7215,1610
1.7271,1612
1.7327,1614
1.7381,1612
1.7438,1611
1.7491,1610
1.7548,1617
1.7604,1613
1.7658,1608
1.7714,1611
1.7771,1614
1.7827,1614
1.7881,1609
1.7937,1613
1.7993,1615
1.8047,1609
1.8103,1611
1.816,1612
1.8214,1613
1.827,1609
1.8326,1611
1.8383,1616
1.8436,1610
1.8492,1609
1.8549,1614
1.8603,1613
1.8659,1608
1.8715,1609
1.8772,1613
1.8825,1614
1.8881,1611
1.8937,1612
1.8994,1614
1.9047,1614
1.9103,1610
1.9159,1615
1.9216,1615
1.9269,1610
1.9326,1608
1.9381,1614
1.9437,1614
1.9491,1610
1.9548,1609
1.9604,1615
1.9658,1614
1.9714,1610
1.977,1611
1.9827,1614
1.9881,1611
1.9937,1608
1.9993,1614
2.0047,1614
2.0104,1610
2.0158,1610
2.0214,1613
2.027,1614
2.0327,1607
2.0381,1611
2.0437,1613
2.0493,1613
2.0547,1609
2.0604,1610
2.066,1614
2.0714,1609
2.077,1609
2.0827,1615
2.088,1612
2.0937,1608
2.0993,1612
2.1047,1616
2.1103,1612
2.1159,1609
2.1216,1612
2.1269,1615
2.1326,1613
2.1382,1609
2.1438,1612
2.1492,1614
2.1548,1611
2.1604,1608
2.1658,1614
2.1714,1614
2.177,1609
2.1827,1609
2.188,1613
2.1937,1614
2.1992,1610
2.2048,1610
2.2102,1614
2.2158,1614
2.2215,1610
2.227,1611
2.2327,1614
2.2381,1611
2.2437,1609
2.2493,1616
2.2547,1615
2.2603,1610
2.266,1608
2.2713,1614
2.277,1615
2.2826,1610
2.2883,1611
2.2937,1616
2.2993,1614
2.3047,1610
2.3103,1612
2.3159,1616
2.3216,1612
2.3269,1607
2.3326,1611
2.3382,1616
2.3436,1609
2.3493,1608
2.3549,1614
2.3603,1613
2.3659,1611
2.3716,1610
2.3769,1615
2.3826,1611
2.3882,1608
2.3936,1610
2.3992,1616
2.4049,1614
2.4102,1610
2.4159,1610
2.4215,1617
2.4269,1615
2.4325,1609
2.4382,1612
2.4438,1613
2.4492,1613
2.4548,1611
2.4605,1612
2.4659,1616
2.4715,1612
2.4772,1610
2.4826,1611
2.4882,1616
2.4936,1611
2.4992,1609
2.5049,1614
2.5102,1612
2.5159,1609
2.5216,1609
2.527,1615
2.5326,1614
2.538,1610
2.5437,1611
2.5493,1616
2.5547,1612
2.5603,1610
2.566,1612
2.5714,1614
2.577,1612
2.5827,1610
2.5881,1612
2.5938,1615
2.5991,1611
2.6048,1610
2.6105,1612
2.6158,1615
2.6215,1609
2.6272,1609
2.6326,1613
2.6382,1615
2.6436,1614
2.6493,1610
2.6547,1613
2.6603,1614
2.666,1612
2.6714,1608
2.677,1613
2.6825,1615
2.6882,1612
2.6939,1609
2.6993,1615
2.7049,1616
2.7103,1612
2.716,1607
2.7214,1614
2.727,1616
2.7327,1612
2.7381,1610
2.7437,1612
2.7494,1611
2.7548,1611
2.7604,1610
2.7658,1615
2.7715,1613
2.7771,1609
2.7825,1611
2.7881,1613
2.7938,1615
2.7992,1609
2.8049,1612
2.8103,1616
2.8159,1612
2.8216,1609
2.8269,1614
2.8326,1613
2.8382,1612
