Experiment: Feb_8_Batch_expt_zeroed vial 3, Mon Feb  8 17:45:11 2021
0.0049,1627
0.0103,1635
0.0159,1634
0.0213,1628
0.0269,1624
0.0326,1628
0.0382,1629
0.0436,1624
0.0492,1629
0.0546,1627
0.0602,1623
0.0659,1628
0.0715,1625
0.0769,1627
0.0826,1624
0.088,1624
0.0936,1627
0.0992,1624
0.1046,1628
0.1102,1625
0.1159,1624
0.1215,1628
0.1269,1623
0.1325,1628
0.1381,1627
0.1435,1625
0.1491,1628
0.1548,1624
0.1604,1626
0.1658,1627
0.1715,1623
0.1768,1629
0.1825,1627
0.1881,1623
0.1938,1627
0.2032,1621
0.2046,1626
0.2103,1628
0.216,1625
0.2213,1629
0.2269,1628
0.2359,1624
0.238,1630
0.2436,1622
0.2493,1628
0.2607,1626
0.2622,1623
0.2659,1630
0.2713,1627
0.282,1622
0.2827,1628
0.2881,1629
0.2937,1620
0.3039,1629
0.3046,1626
0.3103,1622
0.3159,1629
0.3254,1625
0.3271,1626
0.3324,1628
0.3381,1626
0.3437,1626
0.354,1628
0.3567,1623
0.3604,1627
0.3658,1625
0.3764,1625
0.3788,1627
0.3825,1625
0.3881,1629
0.398,1626
0.3991,1623
0.4047,1629
0.4104,1626
0.4158,1622
0.4214,1627
0.427,1625
0.4327,1625
0.438,1628
0.4437,1624
0.4493,1623
0.4547,1627
0.4603,1623
0.466,1628
0.4713,1627
0.477,1623
0.4826,1628
0.488,1625
0.4937,1624
0.4993,1629
0.5047,1623
0.5103,1625
0.5159,1626
0.5216,1623
0.5269,1630
0.5326,1627
0.5379,1621
0.5436,1628
0.5492,1627
0.5549,1622
0.5602,1629
0.5659,1626
0.5715,1623
0.5769,1628
0.5825,1626
0.5881,1621
0.5938,1629
0.5992,1625
0.6048,1623
0.6102,1630
0.6159,1626
0.6215,1623
0.6269,1629
0.6324,1625
0.6381,1623
0.6437,1629
0.6491,1624
0.6547,1624
0.6603,1628
0.666,1623
0.6713,1627
0.6769,1629
0.6826,1624
0.6882,1629
0.6935,1626
0.6992,1624
0.7048,1628
0.7102,1622
0.7158,1627
0.7214,1625
0.7271,1622
0.7324,1628
0.7381,1624
0.7437,1627
0.7493,1629
0.7547,1623
0.7603,1628
0.766,1628
0.7713,1624
0.777,1629
0.7826,1627
0.7882,1623
0.7936,1629
0.7992,1625
0.8049,1625
0.8102,1628
0.8159,1623
0.8215,1624
0.8271,1626
0.8325,1624
0.8381,1628
0.8438,1625
0.8491,1628
0.8548,1626
0.8604,1623
0.8658,1629
0.8714,1625
0.877,1626
0.8827,1627
0.888,1623
0.8936,1626
0.8993,1625
0.9049,1624
0.9102,1629
0.9159,1623
0.9215,1626
0.9269,1624
0.9325,1624
0.9381,1628
0.9438,1623
0.9491,1629
0.9548,1625
0.9604,1624
0.9658,1629
0.9714,1623
0.977,1625
0.9827,1626
0.988,1622
0.9937,1628
0.9993,1624
1.0047,1626
1.0103,1626
1.016,1623
1.0213,1626
1.027,1625
1.0326,1622
1.0382,1628
1.0436,1625
1.0492,1624
1.0548,1630
1.0602,1625
1.0659,1627
1.0715,1625
1.0769,1624
1.0825,1628
1.0882,1622
1.0936,1624
1.0992,1627
1.1048,1623
1.1105,1627
1.1158,1625
1.1215,1626
1.1271,1628
1.1325,1625
1.1381,1626
1.1437,1628
1.1494,1623
1.1547,1629
1.1603,1624
1.166,1623
1.1713,1626
1.177,1622
1.1826,1628
1.1883,1627
1.1936,1622
1.1993,1629
1.2049,1624
1.2103,1626
1.2159,1628
1.2215,1624
1.2269,1625
1.2325,1628
1.238,1623
1.2436,1625
1.2492,1627
1.2548,1624
1.2605,1626
1.2658,1626
1.2714,1621
1.2771,1628
1.2824,1626
1.2881,1625
1.2938,1629
1.2991,1626
1.3048,1624
1.3104,1628
1.3158,1624
1.3215,1625
1.3271,1628
1.3325,1625
1.3381,1627
1.3438,1626
1.3492,1622
1.3548,1629
1.3604,1625
1.3658,1623
1.3715,1628
1.3771,1624
1.3825,1624
1.3882,1629
1.3938,1624
1.3992,1627
1.4048,1627
1.4102,1623
1.4158,1627
1.4215,1626
