Experiment: Feb_8_Batch_expt_zeroed vial 0, Mon Feb  8 17:45:11 2021
0.0049,1638
0.0103,1634
0.0159,1633
0.0213,1638
0.0269,1637
0.0326,1631
0.0382,1638
0.0436,1635
0.0492,1632
0.0546,1636
0.0602,1636
0.0659,1632
0.0715,1636
0.0769,1634
0.0826,1632
0.088,1635
0.0936,1635
0.0992,1632
0.1046,1638
0.1102,1635
0.1159,1631
0.1215,1638
0.1269,1634
0.1325,1632
0.1381,1636
0.1435,1636
0.1491,1630
0.1548,1636
0.1604,1635
0.1658,1633
0.1715,1636
0.1768,1633
0.1825,1632
0.1881,1637
0.1938,1633
0.2032,1631
0.2046,1638
0.2103,1631
0.216,1631
0.2213,1638
0.2269,1631
0.2359,1634
0.238,1639
0.2436,1629
0.2493,1636
0.2607,1637
0.2622,1632
0.2659,1635
0.2713,1635
0.282,1630
0.2827,1636
0.2881,1636
0.2937,1628
0.3039,1636
0.3046,1634
0.3103,1630
0.3159,1637
0.3254,1635
0.3271,1630
0.3324,1636
0.3381,1633
0.3437,1630
0.354,1637
0.3567,1635
0.3604,1632
0.3658,1637
0.3764,1631
0.3788,1634
0.3825,1638
0.3881,1630
0.398,1635
0.3991,1636
0.4047,1633
0.4104,1637
0.4158,1634
0.4214,1632
0.427,1637
0.4327,1633
0.438,1629
0.4437,1638
0.4493,1635
0.4547,1632
0.4603,1637
0.466,1635
0.4713,1632
0.477,1637
0.4826,1632
0.488,1632
0.4937,1636
0.4993,1633
0.5047,1631
0.5103,1637
0.5159,1635
0.5216,1632
0.5269,1636
0.5326,1631
0.5379,1630
0.5436,1636
0.5492,1631
0.5549,1635
0.5602,1637
0.5659,1631
0.5715,1634
0.5769,1638
0.5825,1633
0.5881,1634
0.5938,1638
0.5992,1631
0.6048,1632
0.6102,1636
0.6159,1633
0.6215,1633
0.6269,1637
0.6324,1631
0.6381,1636
0.6437,1637
0.6491,1629
0.6547,1635
0.6603,1636
0.666,1632
0.6713,1637
0.6769,1637
0.6826,1631
0.6882,1636
0.6935,1636
0.6992,1631
0.7048,1637
0.7102,1634
0.7158,1629
0.7214,1638
