Experiment: Feb_8_Batch_expt_zeroed vial 15, Mon Feb  8 17:45:11 2021
0.0049,1675
0.0103,1670
0.0159,1666
0.0213,1662
0.0269,1658
0.0326,1654
0.0382,1651
0.0436,1648
0.0492,1645
0.0546,1642
0.0602,1637
0.0659,1633
0.0715,1630
0.0769,1633
0.0826,1634
0.088,1635
0.0936,1630
0.0992,1631
0.1046,1632
0.1102,1632
0.1159,1630
0.1215,1632
0.1269,1632
0.1325,1629
0.1381,1631
0.1435,1634
0.1491,1634
0.1548,1627
0.1604,1630
0.1658,1633
0.1715,1633
0.1768,1631
0.1825,1627
0.1881,1630
0.1938,1633
0.2032,1633
0.2046,1627
0.2103,1631
0.216,1633
0.2213,1633
0.2269,1628
0.2359,1629
0.238,1637
0.2436,1634
0.2493,1630
0.2607,1627
0.2622,1633
0.2659,1635
0.2713,1630
0.282,1631
0.2827,1632
0.2881,1634
0.2937,1629
0.3039,1631
0.3046,1632
0.3103,1634
0.3159,1630
0.3254,1626
0.3271,1632
0.3324,1636
0.3381,1631
0.3437,1627
0.354,1631
0.3567,1634
0.3604,1633
0.3658,1627
0.3764,1629
0.3788,1632
0.3825,1633
0.3881,1630
0.398,1627
0.3991,1633
0.4047,1635
0.4104,1632
0.4158,1628
0.4214,1633
0.427,1634
0.4327,1629
0.438,1629
0.4437,1632
0.4493,1633
0.4547,1632
0.4603,1626
0.466,1631
0.4713,1635
0.477,1632
0.4826,1628
0.488,1628
0.4937,1634
0.4993,1632
0.5047,1628
0.5103,1628
0.5159,1634
0.5216,1636
0.5269,1629
0.5326,1626
0.5379,1632
0.5436,1633
0.5492,1629
0.5549,1628
0.5602,1635
0.5659,1635
0.5715,1631
0.5769,1628
0.5825,1633
0.5881,1633
0.5938,1628
0.5992,1627
0.6048,1634
0.6102,1632
0.6159,1629
0.6215,1629
0.6269,1634
0.6324,1634
0.6381,1630
0.6437,1628
0.6491,1632
0.6547,1635
0.6603,1632
0.666,1626
0.6713,1635
0.6769,1634
0.6826,1632
0.6882,1628
0.6935,1630
0.6992,1634
0.7048,1633
0.7102,1628
0.7158,1628
0.7214,1634
0.7271,1636
0.7324,1631
0.7381,1629
0.7437,1630
0.7493,1635
0.7547,1634
0.7603,1628
0.766,1627
0.7713,1634
0.777,1632
0.7826,1631
0.7882,1630
0.7936,1632
0.7992,1634
0.8049,1629
0.8102,1630
0.8159,1634
0.8215,1633
0.8271,1628
0.8325,1631
0.8381,1633
0.8438,1631
0.8491,1632
0.8548,1630
0.8604,1634
0.8658,1631
0.8714,1629
0.877,1630
0.8827,1634
0.888,1629
0.8936,1629
0.8993,1632
0.9049,1635
0.9102,1632
0.9159,1626
0.9215,1631
0.9269,1634
0.9325,1631
0.9381,1629
0.9438,1631
0.9491,1633
0.9548,1631
0.9604,1628
0.9658,1633
0.9714,1636
0.977,1631
0.9827,1628
0.988,1630
0.9937,1634
0.9993,1631
1.0047,1629
1.0103,1630
1.016,1634
